,measure_size,scratch,encoder_freeze,encoder_lr,cost_predictor_lr,weights,sampling_seed,rank_warmup_epochs,grad_num,rand_num,phase,used_time,train_size,top-1,val_reg_r2,val_rank_r2
14421,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2001,0,2,0,6,21.27,288,0,"[0.4753, 0.6056, 0.6486, 0.7109, 0.7086, 0.6835]","[None, None, None, None, None, None]"
14422,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2002,0,2,0,4,13.49,192,0,"[0.6383, 0.633, 0.643, 0.7054]","[None, None, None, None]"
14423,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2003,0,2,0,3,9.94,144,0,"[0.5609, 0.5533, 0.5261]","[None, None, None]"
14424,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2004,0,2,0,6,21.25,288,0,"[0.5138, 0.5367, 0.5704, 0.6125, 0.6095, 0.5988]","[None, None, None, None, None, None]"
14425,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2005,0,2,0,2,6.47,96,0,"[0.5338, 0.5944]","[None, None]"
14426,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2006,0,2,0,5,17.28,240,0,"[0.582, 0.564, 0.5817, 0.6562, 0.643]","[None, None, None, None, None]"
14427,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2007,0,2,0,4,13.69,192,0,"[0.5511, 0.6364, 0.6322, 0.6042]","[None, None, None, None]"
14428,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2008,0,2,0,4,13.74,192,0,"[0.3239, 0.5918, 0.6371, 0.5882]","[None, None, None, None]"
14429,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2009,0,2,0,4,13.54,192,0,"[0.5982, 0.6293, 0.6055, 0.6659]","[None, None, None, None]"
14430,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2010,0,2,0,4,13.63,192,0,"[0.6309, 0.6327, 0.6017, 0.4647]","[None, None, None, None]"
14431,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2011,0,2,0,3,10.3,144,0,"[0.63, 0.5589, 0.5551]","[None, None, None]"
14432,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2012,0,2,0,2,6.73,96,0,"[0.5841, 0.61]","[None, None]"
14433,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2013,0,2,0,3,10.31,144,0,"[0.5359, 0.6772, 0.6718]","[None, None, None]"
14434,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2014,0,2,0,4,13.84,192,0,"[0.5454, 0.5554, 0.5403, 0.5757]","[None, None, None, None]"
14435,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2015,0,2,0,1,3.16,48,0,[0.5978],[None]
14436,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2016,0,2,0,4,13.5,192,0,"[0.6262, 0.5968, 0.5798, 0.4818]","[None, None, None, None]"
14437,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2017,0,2,0,3,10.02,144,0,"[0.5231, 0.6651, 0.6688]","[None, None, None]"
14438,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2018,0,2,0,2,6.48,96,0,"[0.5445, 0.5823]","[None, None]"
14439,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2019,0,2,0,3,10.14,144,0,"[0.4891, 0.6195, 0.6777]","[None, None, None]"
14440,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2000,0,2,0,2,6.74,96,0,"[0.6141, 0.6465]","[None, None]"
14441,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2001,0,2,0,7,26.12,336,0,"[0.46, 0.6196, 0.6613, 0.6799, 0.6839, 0.701, 0.6975]","[None, None, None, None, None, None, None]"
14442,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2002,0,2,0,4,13.52,192,0,"[0.6348, 0.6516, 0.6187, 0.6594]","[None, None, None, None]"
14443,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2003,0,2,0,3,10.3,144,0,"[0.5297, 0.5033, 0.4661]","[None, None, None]"
14444,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2004,0,2,0,4,14.0,192,0,"[0.528, 0.5023, 0.5666, 0.5278]","[None, None, None, None]"
14445,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2005,0,2,0,2,6.76,96,0,"[0.4903, 0.5644]","[None, None]"
14446,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2006,0,2,0,4,14.02,192,0,"[0.5715, 0.4902, 0.5612, 0.5713]","[None, None, None, None]"
14447,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2007,0,2,0,4,14.0,192,0,"[0.5193, 0.5674, 0.554, 0.5103]","[None, None, None, None]"
14448,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2008,0,2,0,5,17.92,240,0,"[0.2992, 0.559, 0.5737, 0.5144, 0.5223]","[None, None, None, None, None]"
14449,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2009,0,2,0,4,14.03,192,0,"[0.5809, 0.5975, 0.5572, 0.568]","[None, None, None, None]"
14450,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2010,0,2,0,4,13.99,192,0,"[0.6059, 0.5612, 0.5173, 0.5247]","[None, None, None, None]"
14451,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2011,0,2,0,3,10.29,144,0,"[0.5912, 0.5258, 0.4815]","[None, None, None]"
14452,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2012,0,2,0,2,6.72,96,0,"[0.581, 0.5986]","[None, None]"
14453,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2013,0,2,0,3,9.94,144,0,"[0.5263, 0.6322, 0.5902]","[None, None, None]"
14454,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2014,0,2,0,3,10.02,144,0,"[0.5336, 0.5276, 0.5421]","[None, None, None]"
14455,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2015,0,2,0,1,3.16,48,0,[0.5935],[None]
14456,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2016,0,2,0,5,17.63,240,0,"[0.6135, 0.5675, 0.5212, 0.394, 0.3504]","[None, None, None, None, None]"
14457,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2017,0,2,0,2,6.71,96,0,"[0.5185, 0.6683]","[None, None]"
14458,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2018,0,2,0,1,3.28,48,0,[0.5408],[None]
14459,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2019,0,2,0,4,13.62,192,0,"[0.4883, 0.6182, 0.6788, 0.6752]","[None, None, None, None]"
14460,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2000,0,2,0,2,6.5,96,0,"[0.6141, 0.6465]","[None, None]"
14461,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2001,0,2,0,7,26.01,336,0,"[0.46, 0.6196, 0.6613, 0.6799, 0.6839, 0.701, 0.6975]","[None, None, None, None, None, None, None]"
14462,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2002,0,2,0,4,14.0,192,0,"[0.6348, 0.6516, 0.6187, 0.6594]","[None, None, None, None]"
14463,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2003,0,2,0,3,10.31,144,0,"[0.5297, 0.5033, 0.4661]","[None, None, None]"
14464,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2004,0,2,0,4,14.0,192,0,"[0.528, 0.5023, 0.5666, 0.5278]","[None, None, None, None]"
14465,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2005,0,2,0,2,6.71,96,0,"[0.4903, 0.5644]","[None, None]"
14466,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2006,0,2,0,4,13.98,192,0,"[0.5715, 0.4902, 0.5612, 0.5713]","[None, None, None, None]"
14467,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2007,0,2,0,4,13.98,192,0,"[0.5193, 0.5674, 0.554, 0.5103]","[None, None, None, None]"
14468,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2008,0,2,0,5,17.91,240,0,"[0.2992, 0.559, 0.5737, 0.5144, 0.5223]","[None, None, None, None, None]"
14469,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2009,0,2,0,4,13.97,192,0,"[0.5809, 0.5975, 0.5572, 0.568]","[None, None, None, None]"
14470,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2010,0,2,0,4,13.98,192,0,"[0.6059, 0.5612, 0.5173, 0.5247]","[None, None, None, None]"
14471,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2011,0,2,0,3,10.05,144,0,"[0.5912, 0.5258, 0.4815]","[None, None, None]"
14472,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2012,0,2,0,2,6.67,96,0,"[0.581, 0.5986]","[None, None]"
14473,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2013,0,2,0,3,10.3,144,0,"[0.5263, 0.6322, 0.5902]","[None, None, None]"
14474,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2014,0,2,0,3,10.38,144,0,"[0.5336, 0.5276, 0.5421]","[None, None, None]"
14475,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2015,0,2,0,1,3.28,48,0,[0.5935],[None]
14476,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2016,0,2,0,5,17.64,240,0,"[0.6135, 0.5675, 0.5212, 0.394, 0.3504]","[None, None, None, None, None]"
14477,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2017,0,2,0,2,6.51,96,0,"[0.5185, 0.6683]","[None, None]"
14478,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2018,0,2,0,1,3.18,48,0,[0.5408],[None]
14479,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2019,0,2,0,4,13.73,192,0,"[0.4883, 0.6182, 0.6788, 0.6752]","[None, None, None, None]"
14480,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2000,0,2,0,2,6.75,96,0,"[0.5953, 0.6045]","[None, None]"
14481,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2001,0,2,0,5,17.93,240,0,"[0.4488, 0.6023, 0.6319, 0.6305, 0.6016]","[None, None, None, None, None]"
14482,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2002,0,2,0,5,17.91,240,0,"[0.6318, 0.6296, 0.5775, 0.643, 0.6338]","[None, None, None, None, None]"
14483,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2003,0,2,0,3,10.3,144,0,"[0.4942, 0.4819, 0.4476]","[None, None, None]"
14484,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2004,0,2,0,5,17.91,240,0,"[0.5302, 0.4968, 0.481, 0.4881, 0.5515]","[None, None, None, None, None]"
14485,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2005,0,2,0,2,6.73,96,0,"[0.4553, 0.5401]","[None, None]"
14486,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2006,0,2,0,3,10.3,144,0,"[0.5542, 0.5268, 0.5598]","[None, None, None]"
14487,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2007,0,2,0,4,13.57,192,0,"[0.4925, 0.5135, 0.4966, 0.4471]","[None, None, None, None]"
14488,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2008,0,2,0,4,13.91,192,0,"[0.2752, 0.4982, 0.5202, 0.5054]","[None, None, None, None]"
14489,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2009,0,2,0,5,17.53,240,0,"[0.5638, 0.5421, 0.4725, 0.4737, 0.5729]","[None, None, None, None, None]"
14490,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2010,0,2,0,4,13.91,192,0,"[0.5805, 0.4685, 0.4469, 0.381]","[None, None, None, None]"
14491,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2011,0,2,0,3,9.96,144,0,"[0.5554, 0.3991, 0.3256]","[None, None, None]"
14492,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2012,0,2,0,2,6.61,96,0,"[0.5633, 0.5695]","[None, None]"
14493,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2013,0,2,0,3,10.33,144,0,"[0.5118, 0.5977, 0.5461]","[None, None, None]"
14494,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2014,0,2,0,3,10.15,144,0,"[0.5135, 0.5018, 0.4821]","[None, None, None]"
14495,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2015,0,2,0,1,3.18,48,0,[0.5832],[None]
14496,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2016,0,2,0,5,17.44,240,0,"[0.5997, 0.4946, 0.4162, 0.3706, 0.3141]","[None, None, None, None, None]"
14497,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2017,0,2,0,2,6.49,96,0,"[0.5138, 0.655]","[None, None]"
14498,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2018,0,2,0,1,3.26,48,0,[0.5371],[None]
14499,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2019,0,2,0,3,9.97,144,0,"[0.4782, 0.5974, 0.6181]","[None, None, None]"
14500,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2000,0,2,0,2,6.6,96,0,"[0.5953, 0.6045]","[None, None]"
14501,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2001,0,2,0,5,17.93,240,0,"[0.4488, 0.6023, 0.6319, 0.6305, 0.6016]","[None, None, None, None, None]"
14502,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2002,0,2,0,5,17.94,240,0,"[0.6318, 0.6296, 0.5775, 0.643, 0.6338]","[None, None, None, None, None]"
14503,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2003,0,2,0,3,10.29,144,0,"[0.4942, 0.4819, 0.4476]","[None, None, None]"
14504,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2004,0,2,0,5,17.92,240,0,"[0.5302, 0.4968, 0.481, 0.4881, 0.5515]","[None, None, None, None, None]"
14505,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2005,0,2,0,2,6.73,96,0,"[0.4553, 0.5401]","[None, None]"
14506,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2006,0,2,0,3,10.29,144,0,"[0.5542, 0.5268, 0.5598]","[None, None, None]"
14507,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2007,0,2,0,4,14.0,192,0,"[0.4925, 0.5135, 0.4966, 0.4471]","[None, None, None, None]"
14508,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2008,0,2,0,4,14.02,192,0,"[0.2752, 0.4982, 0.5202, 0.5054]","[None, None, None, None]"
14509,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2009,0,2,0,5,17.93,240,0,"[0.5638, 0.5421, 0.4725, 0.4737, 0.5729]","[None, None, None, None, None]"
14510,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2010,0,2,0,4,13.99,192,0,"[0.5805, 0.4685, 0.4469, 0.381]","[None, None, None, None]"
14511,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2011,0,2,0,3,10.03,144,0,"[0.5554, 0.3991, 0.3256]","[None, None, None]"
14512,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2012,0,2,0,2,6.48,96,0,"[0.5633, 0.5695]","[None, None]"
14513,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2013,0,2,0,3,9.92,144,0,"[0.5118, 0.5977, 0.5461]","[None, None, None]"
14514,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2014,0,2,0,3,9.93,144,0,"[0.5135, 0.5018, 0.4821]","[None, None, None]"
14515,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2015,0,2,0,1,3.16,48,0,[0.5832],[None]
14516,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2016,0,2,0,5,17.43,240,0,"[0.5997, 0.4946, 0.4162, 0.3706, 0.3141]","[None, None, None, None, None]"
14517,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2017,0,2,0,2,6.55,96,0,"[0.5138, 0.655]","[None, None]"
14518,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2018,0,2,0,1,3.16,48,0,[0.5371],[None]
14519,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2019,0,2,0,3,9.93,144,0,"[0.4782, 0.5974, 0.6181]","[None, None, None]"
14520,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2000,100,2,0,4,13.59,192,0,"[0.6311, 0.6611, 0.703, 0.6609]","[None, None, None, None]"
14521,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2001,100,2,0,3,9.93,144,0,"[0.4694, 0.6347, 0.6438]","[None, None, None]"
14522,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2002,100,2,0,4,13.63,192,0,"[0.6265, 0.6282, 0.6127, 0.6771]","[None, None, None, None]"
14523,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2003,100,2,0,3,10.25,144,0,"[0.552, 0.5746, 0.5966]","[None, None, None]"
14524,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2004,100,2,0,6,21.98,288,0,"[0.4968, 0.5759, 0.6417, 0.6394, 0.6399, 0.6506]","[None, None, None, None, None, None]"
14525,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2005,100,2,0,2,6.5,96,0,"[0.5575, 0.5451]","[None, None]"
14526,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2006,100,2,0,5,17.82,240,0,"[0.5537, 0.5554, 0.5761, 0.5886, 0.624]","[None, None, None, None, None]"
14527,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2007,100,2,0,4,13.99,192,0,"[0.5434, 0.6119, 0.5628, 0.5599]","[None, None, None, None]"
14528,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2008,100,2,0,5,17.94,240,0,"[0.3381, 0.5894, 0.6421, 0.6151, 0.6541]","[None, None, None, None, None]"
14529,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2009,100,2,0,5,17.88,240,0,"[0.5962, 0.5897, 0.6288, 0.6534, 0.6804]","[None, None, None, None, None]"
14530,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2010,100,2,0,4,13.71,192,0,"[0.6164, 0.6297, 0.6321, 0.6153]","[None, None, None, None]"
14531,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2011,100,2,0,3,10.1,144,0,"[0.6286, 0.5768, 0.5525]","[None, None, None]"
14532,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2012,100,2,0,2,6.59,96,0,"[0.5507, 0.5934]","[None, None]"
14533,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2013,100,2,0,4,13.71,192,0,"[0.5228, 0.6213, 0.6978, 0.6635]","[None, None, None, None]"
14534,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2014,100,2,0,3,10.02,144,0,"[0.5188, 0.5925, 0.5476]","[None, None, None]"
14535,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2015,100,2,0,1,3.29,48,0,[0.5756],[None]
14536,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2016,100,2,0,4,14.03,192,0,"[0.6186, 0.6237, 0.5597, 0.4911]","[None, None, None, None]"
14537,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2017,100,2,0,3,10.3,144,0,"[0.5205, 0.6768, 0.6742]","[None, None, None]"
14538,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2018,100,2,0,3,10.31,144,0,"[0.5125, 0.5624, 0.6204]","[None, None, None]"
14539,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2019,100,2,0,3,10.04,144,0,"[0.4706, 0.6237, 0.6702]","[None, None, None]"
14540,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2000,100,2,0,4,13.95,192,0,"[0.6311, 0.6611, 0.703, 0.6609]","[None, None, None, None]"
14541,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2001,100,2,0,3,10.15,144,0,"[0.4694, 0.6347, 0.6438]","[None, None, None]"
14542,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2002,100,2,0,4,13.93,192,0,"[0.6265, 0.6282, 0.6127, 0.6771]","[None, None, None, None]"
14543,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2003,100,2,0,3,10.19,144,0,"[0.552, 0.5746, 0.5966]","[None, None, None]"
14544,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2004,100,2,0,6,21.37,288,0,"[0.4968, 0.5759, 0.6417, 0.6394, 0.6399, 0.6506]","[None, None, None, None, None, None]"
14545,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2005,100,2,0,2,6.49,96,0,"[0.5575, 0.5451]","[None, None]"
14546,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2006,100,2,0,5,17.34,240,0,"[0.5537, 0.5554, 0.5761, 0.5886, 0.624]","[None, None, None, None, None]"
14547,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2007,100,2,0,4,13.5,192,0,"[0.5434, 0.6119, 0.5628, 0.5599]","[None, None, None, None]"
14548,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2008,100,2,0,5,17.3,240,0,"[0.3381, 0.5894, 0.6421, 0.6151, 0.6541]","[None, None, None, None, None]"
14549,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2009,100,2,0,5,17.39,240,0,"[0.5962, 0.5897, 0.6288, 0.6534, 0.6804]","[None, None, None, None, None]"
14550,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2010,100,2,0,4,13.8,192,0,"[0.6164, 0.6297, 0.6321, 0.6153]","[None, None, None, None]"
14551,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2011,100,2,0,3,10.3,144,0,"[0.6286, 0.5768, 0.5525]","[None, None, None]"
14552,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2012,100,2,0,2,6.6,96,0,"[0.5507, 0.5934]","[None, None]"
14553,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2013,100,2,0,4,13.78,192,0,"[0.5228, 0.6213, 0.6978, 0.6635]","[None, None, None, None]"
14554,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2014,100,2,0,3,10.31,144,0,"[0.5188, 0.5925, 0.5476]","[None, None, None]"
14555,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2015,100,2,0,1,3.3,48,0,[0.5756],[None]
14556,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2016,100,2,0,4,13.8,192,0,"[0.6186, 0.6237, 0.5597, 0.4911]","[None, None, None, None]"
14557,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2017,100,2,0,3,10.15,144,0,"[0.5205, 0.6768, 0.6742]","[None, None, None]"
14558,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2018,100,2,0,3,10.26,144,0,"[0.5125, 0.5624, 0.6204]","[None, None, None]"
14559,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2019,100,2,0,3,10.29,144,0,"[0.4706, 0.6237, 0.6702]","[None, None, None]"
14560,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2000,100,2,0,4,14.06,192,0,"[0.6184, 0.6405, 0.6677, 0.6486]","[None, None, None, None]"
14561,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2001,100,2,0,4,13.99,192,0,"[0.4607, 0.5682, 0.5655, 0.6575]","[None, None, None, None]"
14562,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2002,100,2,0,2,6.73,96,0,"[0.6271, 0.6249]","[None, None]"
14563,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2003,100,2,0,4,13.97,192,0,"[0.5391, 0.5313, 0.5359, 0.5653]","[None, None, None, None]"
14564,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2004,100,2,0,4,14.0,192,0,"[0.5152, 0.5476, 0.5965, 0.5317]","[None, None, None, None]"
14565,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2005,100,2,0,2,6.73,96,0,"[0.5304, 0.5237]","[None, None]"
14566,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2006,100,2,0,3,10.32,144,0,"[0.555, 0.5565, 0.5981]","[None, None, None]"
14567,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2007,100,2,0,5,17.75,240,0,"[0.5215, 0.6459, 0.5972, 0.5932, 0.5238]","[None, None, None, None, None]"
14568,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2008,100,2,0,5,17.73,240,0,"[0.3164, 0.5431, 0.5817, 0.5535, 0.6037]","[None, None, None, None, None]"
14569,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2009,100,2,0,6,21.85,288,0,"[0.5827, 0.6143, 0.555, 0.5808, 0.6236, 0.6277]","[None, None, None, None, None, None]"
14570,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2010,100,2,0,4,13.56,192,0,"[0.6037, 0.5612, 0.5505, 0.5394]","[None, None, None, None]"
14571,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2011,100,2,0,3,9.95,144,0,"[0.6085, 0.5515, 0.5019]","[None, None, None]"
14572,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2012,100,2,0,2,6.49,96,0,"[0.5519, 0.5983]","[None, None]"
14573,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2013,100,2,0,4,13.51,192,0,"[0.5206, 0.6029, 0.6277, 0.5997]","[None, None, None, None]"
14574,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2014,100,2,0,4,13.52,192,0,"[0.5224, 0.5924, 0.5276, 0.5521]","[None, None, None, None]"
14575,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2015,100,2,0,1,3.16,48,0,[0.5781],[None]
14576,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2016,100,2,0,3,9.95,144,0,"[0.608, 0.6235, 0.5635]","[None, None, None]"
14577,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2017,100,2,0,3,10.32,144,0,"[0.5144, 0.6561, 0.657]","[None, None, None]"
14578,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2018,100,2,0,3,10.3,144,0,"[0.5184, 0.6047, 0.6523]","[None, None, None]"
14579,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2019,100,2,0,3,10.3,144,0,"[0.4808, 0.5987, 0.6692]","[None, None, None]"
14580,48,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",2000,100,2,0,4,14.08,192,0,"[0.6184, 0.6405, 0.6677, 0.6486]","[None, None, None, None]"
