measure_size,encoder_lr,cost_predictor_lr,rank_warmup_epochs,weights,uncertainty_topk,grad_num,rand_num,phase,used_time,train_size,top-1,val_reg_r2,val_rank_r2,sampling_seed
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,0,"[0.5199, 0.4256]","[None, None]",2001
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,2,0,6,21.6,272,0,"[0.5087, 0.5131, 0.471, 0.4798, 0.5326, 0.551]","[None, None, None, None, None, None]",2002
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,0,"[0.4716, 0.5946]","[None, None]",2003
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.51,80,0,"[0.493, 0.2825]","[None, None]",2004
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,1,"[0.4361, 0.4072]","[None, None]",2005
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.49,80,0,"[0.58, 0.3693]","[None, None]",2006
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.39,80,0,"[0.3633, 0.416]","[None, None]",2007
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.45,80,1,"[0.2951, 0.2869]","[None, None]",2008
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,2,0,1,3.2,32,0,[0.5258],[None],2009
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,0,[0.5095],[None],2010
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.56,80,0,"[0.414, 0.2617]","[None, None]",2011
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.39,80,1,"[0.5398, 0.3698]","[None, None]",2012
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.39,80,1,"[0.5113, 0.4124]","[None, None]",2013
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,2,0,1,3.1,32,0,[0.2444],[None],2014
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,2,0,3,9.81,128,0,"[0.5857, 0.2207, 0.392]","[None, None, None]",2015
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,2,0,3,9.97,128,0,"[0.4639, 0.3765, 0.4242]","[None, None, None]",2016
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,2,0,1,3.1,32,0,[0.3536],[None],2017
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,2,0,7,25.62,320,1,"[0.4726, 0.4856, 0.5362, 0.5219, 0.4558, 0.4761, 0.5371]","[None, None, None, None, None, None, None]",2018
48,1e-05,0.0001,300,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,0,[0.3359],[None],2019
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,0,"[0.4128, 0.3729]","[None, None]",2000
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.62,80,0,"[0.5192, 0.3717]","[None, None]",2001
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,2,0,6,21.03,272,1,"[0.5078, 0.5023, 0.4685, 0.4861, 0.515, 0.53]","[None, None, None, None, None, None]",2002
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.39,80,0,"[0.4644, 0.5654]","[None, None]",2003
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.39,80,0,"[0.4859, 0.3446]","[None, None]",2004
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.53,80,0,"[0.4472, 0.3885]","[None, None]",2005
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,2,0,3,9.84,128,0,"[0.5779, 0.3717, 0.3766]","[None, None, None]",2006
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.39,80,0,"[0.3616, 0.5398]","[None, None]",2007
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.39,80,1,"[0.2858, 0.3413]","[None, None]",2008
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.39,80,0,"[0.5233, 0.3348]","[None, None]",2009
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,2,0,1,3.11,32,0,[0.5083],[None],2010
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.39,80,0,"[0.4153, 0.2428]","[None, None]",2011
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.39,80,1,"[0.5396, 0.3868]","[None, None]",2012
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.39,80,0,"[0.5107, 0.393]","[None, None]",2013
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,2,0,1,3.18,32,0,[0.2398],[None],2014
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,2,0,3,10.16,128,0,"[0.5861, 0.2784, 0.373]","[None, None, None]",2015
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,0,"[0.4557, 0.3646]","[None, None]",2016
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,2,0,1,3.21,32,0,[0.3449],[None],2017
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,2,0,5,17.63,224,0,"[0.468, 0.5543, 0.512, 0.5378, 0.5139]","[None, None, None, None, None]",2018
48,1e-05,0.0001,400,"(0.4, 0.3, 0.3)",0,2,0,1,3.23,32,0,[0.3275],[None],2019
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,2,0,1,3.23,32,0,[0.4154],[None],2000
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.64,80,0,"[0.5195, 0.3831]","[None, None]",2001
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,2,0,5,17.69,224,0,"[0.5073, 0.5052, 0.4533, 0.453, 0.3673]","[None, None, None, None, None]",2002
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.62,80,0,"[0.4644, 0.5781]","[None, None]",2003
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.39,80,1,"[0.4789, 0.3361]","[None, None]",2004
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,0,[0.4493],[None],2005
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,2,0,3,10.17,128,0,"[0.5781, 0.3758, 0.3933]","[None, None, None]",2006
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,0,"[0.361, 0.447]","[None, None]",2007
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.52,80,1,"[0.2802, 0.3651]","[None, None]",2008
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.52,80,0,"[0.524, 0.3201]","[None, None]",2009
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,0,[0.5087],[None],2010
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.47,80,0,"[0.4204, 0.2375]","[None, None]",2011
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.39,80,1,"[0.5428, 0.3734]","[None, None]",2012
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.39,80,0,"[0.5103, 0.449]","[None, None]",2013
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,2,0,1,3.1,32,0,[0.2351],[None],2014
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,2,0,3,9.86,128,0,"[0.5892, 0.2495, 0.3889]","[None, None, None]",2015
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.41,80,0,"[0.4594, 0.3332]","[None, None]",2016
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,2,0,1,3.11,32,0,[0.343],[None],2017
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,2,0,14,66.92,656,0,"[0.468, 0.5289, 0.5012, 0.4939, 0.4194, 0.4088, 0.4602, 0.3519, 0.3534, 0.3184, 0.2376, 0.2368, 0.236, 0.4039]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2018
48,1e-05,0.0001,500,"(0.4, 0.3, 0.3)",0,2,0,1,3.13,32,0,[0.3216],[None],2019
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,2,0,1,3.1,32,0,[0.4545],[None],2000
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,2,0,26,191.5,1232,0,"[0.5774, 0.1492, 0.2446, 0.192, 0.0455, -0.0867, -0.1172, -0.1828, -0.3267, -0.3963, -0.488, -0.3763, -0.3429, -0.2819, -0.3377, -0.4722, -0.5723, -0.5402, -0.5855, -0.6161, -0.607, -0.1431, -0.4439, -0.4588, -0.5212, 0.2117]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,2,0,4,13.84,176,1,"[0.3615, 0.2652, 0.2564, 0.3292]","[None, None, None, None]",2002
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,1,"[0.5337, 0.2132]","[None, None]",2003
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,2,0,2,6.64,80,1,"[0.5013, 0.2403]","[None, None]",2004
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,0,[0.4533],[None],2005
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,2,0,2,6.65,80,0,"[0.593, 0.3406]","[None, None]",2006
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,2,0,2,6.69,80,0,"[0.4506, 0.314]","[None, None]",2007
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,0,[0.2749],[None],2008
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,2,0,2,6.64,80,0,"[0.5421, 0.3335]","[None, None]",2009
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,2,0,2,6.64,80,1,"[0.5156, 0.3344]","[None, None]",2010
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,2,0,2,6.6,80,0,"[0.4355, 0.1421]","[None, None]",2011
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,2,0,2,6.38,80,1,"[0.562, 0.3957]","[None, None]",2012
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,2,0,3,9.8,128,0,"[0.4303, 0.3053, 0.2425]","[None, None, None]",2013
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,2,0,2,6.38,80,1,"[0.3605, 0.3683]","[None, None]",2014
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,2,0,2,6.39,80,1,"[0.5774, 0.328]","[None, None]",2015
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,2,0,1,3.1,32,0,[0.4616],[None],2016
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,2,0,1,3.11,32,0,[0.471],[None],2017
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,2,0,8,29.81,368,0,"[0.491, 0.2014, 0.3012, 0.2739, 0.1784, 0.1419, 0.1932, 0.2465]","[None, None, None, None, None, None, None, None]",2018
48,1e-05,1e-05,100,"(0.4, 0.3, 0.3)",0,2,0,2,6.45,80,1,"[0.4777, 0.5206]","[None, None]",2019
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,2,0,1,3.1,32,0,[0.4735],[None],2000
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,2,0,26,193.56,1232,1,"[0.5799, 0.2731, 0.2206, 0.167, 0.1397, 0.0181, -0.0129, -0.0961, -0.1952, -0.2888, -0.3779, -0.1234, -0.1532, -0.0133, -0.1894, -0.2593, -0.3099, -0.3279, -0.3339, -0.3482, -0.3514, -0.1025, -0.2721, -0.1675, 0.2417, 0.5265]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,2,0,14,68.25,656,0,"[0.4373, 0.2848, 0.2659, 0.3446, 0.355, 0.2887, 0.2342, 0.176, 0.1542, 0.0811, 0.0366, 0.2587, 0.369, 0.3911]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,2,0,2,6.62,80,1,"[0.5473, 0.3386]","[None, None]",2003
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,1,"[0.5202, 0.2669]","[None, None]",2004
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,2,0,1,3.23,32,0,[0.4683],[None],2005
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,2,0,3,10.15,128,1,"[0.5957, 0.3332, 0.3499]","[None, None, None]",2006
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,2,0,2,6.62,80,1,"[0.452, 0.4212]","[None, None]",2007
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,0,[0.2969],[None],2008
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,0,"[0.5534, 0.3482]","[None, None]",2009
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,2,0,2,6.64,80,1,"[0.5153, 0.3631]","[None, None]",2010
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,2,0,2,6.62,80,0,"[0.4563, 0.1887]","[None, None]",2011
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,2,0,2,6.62,80,1,"[0.5638, 0.4233]","[None, None]",2012
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,2,0,3,10.16,128,0,"[0.4507, 0.2936, 0.3375]","[None, None, None]",2013
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,0,"[0.3656, 0.4075]","[None, None]",2014
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,0,[0.5874],[None],2015
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,2,0,2,6.62,80,1,"[0.49, 0.2733]","[None, None]",2016
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,2,0,1,3.2,32,0,[0.4905],[None],2017
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,2,0,16,84.95,752,0,"[0.483, 0.3204, 0.3369, 0.2946, 0.2858, 0.2602, 0.2161, 0.1714, 0.0935, 0.0017, -0.032, 0.2099, 0.2325, 0.2226, 0.1671, 0.3183]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2018
48,1e-05,1e-05,200,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,1,"[0.4803, 0.5281]","[None, None]",2019
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,2,0,1,3.16,32,0,[0.4884],[None],2000
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,2,0,16,83.06,752,0,"[0.582, 0.2229, 0.2794, 0.2445, 0.3156, 0.2376, 0.1923, 0.1083, -0.0009, 0.0311, -0.0834, 0.1883, 0.1455, 0.2162, 0.3256, 0.4288]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,2,0,3,10.15,128,0,"[0.4754, 0.3442, 0.3191]","[None, None, None]",2002
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.62,80,1,"[0.5551, 0.4164]","[None, None]",2003
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.62,80,1,"[0.5305, 0.2337]","[None, None]",2004
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,0,[0.4823],[None],2005
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,0,[0.5978],[None],2006
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.64,80,0,"[0.4536, 0.426]","[None, None]",2007
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.62,80,0,"[0.3125, 0.2433]","[None, None]",2008
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.62,80,1,"[0.562, 0.3715]","[None, None]",2009
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.62,80,1,"[0.5149, 0.3708]","[None, None]",2010
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,0,"[0.4742, 0.2369]","[None, None]",2011
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.38,80,1,"[0.5716, 0.4365]","[None, None]",2012
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.44,80,0,"[0.4598, 0.2876]","[None, None]",2013
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.38,80,1,"[0.3745, 0.4306]","[None, None]",2014
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.38,80,1,"[0.5988, 0.4061]","[None, None]",2015
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,2,0,1,3.17,32,0,[0.4973],[None],2016
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,2,0,1,3.18,32,0,[0.4964],[None],2017
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,2,0,8,29.06,368,0,"[0.4867, 0.332, 0.377, 0.3035, 0.291, 0.3403, 0.3794, 0.3719]","[None, None, None, None, None, None, None, None]",2018
48,1e-05,1e-05,300,"(0.4, 0.3, 0.3)",0,2,0,2,6.38,80,1,"[0.4857, 0.5283]","[None, None]",2019
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.61,80,0,"[0.503, 0.4295]","[None, None]",2000
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,2,0,23,154.83,1088,0,"[0.5918, 0.2661, 0.2521, 0.1886, 0.2238, 0.1796, 0.1818, 0.162, 0.0559, -0.0441, -0.0846, 0.1317, 0.1443, 0.1958, 0.1241, 0.0958, 0.0359, -0.0289, 0.0216, 0.0232, -0.0581, 0.3015, 0.5391]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,2,0,16,85.21,752,1,"[0.4934, 0.299, 0.3462, 0.3893, 0.3808, 0.3859, 0.3205, 0.3175, 0.2367, 0.194, 0.1361, 0.2533, 0.3798, 0.2978, 0.4256, 0.4839]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.64,80,1,"[0.5588, 0.4492]","[None, None]",2003
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.62,80,1,"[0.5363, 0.2725]","[None, None]",2004
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.64,80,0,"[0.4938, 0.3819]","[None, None]",2005
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,2,0,3,10.16,128,0,"[0.5988, 0.4003, 0.4075]","[None, None, None]",2006
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,1,"[0.4504, 0.4817]","[None, None]",2007
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.63,80,1,"[0.3248, 0.238]","[None, None]",2008
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,0,[0.5705],[None],2009
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.56,80,1,"[0.5155, 0.3828]","[None, None]",2010
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.39,80,0,"[0.4876, 0.3206]","[None, None]",2011
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.39,80,1,"[0.5774, 0.433]","[None, None]",2012
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.62,80,0,"[0.4648, 0.3188]","[None, None]",2013
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,0,[0.389],[None],2014
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.65,80,1,"[0.6033, 0.4109]","[None, None]",2015
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.64,80,1,"[0.5095, 0.2772]","[None, None]",2016
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,0,[0.4954],[None],2017
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,2,0,8,30.05,368,0,"[0.488, 0.3455, 0.3646, 0.3544, 0.3328, 0.3669, 0.3303, 0.3876]","[None, None, None, None, None, None, None, None]",2018
48,1e-05,1e-05,400,"(0.4, 0.3, 0.3)",0,2,0,2,6.62,80,1,"[0.4927, 0.5108]","[None, None]",2019
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.64,80,0,"[0.5101, 0.4498]","[None, None]",2000
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,2,0,23,155.57,1088,0,"[0.5983, 0.2763, 0.3604, 0.2905, 0.3184, 0.2602, 0.2336, 0.2346, 0.1951, 0.0801, 0.059, 0.1869, 0.1591, 0.2135, 0.2454, 0.1517, 0.0452, -0.0119, 0.0364, 0.0261, -0.0163, 0.3191, 0.5077]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,2,0,4,13.83,176,0,"[0.5147, 0.3316, 0.2955, 0.3527]","[None, None, None, None]",2002
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.6,80,1,"[0.5574, 0.4651]","[None, None]",2003
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.61,80,1,"[0.5461, 0.2877]","[None, None]",2004
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.49,80,0,"[0.4983, 0.349]","[None, None]",2005
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.4,80,0,"[0.5981, 0.4191]","[None, None]",2006
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.52,80,0,"[0.4472, 0.4927]","[None, None]",2007
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.62,80,1,"[0.3273, 0.2795]","[None, None]",2008
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.49,80,0,"[0.5814, 0.4343]","[None, None]",2009
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.4,80,1,"[0.517, 0.3863]","[None, None]",2010
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.4,80,0,"[0.4864, 0.3248]","[None, None]",2011
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.39,80,1,"[0.5805, 0.4463]","[None, None]",2012
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.39,80,0,"[0.4618, 0.3586]","[None, None]",2013
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,2,0,1,3.11,32,0,[0.3951],[None],2014
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,2,0,1,3.18,32,0,[0.6055],[None],2015
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.49,80,1,"[0.512, 0.2973]","[None, None]",2016
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,2,0,1,3.12,32,0,[0.4985],[None],2017
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,2,0,8,29.66,368,0,"[0.4944, 0.3324, 0.3557, 0.3476, 0.3207, 0.3239, 0.3128, 0.3347]","[None, None, None, None, None, None, None, None]",2018
48,1e-05,1e-05,500,"(0.4, 0.3, 0.3)",0,2,0,2,6.62,80,1,"[0.4926, 0.502]","[None, None]",2019
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.4159],[None],2000
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,4,0,2,6.5,80,0,"[0.5225, 0.3951]","[None, None]",2001
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,4,0,5,17.22,224,0,"[0.5101, 0.5233, 0.4165, 0.3258, 0.3414]","[None, None, None, None, None]",2002
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,4,0,2,6.62,80,0,"[0.4739, 0.5673]","[None, None]",2003
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.5069],[None],2004
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,4,0,1,3.21,32,0,[0.4335],[None],2005
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,4,0,3,9.94,128,0,"[0.588, 0.2974, 0.3274]","[None, None, None]",2006
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,4,0,2,6.62,80,0,"[0.3491, 0.4703]","[None, None]",2007
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,4,0,2,6.62,80,1,"[0.3065, 0.3834]","[None, None]",2008
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.5423],[None],2009
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.5203],[None],2010
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,4,0,3,10.16,128,0,"[0.402, 0.0704, 0.0645]","[None, None, None]",2011
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,4,0,2,6.61,80,1,"[0.5289, 0.3771]","[None, None]",2012
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,4,0,1,3.1,32,0,[0.5065],[None],2013
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,4,0,1,3.21,32,0,[0.2478],[None],2014
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,4,0,3,10.17,128,0,"[0.5854, 0.3035, 0.1864]","[None, None, None]",2015
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,4,0,3,10.18,128,0,"[0.4674, 0.3789, 0.4142]","[None, None, None]",2016
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,4,0,1,3.21,32,0,[0.3696],[None],2017
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,4,0,4,13.85,176,0,"[0.4762, 0.5316, 0.4378, 0.5337]","[None, None, None, None]",2018
48,1e-05,0.0001,100,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.3492],[None],2019
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,4,0,1,3.22,32,0,[0.418],[None],2000
48,1e-05,0.0001,200,"(0.4, 0.3, 0.3)",0,4,0,2,6.62,80,0,"[0.5189, 0.4362]","[None, None]",2001
