epochs,lr,lambda_kld,lambda_reg,lambda_pair,lambda_smooth,lambda_infonce,S,neigh_mean_test,rand_mean_test,neigh_best_mean_test,rand_best_mean_test,win_rate_mean,win_rate_best,avg_gain_mean_test,avg_gain_best_test,seed_mean_train
1000,5e-05,0.1,0.5,0.0,0.1,0.0,184.0,7.877994537353516,5.903433799743652,7.945803642272949,8.399444580078125,0.9456521739130435,0.32608695652173914,1.9745609760284424,-0.4536411464214325,8.242144584655762
1000,5e-05,0.1,0.5,0.0,0.1,0.01,184.0,7.903573513031006,5.903433799743652,7.9771342277526855,8.399444580078125,0.9402173913043478,0.33152173913043476,2.000140428543091,-0.4223104417324066,8.242144584655762
1000,5e-05,0.1,0.5,0.0,0.1,0.1,184.0,8.069819450378418,5.903433799743652,8.113463401794434,8.399444580078125,0.9891304347826086,0.31521739130434784,2.1663854122161865,-0.28598129749298096,8.242144584655762
1000,5e-05,0.1,0.5,0.0,0.1,0.2,184.0,8.114904403686523,5.903433799743652,8.142898559570312,8.399444580078125,0.9945652173913043,0.32065217391304346,2.211469888687134,-0.2565456032752991,8.242144584655762
1000,5e-05,0.1,0.5,0.1,0.0,0.0,184.0,7.9026780128479,5.903433799743652,7.976674556732178,8.399444580078125,0.9510869565217391,0.33152173913043476,1.999243974685669,-0.4227689802646637,8.242144584655762
1000,5e-05,0.1,0.5,0.1,0.0,0.01,184.0,7.909807205200195,5.903433799743652,7.988807201385498,8.399444580078125,0.9456521739130435,0.33152173913043476,2.006373882293701,-0.4106364846229553,8.242144584655762
1000,5e-05,0.1,0.5,0.1,0.0,0.1,184.0,8.088360786437988,5.903433799743652,8.137350082397461,8.399444580078125,0.9945652173913043,0.32608695652173914,2.184926748275757,-0.26209431886672974,8.242144584655762
1000,5e-05,0.1,0.5,0.1,0.0,0.2,184.0,8.119410514831543,5.903433799743652,8.159390449523926,8.399444580078125,0.9945652173913043,0.33152173913043476,2.215977191925049,-0.24005384743213654,8.242144584655762
1000,5e-05,0.1,0.5,0.1,0.01,0.0,184.0,7.914224147796631,5.903433799743652,7.9797468185424805,8.399444580078125,0.9510869565217391,0.3423913043478261,2.0107903480529785,-0.4196968078613281,8.242144584655762
1000,5e-05,0.1,0.5,0.1,0.01,0.01,184.0,7.929324626922607,5.903433799743652,7.990258693695068,8.399444580078125,0.9565217391304348,0.32608695652173914,2.025891065597534,-0.40918517112731934,8.242144584655762
1000,5e-05,0.1,0.5,0.1,0.01,0.1,184.0,8.083427429199219,5.903433799743652,8.137456893920898,8.399444580078125,0.9836956521739131,0.33152173913043476,2.1799933910369873,-0.26198825240135193,8.242144584655762
1000,5e-05,0.1,0.5,0.1,0.01,0.2,184.0,8.117783546447754,5.903433799743652,8.144205093383789,8.399444580078125,0.9945652173913043,0.31521739130434784,2.2143497467041016,-0.2552390694618225,8.242144584655762
1000,5e-05,0.1,0.5,0.1,0.1,0.0,184.0,7.877328395843506,5.903433799743652,7.955770969390869,8.399444580078125,0.9456521739130435,0.32608695652173914,1.9738951921463013,-0.4436725974082947,8.242144584655762
1000,5e-05,0.1,0.5,0.1,0.1,0.01,184.0,7.889929294586182,5.903433799743652,7.993956089019775,8.399444580078125,0.9456521739130435,0.3423913043478261,1.986496090888977,-0.4054877758026123,8.242144584655762
1000,5e-05,0.1,0.5,0.1,0.1,0.1,184.0,8.077607154846191,5.903433799743652,8.123039245605469,8.399444580078125,0.9891304347826086,0.32065217391304346,2.1741738319396973,-0.27640557289123535,8.242144584655762
1000,5e-05,0.1,0.5,0.1,0.1,0.2,184.0,8.119525909423828,5.903433799743652,8.141648292541504,8.399444580078125,1.0,0.30434782608695654,2.2160918712615967,-0.2577964663505554,8.242144584655762
1000,5e-05,0.1,0.5,0.5,0.0,0.0,184.0,7.848296642303467,5.903433799743652,7.965307712554932,8.399444580078125,0.9456521739130435,0.33695652173913043,1.9448630809783936,-0.434136301279068,8.242144584655762
1000,5e-05,0.1,0.5,0.5,0.0,0.01,184.0,7.913760185241699,5.903433799743652,7.96329402923584,8.399444580078125,0.9510869565217391,0.33152173913043476,2.0103261470794678,-0.43615052103996277,8.242144584655762
1000,5e-05,0.1,0.5,0.5,0.0,0.1,184.0,8.073458671569824,5.903433799743652,8.130550384521484,8.399444580078125,0.9891304347826086,0.3423913043478261,2.170025110244751,-0.2688937783241272,8.242144584655762
1000,5e-05,0.1,0.5,0.5,0.0,0.2,184.0,8.132596969604492,5.903433799743652,8.156157493591309,8.399444580078125,1.0,0.32608695652173914,2.22916316986084,-0.2432863861322403,8.242144584655762
1000,5e-05,0.1,0.5,0.5,0.01,0.0,184.0,7.8670430183410645,5.903433799743652,7.94854211807251,8.399444580078125,0.9347826086956522,0.32608695652173914,1.9636085033416748,-0.4509023129940033,8.242144584655762
1000,5e-05,0.1,0.5,0.5,0.01,0.01,184.0,7.91208553314209,5.903433799743652,7.957887649536133,8.399444580078125,0.9456521739130435,0.32608695652173914,2.0086517333984375,-0.44155609607696533,8.242144584655762
1000,5e-05,0.1,0.5,0.5,0.01,0.1,184.0,8.069013595581055,5.903433799743652,8.129308700561523,8.399444580078125,0.9891304347826086,0.32608695652173914,2.1655800342559814,-0.2701350152492523,8.242144584655762
1000,5e-05,0.1,0.5,0.5,0.01,0.2,184.0,8.122918128967285,5.903433799743652,8.147085189819336,8.399444580078125,1.0,0.30978260869565216,2.219484329223633,-0.25235968828201294,8.242144584655762
1000,5e-05,0.1,0.5,0.5,0.1,0.0,184.0,7.875393867492676,5.903433799743652,7.970130443572998,8.399444580078125,0.9402173913043478,0.32608695652173914,1.9719603061676025,-0.4293132722377777,8.242144584655762
1000,5e-05,0.1,0.5,0.5,0.1,0.01,184.0,7.917774200439453,5.903433799743652,7.975297927856445,8.399444580078125,0.9456521739130435,0.32608695652173914,2.01434063911438,-0.4241460859775543,8.242144584655762
1000,5e-05,0.1,0.5,0.5,0.1,0.1,184.0,8.072826385498047,5.903433799743652,8.14013671875,8.399444580078125,0.9891304347826086,0.33695652173913043,2.1693923473358154,-0.2593074142932892,8.242144584655762
1000,5e-05,0.1,0.5,0.5,0.1,0.2,184.0,8.125809669494629,5.903433799743652,8.142762184143066,8.399444580078125,1.0,0.29347826086956524,2.2223758697509766,-0.2566812038421631,8.242144584655762
1000,5e-05,0.1,0.5,1.0,0.0,0.0,184.0,7.89237117767334,5.903433799743652,7.97537899017334,8.399444580078125,0.9456521739130435,0.33152173913043476,1.9889380931854248,-0.42406466603279114,8.242144584655762
1000,5e-05,0.1,0.5,1.0,0.0,0.01,184.0,7.920199394226074,5.903433799743652,7.976742744445801,8.399444580078125,0.9402173913043478,0.32065217391304346,2.0167653560638428,-0.4227008819580078,8.242144584655762
1000,5e-05,0.1,0.5,1.0,0.0,0.1,184.0,8.071806907653809,5.903433799743652,8.141738891601562,8.399444580078125,0.9945652173913043,0.33152173913043476,2.168372631072998,-0.2577052414417267,8.242144584655762
1000,5e-05,0.1,0.5,1.0,0.0,0.2,184.0,8.11960220336914,5.903433799743652,8.150359153747559,8.399444580078125,1.0,0.30978260869565216,2.2161684036254883,-0.24908509850502014,8.242144584655762
1000,5e-05,0.1,0.5,1.0,0.01,0.0,184.0,7.895771026611328,5.903433799743652,7.989587306976318,8.399444580078125,0.9402173913043478,0.33152173913043476,1.9923371076583862,-0.4098568856716156,8.242144584655762
1000,5e-05,0.1,0.5,1.0,0.01,0.01,184.0,7.8917555809021,5.903433799743652,7.95784854888916,8.399444580078125,0.9456521739130435,0.32608695652173914,1.988322377204895,-0.44159579277038574,8.242144584655762
1000,5e-05,0.1,0.5,1.0,0.01,0.1,184.0,8.056327819824219,5.903433799743652,8.110857009887695,8.399444580078125,0.9891304347826086,0.32065217391304346,2.1528937816619873,-0.2885868549346924,8.242144584655762
1000,5e-05,0.1,0.5,1.0,0.01,0.2,184.0,8.120725631713867,5.903433799743652,8.152164459228516,8.399444580078125,1.0,0.32065217391304346,2.217292070388794,-0.24727915227413177,8.242144584655762
1000,5e-05,0.1,0.5,1.0,0.1,0.0,184.0,7.871792316436768,5.903433799743652,7.927137851715088,8.399444580078125,0.9347826086956522,0.32608695652173914,1.9683587551116943,-0.4723058044910431,8.242144584655762
1000,5e-05,0.1,0.5,1.0,0.1,0.01,184.0,7.903696537017822,5.903433799743652,7.963449954986572,8.399444580078125,0.9456521739130435,0.33152173913043476,2.000262975692749,-0.4359939396381378,8.242144584655762
1000,5e-05,0.1,0.5,1.0,0.1,0.1,184.0,8.073492050170898,5.903433799743652,8.131415367126465,8.399444580078125,0.9891304347826086,0.32608695652173914,2.170058488845825,-0.2680293321609497,8.242144584655762
1000,5e-05,0.1,0.5,1.0,0.1,0.2,184.0,8.122245788574219,5.903433799743652,8.156779289245605,8.399444580078125,1.0,0.31521739130434784,2.2188119888305664,-0.24266460537910461,8.242144584655762
1000,0.0001,0.0,0.01,0.0,0.0,0.0,184.0,8.098152160644531,5.903433799743652,8.103310585021973,8.399444580078125,0.9836956521739131,0.33152173913043476,2.194718599319458,-0.29613345861434937,8.242144584655762
1000,0.0001,0.0,0.01,0.0,0.0,0.01,184.0,8.127449035644531,5.903433799743652,8.138760566711426,8.399444580078125,0.9945652173913043,0.3423913043478261,2.224015235900879,-0.26068341732025146,8.242144584655762
1000,0.0001,0.0,0.01,0.0,0.0,0.1,184.0,8.171978950500488,5.903433799743652,8.17238712310791,8.399444580078125,1.0,0.30978260869565216,2.268544912338257,-0.22705699503421783,8.242144584655762
1000,0.0001,0.0,0.01,0.0,0.0,0.2,184.0,8.15097713470459,5.903433799743652,8.152003288269043,8.399444580078125,0.9945652173913043,0.30978260869565216,2.2475433349609375,-0.24744075536727905,8.242144584655762
1000,0.0001,0.0,0.01,0.0,0.01,0.0,184.0,8.10800838470459,5.903433799743652,8.110986709594727,8.399444580078125,0.9891304347826086,0.33695652173913043,2.2045743465423584,-0.2884572446346283,8.242144584655762
1000,0.0001,0.0,0.01,0.0,0.01,0.01,184.0,8.133034706115723,5.903433799743652,8.135714530944824,8.399444580078125,0.9891304347826086,0.3423913043478261,2.2296013832092285,-0.2637293338775635,8.242144584655762
1000,0.0001,0.0,0.01,0.0,0.01,0.1,184.0,8.161073684692383,5.903433799743652,8.162093162536621,8.399444580078125,1.0,0.29891304347826086,2.2576401233673096,-0.23735129833221436,8.242144584655762
1000,0.0001,0.0,0.01,0.0,0.01,0.2,184.0,8.153660774230957,5.903433799743652,8.161938667297363,8.399444580078125,0.9945652173913043,0.31521739130434784,2.250227212905884,-0.23750612139701843,8.242144584655762
1000,0.0001,0.0,0.01,0.0,0.1,0.0,184.0,8.125832557678223,5.903433799743652,8.126352310180664,8.399444580078125,0.9945652173913043,0.33152173913043476,2.222398519515991,-0.27309170365333557,8.242144584655762
1000,0.0001,0.0,0.01,0.0,0.1,0.01,184.0,8.153463363647461,5.903433799743652,8.158790588378906,8.399444580078125,0.9945652173913043,0.3423913043478261,2.250030040740967,-0.24065349996089935,8.242144584655762
1000,0.0001,0.0,0.01,0.0,0.1,0.1,184.0,8.176501274108887,5.903433799743652,8.17713737487793,8.399444580078125,1.0,0.32065217391304346,2.2730672359466553,-0.2223065346479416,8.242144584655762
1000,0.0001,0.0,0.01,0.0,0.1,0.2,184.0,8.16278076171875,5.903433799743652,8.1640043258667,8.399444580078125,0.9945652173913043,0.31521739130434784,2.259347677230835,-0.2354397177696228,8.242144584655762
1000,0.0001,0.0,0.01,0.1,0.0,0.0,184.0,8.081854820251465,5.903433799743652,8.086180686950684,8.399444580078125,0.9728260869565217,0.3423913043478261,2.1784212589263916,-0.31326302886009216,8.242144584655762
1000,0.0001,0.0,0.01,0.1,0.0,0.01,184.0,8.126993179321289,5.903433799743652,8.127617835998535,8.399444580078125,0.9836956521739131,0.3423913043478261,2.2235589027404785,-0.27182647585868835,8.242144584655762
1000,0.0001,0.0,0.01,0.1,0.0,0.1,184.0,8.150555610656738,5.903433799743652,8.154541969299316,8.399444580078125,1.0,0.31521739130434784,2.247121572494507,-0.24490149319171906,8.242144584655762
1000,0.0001,0.0,0.01,0.1,0.0,0.2,184.0,8.168294906616211,5.903433799743652,8.171369552612305,8.399444580078125,1.0,0.31521739130434784,2.2648608684539795,-0.22807444632053375,8.242144584655762
1000,0.0001,0.0,0.01,0.1,0.01,0.0,184.0,8.093947410583496,5.903433799743652,8.107709884643555,8.399444580078125,0.9728260869565217,0.34782608695652173,2.1905133724212646,-0.29173436760902405,8.242144584655762
1000,0.0001,0.0,0.01,0.1,0.01,0.01,184.0,8.139203071594238,5.903433799743652,8.139568328857422,8.399444580078125,0.9836956521739131,0.3423913043478261,2.235769271850586,-0.2598761320114136,8.242144584655762
1000,0.0001,0.0,0.01,0.1,0.01,0.1,184.0,8.154600143432617,5.903433799743652,8.15505313873291,8.399444580078125,1.0,0.30978260869565216,2.251166582107544,-0.24439118802547455,8.242144584655762
1000,0.0001,0.0,0.01,0.1,0.01,0.2,184.0,8.167274475097656,5.903433799743652,8.167403221130371,8.399444580078125,1.0,0.30434782608695654,2.2638401985168457,-0.23204156756401062,8.242144584655762
1000,0.0001,0.0,0.01,0.1,0.1,0.0,184.0,8.097270965576172,5.903433799743652,8.101537704467773,8.399444580078125,0.9782608695652174,0.34782608695652173,2.1938369274139404,-0.2979065477848053,8.242144584655762
1000,0.0001,0.0,0.01,0.1,0.1,0.01,184.0,8.118086814880371,5.903433799743652,8.121014595031738,8.399444580078125,0.9782608695652174,0.3423913043478261,2.214653730392456,-0.2784290909767151,8.242144584655762
1000,0.0001,0.0,0.01,0.1,0.1,0.1,184.0,8.155537605285645,5.903433799743652,8.156268119812012,8.399444580078125,1.0,0.31521739130434784,2.252103805541992,-0.24317629635334015,8.242144584655762
1000,0.0001,0.0,0.01,0.1,0.1,0.2,184.0,8.163045883178711,5.903433799743652,8.167693138122559,8.399444580078125,1.0,0.29891304347826086,2.2596118450164795,-0.2317512482404709,8.242144584655762
1000,0.0001,0.0,0.01,0.5,0.0,0.0,184.0,8.075265884399414,5.903433799743652,8.086145401000977,8.399444580078125,0.9728260869565217,0.33695652173913043,2.1718316078186035,-0.3132990598678589,8.242144584655762
1000,0.0001,0.0,0.01,0.5,0.0,0.01,184.0,8.105476379394531,5.903433799743652,8.11629581451416,8.399444580078125,0.9836956521739131,0.33695652173913043,2.2020435333251953,-0.2831481397151947,8.242144584655762
1000,0.0001,0.0,0.01,0.5,0.0,0.1,184.0,8.1848726272583,5.903433799743652,8.186478614807129,8.399444580078125,1.0,0.32065217391304346,2.2814393043518066,-0.21296517550945282,8.242144584655762
1000,0.0001,0.0,0.01,0.5,0.0,0.2,184.0,8.188553810119629,5.903433799743652,8.189043998718262,8.399444580078125,1.0,0.33152173913043476,2.2851202487945557,-0.21040000021457672,8.242144584655762
1000,0.0001,0.0,0.01,0.5,0.01,0.0,184.0,8.073498725891113,5.903433799743652,8.076345443725586,8.399444580078125,0.9782608695652174,0.33695652173913043,2.170065402984619,-0.3230980634689331,8.242144584655762
1000,0.0001,0.0,0.01,0.5,0.01,0.01,184.0,8.14055061340332,5.903433799743652,8.140685081481934,8.399444580078125,0.9945652173913043,0.33152173913043476,2.237117052078247,-0.25875958800315857,8.242144584655762
1000,0.0001,0.0,0.01,0.5,0.01,0.1,184.0,8.187088966369629,5.903433799743652,8.192084312438965,8.399444580078125,1.0,0.32608695652173914,2.2836546897888184,-0.2073591947555542,8.242144584655762
1000,0.0001,0.0,0.01,0.5,0.01,0.2,184.0,8.19445514678955,5.903433799743652,8.196176528930664,8.399444580078125,1.0,0.33695652173913043,2.2910215854644775,-0.20326747000217438,8.242144584655762
1000,0.0001,0.0,0.01,0.5,0.1,0.0,184.0,8.054876327514648,5.903433799743652,8.058670997619629,8.399444580078125,0.967391304347826,0.33152173913043476,2.1514432430267334,-0.34077319502830505,8.242144584655762
1000,0.0001,0.0,0.01,0.5,0.1,0.01,184.0,8.13670825958252,5.903433799743652,8.140621185302734,8.399444580078125,0.9945652173913043,0.33695652173913043,2.2332746982574463,-0.2588227093219757,8.242144584655762
1000,0.0001,0.0,0.01,0.5,0.1,0.1,184.0,8.164144515991211,5.903433799743652,8.164155006408691,8.399444580078125,1.0,0.30978260869565216,2.2607104778289795,-0.2352895885705948,8.242144584655762
1000,0.0001,0.0,0.01,0.5,0.1,0.2,184.0,8.184021949768066,5.903433799743652,8.18942928314209,8.399444580078125,1.0,0.32608695652173914,2.280588150024414,-0.21001504361629486,8.242144584655762
1000,0.0001,0.0,0.01,1.0,0.0,0.0,184.0,8.131999015808105,5.903433799743652,8.146200180053711,8.399444580078125,0.9945652173913043,0.3423913043478261,2.228565216064453,-0.2532442808151245,8.242144584655762
1000,0.0001,0.0,0.01,1.0,0.0,0.01,184.0,8.148932456970215,5.903433799743652,8.160059928894043,8.399444580078125,1.0,0.3423913043478261,2.2454988956451416,-0.23938381671905518,8.242144584655762
1000,0.0001,0.0,0.01,1.0,0.0,0.1,184.0,8.19075870513916,5.903433799743652,8.192621231079102,8.399444580078125,1.0,0.32065217391304346,2.287324905395508,-0.20682230591773987,8.242144584655762
1000,0.0001,0.0,0.01,1.0,0.0,0.2,184.0,8.19233226776123,5.903433799743652,8.196004867553711,8.399444580078125,1.0,0.32065217391304346,2.288898229598999,-0.2034391313791275,8.242144584655762
1000,0.0001,0.0,0.01,1.0,0.01,0.0,184.0,8.13643741607666,5.903433799743652,8.15117073059082,8.399444580078125,0.9945652173913043,0.3423913043478261,2.233003616333008,-0.24827300012111664,8.242144584655762
1000,0.0001,0.0,0.01,1.0,0.01,0.01,184.0,8.139917373657227,5.903433799743652,8.14157485961914,8.399444580078125,0.9945652173913043,0.33152173913043476,2.2364838123321533,-0.2578687369823456,8.242144584655762
1000,0.0001,0.0,0.01,1.0,0.01,0.1,184.0,8.190642356872559,5.903433799743652,8.195435523986816,8.399444580078125,1.0,0.32608695652173914,2.2872087955474854,-0.20400862395763397,8.242144584655762
1000,0.0001,0.0,0.01,1.0,0.01,0.2,184.0,8.198092460632324,5.903433799743652,8.204814910888672,8.399444580078125,1.0,0.32065217391304346,2.2946581840515137,-0.19462929666042328,8.242144584655762
1000,0.0001,0.0,0.01,1.0,0.1,0.0,184.0,8.11367416381836,5.903433799743652,8.13097095489502,8.399444580078125,0.9891304347826086,0.34782608695652173,2.2102396488189697,-0.268473744392395,8.242144584655762
1000,0.0001,0.0,0.01,1.0,0.1,0.01,184.0,8.138529777526855,5.903433799743652,8.141740798950195,8.399444580078125,0.9945652173913043,0.33695652173913043,2.2350964546203613,-0.2577035427093506,8.242144584655762
1000,0.0001,0.0,0.01,1.0,0.1,0.1,184.0,8.193838119506836,5.903433799743652,8.199233055114746,8.399444580078125,1.0,0.31521739130434784,2.290405035018921,-0.20021119713783264,8.242144584655762
1000,0.0001,0.0,0.01,1.0,0.1,0.2,184.0,8.200631141662598,5.903433799743652,8.201489448547363,8.399444580078125,1.0,0.33152173913043476,2.2971975803375244,-0.19795475900173187,8.242144584655762
1000,0.0001,0.0,0.1,0.0,0.0,0.0,184.0,8.149478912353516,5.903433799743652,8.163688659667969,8.399444580078125,0.9945652173913043,0.358695652173913,2.2460453510284424,-0.23575501143932343,8.242144584655762
1000,0.0001,0.0,0.1,0.0,0.0,0.01,184.0,8.16594409942627,5.903433799743652,8.177665710449219,8.399444580078125,0.9945652173913043,0.358695652173913,2.262509822845459,-0.2217789888381958,8.242144584655762
1000,0.0001,0.0,0.1,0.0,0.0,0.1,184.0,8.184989929199219,5.903433799743652,8.188114166259766,8.399444580078125,1.0,0.3423913043478261,2.281555414199829,-0.2113298922777176,8.242144584655762
1000,0.0001,0.0,0.1,0.0,0.0,0.2,184.0,8.178300857543945,5.903433799743652,8.18135929107666,8.399444580078125,1.0,0.33695652173913043,2.2748677730560303,-0.21808528900146484,8.242144584655762
1000,0.0001,0.0,0.1,0.0,0.01,0.0,184.0,8.137465476989746,5.903433799743652,8.16117000579834,8.399444580078125,0.9945652173913043,0.3532608695652174,2.2340309619903564,-0.23827387392520905,8.242144584655762
1000,0.0001,0.0,0.1,0.0,0.01,0.01,184.0,8.167579650878906,5.903433799743652,8.168919563293457,8.399444580078125,0.9945652173913043,0.358695652173913,2.264145851135254,-0.23052416741847992,8.242144584655762
1000,0.0001,0.0,0.1,0.0,0.01,0.1,184.0,8.184464454650879,5.903433799743652,8.18760871887207,8.399444580078125,1.0,0.33695652173913043,2.2810301780700684,-0.21183574199676514,8.242144584655762
1000,0.0001,0.0,0.1,0.0,0.01,0.2,184.0,8.18542766571045,5.903433799743652,8.18603229522705,8.399444580078125,1.0,0.3423913043478261,2.2819933891296387,-0.21341189742088318,8.242144584655762
1000,0.0001,0.0,0.1,0.0,0.1,0.0,184.0,8.141790390014648,5.903433799743652,8.150981903076172,8.399444580078125,0.9945652173913043,0.34782608695652173,2.238356113433838,-0.24846239387989044,8.242144584655762
1000,0.0001,0.0,0.1,0.0,0.1,0.01,184.0,8.17065715789795,5.903433799743652,8.17651653289795,8.399444580078125,0.9945652173913043,0.3695652173913043,2.267223358154297,-0.22292718291282654,8.242144584655762
1000,0.0001,0.0,0.1,0.0,0.1,0.1,184.0,8.19217586517334,5.903433799743652,8.199943542480469,8.399444580078125,1.0,0.33695652173913043,2.2887420654296875,-0.19949983060359955,8.242144584655762
1000,0.0001,0.0,0.1,0.0,0.1,0.2,184.0,8.185585021972656,5.903433799743652,8.191405296325684,8.399444580078125,1.0,0.33152173913043476,2.2821505069732666,-0.20803816616535187,8.242144584655762
1000,0.0001,0.0,0.1,0.1,0.0,0.0,184.0,8.145957946777344,5.903433799743652,8.15305233001709,8.399444580078125,0.9945652173913043,0.34782608695652173,2.242523670196533,-0.2463916689157486,8.242144584655762
1000,0.0001,0.0,0.1,0.1,0.0,0.01,184.0,8.164605140686035,5.903433799743652,8.171660423278809,8.399444580078125,0.9945652173913043,0.3641304347826087,2.261171340942383,-0.22778353095054626,8.242144584655762
1000,0.0001,0.0,0.1,0.1,0.0,0.1,184.0,8.181600570678711,5.903433799743652,8.186186790466309,8.399444580078125,1.0,0.3423913043478261,2.2781662940979004,-0.21325750648975372,8.242144584655762
1000,0.0001,0.0,0.1,0.1,0.0,0.2,184.0,8.186516761779785,5.903433799743652,8.18756103515625,8.399444580078125,1.0,0.33152173913043476,2.283083438873291,-0.21188300848007202,8.242144584655762
1000,0.0001,0.0,0.1,0.1,0.01,0.0,184.0,8.155080795288086,5.903433799743652,8.166266441345215,8.399444580078125,0.9945652173913043,0.3641304347826087,2.2516465187072754,-0.23317782580852509,8.242144584655762
1000,0.0001,0.0,0.1,0.1,0.01,0.01,184.0,8.16206169128418,5.903433799743652,8.163713455200195,8.399444580078125,0.9945652173913043,0.358695652173913,2.2586278915405273,-0.23573008179664612,8.242144584655762
1000,0.0001,0.0,0.1,0.1,0.01,0.1,184.0,8.198301315307617,5.903433799743652,8.20124340057373,8.399444580078125,1.0,0.3532608695652174,2.294867753982544,-0.19820043444633484,8.242144584655762
1000,0.0001,0.0,0.1,0.1,0.01,0.2,184.0,8.180359840393066,5.903433799743652,8.187972068786621,8.399444580078125,1.0,0.33152173913043476,2.2769265174865723,-0.21147149801254272,8.242144584655762
1000,0.0001,0.0,0.1,0.1,0.1,0.0,184.0,8.14598274230957,5.903433799743652,8.155474662780762,8.399444580078125,0.9945652173913043,0.3641304347826087,2.242549419403076,-0.24396935105323792,8.242144584655762
1000,0.0001,0.0,0.1,0.1,0.1,0.01,184.0,8.15809154510498,5.903433799743652,8.164521217346191,8.399444580078125,0.9945652173913043,0.3641304347826087,2.254657506942749,-0.23492231965065002,8.242144584655762
1000,0.0001,0.0,0.1,0.1,0.1,0.1,184.0,8.196213722229004,5.903433799743652,8.198777198791504,8.399444580078125,1.0,0.34782608695652173,2.2927803993225098,-0.2006675899028778,8.242144584655762
1000,0.0001,0.0,0.1,0.1,0.1,0.2,184.0,8.19033145904541,5.903433799743652,8.197930335998535,8.399444580078125,1.0,0.33695652173913043,2.286897659301758,-0.20151396095752716,8.242144584655762
1000,0.0001,0.0,0.1,0.5,0.0,0.0,184.0,8.148022651672363,5.903433799743652,8.156486511230469,8.399444580078125,0.9945652173913043,0.358695652173913,2.24458909034729,-0.24295702576637268,8.242144584655762
1000,0.0001,0.0,0.1,0.5,0.0,0.01,184.0,8.14999008178711,5.903433799743652,8.173418045043945,8.399444580078125,0.9945652173913043,0.358695652173913,2.246556282043457,-0.22602586448192596,8.242144584655762
1000,0.0001,0.0,0.1,0.5,0.0,0.1,184.0,8.197563171386719,5.903433799743652,8.202627182006836,8.399444580078125,1.0,0.3532608695652174,2.2941291332244873,-0.19681644439697266,8.242144584655762
1000,0.0001,0.0,0.1,0.5,0.0,0.2,184.0,8.189908027648926,5.903433799743652,8.194219589233398,8.399444580078125,1.0,0.33152173913043476,2.2864742279052734,-0.2052246630191803,8.242144584655762
1000,0.0001,0.0,0.1,0.5,0.01,0.0,184.0,8.15639877319336,5.903433799743652,8.173545837402344,8.399444580078125,0.9945652173913043,0.3641304347826087,2.252965211868286,-0.22589832544326782,8.242144584655762
1000,0.0001,0.0,0.1,0.5,0.01,0.01,184.0,8.163982391357422,5.903433799743652,8.17651653289795,8.399444580078125,0.9945652173913043,0.358695652173913,2.2605483531951904,-0.22292755544185638,8.242144584655762
1000,0.0001,0.0,0.1,0.5,0.01,0.1,184.0,8.201372146606445,5.903433799743652,8.204972267150879,8.399444580078125,1.0,0.3532608695652174,2.297938585281372,-0.19447264075279236,8.242144584655762
1000,0.0001,0.0,0.1,0.5,0.01,0.2,184.0,8.19041919708252,5.903433799743652,8.195343971252441,8.399444580078125,1.0,0.33152173913043476,2.286985397338867,-0.20410007238388062,8.242144584655762
1000,0.0001,0.0,0.1,0.5,0.1,0.0,184.0,8.146308898925781,5.903433799743652,8.15810489654541,8.399444580078125,0.9945652173913043,0.3423913043478261,2.242875576019287,-0.2413390874862671,8.242144584655762
1000,0.0001,0.0,0.1,0.5,0.1,0.01,184.0,8.157236099243164,5.903433799743652,8.174911499023438,8.399444580078125,0.9945652173913043,0.358695652173913,2.25380277633667,-0.22453245520591736,8.242144584655762
1000,0.0001,0.0,0.1,0.5,0.1,0.1,184.0,8.197799682617188,5.903433799743652,8.200640678405762,8.399444580078125,1.0,0.34782608695652173,2.2943661212921143,-0.19880373775959015,8.242144584655762
1000,0.0001,0.0,0.1,0.5,0.1,0.2,184.0,8.190620422363281,5.903433799743652,8.192826271057129,8.399444580078125,1.0,0.31521739130434784,2.28718638420105,-0.20661699771881104,8.242144584655762
1000,0.0001,0.0,0.1,1.0,0.0,0.0,184.0,8.136773109436035,5.903433799743652,8.163675308227539,8.399444580078125,0.9945652173913043,0.3423913043478261,2.2333390712738037,-0.235769122838974,8.242144584655762
1000,0.0001,0.0,0.1,1.0,0.0,0.01,184.0,8.178574562072754,5.903433799743652,8.188942909240723,8.399444580078125,1.0,0.3641304347826087,2.2751405239105225,-0.21050117909908295,8.242144584655762
1000,0.0001,0.0,0.1,1.0,0.0,0.1,184.0,8.197757720947266,5.903433799743652,8.204463005065918,8.399444580078125,1.0,0.34782608695652173,2.2943248748779297,-0.19498120248317719,8.242144584655762
1000,0.0001,0.0,0.1,1.0,0.0,0.2,184.0,8.182136535644531,5.903433799743652,8.186090469360352,8.399444580078125,1.0,0.32065217391304346,2.278703212738037,-0.21335315704345703,8.242144584655762
1000,0.0001,0.0,0.1,1.0,0.01,0.0,184.0,8.117425918579102,5.903433799743652,8.131919860839844,8.399444580078125,0.9945652173913043,0.3423913043478261,2.213991641998291,-0.26752427220344543,8.242144584655762
1000,0.0001,0.0,0.1,1.0,0.01,0.01,184.0,8.167325973510742,5.903433799743652,8.177846908569336,8.399444580078125,1.0,0.358695652173913,2.26389217376709,-0.22159729897975922,8.242144584655762
