epochs,lr,lambda_kld,lambda_reg,lambda_pair,lambda_smooth,lambda_infonce,num_pairs,tv_mean,tv_median,spearman_mean,spearman_median,unique_mean,unique_median
1000,0.0001,0.01,0.5,0.1,0.0,0.01,200.0,1.7348,1.5025,-0.0868,-0.4409,6.19,6.0
1000,0.0001,0.01,0.5,0.1,0.0,0.1,130.0,2.4737,2.634,0.2883,0.8818,8.2538,9.0
1000,0.0001,0.01,0.5,0.1,0.0,0.2,103.0,2.5112,2.2551,0.2244,0.9545,8.9903,9.0
1000,0.0001,0.01,0.5,0.1,0.01,0.0,200.0,1.5574,1.4481,-0.083,-0.4636,6.26,6.0
1000,0.0001,0.01,0.5,0.1,0.01,0.01,200.0,1.6018,1.3259,-0.0323,-0.1636,6.305,6.0
1000,0.0001,0.01,0.5,0.1,0.01,0.1,116.0,2.4979,2.5272,0.1741,0.9182,9.0172,9.0
1000,0.0001,0.01,0.5,0.1,0.01,0.2,71.0,2.4266,2.2254,0.0288,0.9182,9.1549,9.0
1000,0.0001,0.01,0.5,0.1,0.1,0.0,200.0,1.6932,1.6399,-0.0883,-0.4909,6.195,6.0
1000,0.0001,0.01,0.5,0.1,0.1,0.01,200.0,1.7979,1.8197,-0.1145,-0.4682,6.31,6.0
1000,0.0001,0.01,0.5,0.1,0.1,0.1,65.0,2.6146,2.7196,0.3772,0.9636,9.3385,10.0
1000,0.0001,0.01,0.5,0.1,0.1,0.2,116.0,2.4909,2.2717,0.3445,0.9636,9.1207,9.0
1000,0.0001,0.01,0.5,0.5,0.0,0.0,200.0,1.739,1.5096,-0.0855,-0.4591,6.145,6.0
1000,0.0001,0.01,0.5,0.5,0.0,0.01,200.0,1.8789,1.7928,-0.0374,-0.2909,6.165,6.0
1000,0.0001,0.01,0.5,0.5,0.0,0.1,110.0,2.3601,2.1962,0.1364,0.8909,8.4727,8.0
1000,0.0001,0.01,0.5,0.5,0.0,0.2,121.0,2.4403,2.2976,0.2705,0.9182,9.1074,9.0
1000,0.0001,0.01,0.5,0.5,0.01,0.0,200.0,1.6672,1.5371,-0.0735,-0.4909,6.155,6.0
1000,0.0001,0.01,0.5,0.5,0.01,0.01,200.0,2.017,1.8943,-0.0361,-0.3318,6.415,6.0
1000,0.0001,0.01,0.5,0.5,0.01,0.1,101.0,2.5286,2.3108,0.2127,0.9727,8.8317,9.0
1000,0.0001,0.01,0.5,0.5,0.01,0.2,94.0,2.6828,2.7919,0.4468,0.9955,9.117,9.0
1000,0.0001,0.01,0.5,0.5,0.1,0.0,200.0,1.6907,1.5234,-0.0542,-0.3045,6.18,6.0
1000,0.0001,0.01,0.5,0.5,0.1,0.01,200.0,1.9559,1.9484,-0.0677,-0.4091,6.34,6.0
1000,0.0001,0.01,0.5,0.5,0.1,0.1,84.0,2.9551,3.2426,0.2326,0.9591,8.9762,9.0
1000,0.0001,0.01,0.5,0.5,0.1,0.2,88.0,2.4831,2.156,0.1679,0.9591,8.8068,9.0
1000,0.0001,0.01,0.5,1.0,0.0,0.0,200.0,1.7182,1.5931,-0.0168,-0.2455,6.415,6.0
1000,0.0001,0.01,0.5,1.0,0.0,0.01,200.0,1.8157,1.6588,-0.0292,-0.2682,6.275,6.0
1000,0.0001,0.01,0.5,1.0,0.0,0.1,74.0,2.747,2.6164,0.1676,0.9364,8.473,9.0
1000,0.0001,0.01,0.5,1.0,0.0,0.2,88.0,2.2483,2.0167,-0.0171,-0.9182,8.6364,9.0
1000,0.0001,0.01,0.5,1.0,0.01,0.0,200.0,1.6798,1.5079,-0.1009,-0.4591,6.37,6.0
1000,0.0001,0.01,0.5,1.0,0.01,0.01,200.0,1.8172,1.6638,-0.0637,-0.3364,6.565,7.0
1000,0.0001,0.01,0.5,1.0,0.01,0.1,89.0,2.5582,2.6888,0.2585,0.9182,8.8539,9.0
1000,0.0001,0.01,0.5,1.0,0.01,0.2,67.0,2.5003,2.144,0.1134,0.9818,9.6418,10.0
1000,0.0001,0.01,0.5,1.0,0.1,0.0,200.0,1.7327,1.5207,-0.0947,-0.4545,6.48,6.0
1000,0.0001,0.01,0.5,1.0,0.1,0.01,200.0,1.9336,1.6815,-0.0496,-0.2364,6.515,7.0
1000,0.0001,0.01,0.5,1.0,0.1,0.1,72.0,2.7585,2.4449,0.1458,0.9455,8.6667,9.0
1000,0.0001,0.01,0.5,1.0,0.1,0.2,90.0,2.4876,2.2114,0.3102,0.9636,8.7556,9.0
1000,0.0001,0.1,0.01,0.0,0.0,0.0,200.0,2.6418,2.6069,-0.0334,-0.0727,5.945,6.0
1000,0.0001,0.1,0.01,0.0,0.0,0.01,200.0,2.2129,2.0563,-0.1172,-0.3455,5.84,6.0
1000,0.0001,0.1,0.01,0.0,0.0,0.1,200.0,1.3115,1.1551,-0.0197,-0.2,5.84,6.0
1000,0.0001,0.1,0.01,0.0,0.0,0.2,200.0,1.342,1.184,-0.0185,-0.1773,6.215,6.0
1000,0.0001,0.1,0.01,0.0,0.01,0.0,200.0,2.6737,2.6118,-0.0555,-0.15,6.02,6.0
1000,0.0001,0.1,0.01,0.0,0.01,0.01,200.0,2.298,2.1511,-0.0754,-0.2136,5.965,6.0
1000,0.0001,0.1,0.01,0.0,0.01,0.1,200.0,1.3754,1.327,0.0388,0.0909,5.795,6.0
1000,0.0001,0.1,0.01,0.0,0.01,0.2,200.0,1.4217,1.2175,0.058,-0.0636,6.09,6.0
1000,0.0001,0.1,0.01,0.0,0.1,0.0,200.0,2.7038,2.5988,-0.0663,-0.1091,6.055,6.0
1000,0.0001,0.1,0.01,0.0,0.1,0.01,200.0,2.2575,2.088,-0.087,-0.2955,5.9,6.0
1000,0.0001,0.1,0.01,0.0,0.1,0.1,200.0,1.3536,1.2359,0.01,-0.0682,5.9,6.0
1000,0.0001,0.1,0.01,0.0,0.1,0.2,200.0,1.3416,1.1506,-0.0021,-0.3364,5.93,6.0
1000,0.0001,0.1,0.01,0.1,0.0,0.0,200.0,2.5393,2.401,-0.0849,-0.2,5.895,6.0
1000,0.0001,0.1,0.01,0.1,0.0,0.01,200.0,2.0988,1.9207,-0.0473,-0.2636,5.75,6.0
1000,0.0001,0.1,0.01,0.1,0.0,0.1,200.0,1.2892,1.0845,-0.0295,-0.2227,5.705,6.0
1000,0.0001,0.1,0.01,0.1,0.0,0.2,200.0,1.3134,1.0873,-0.0187,-0.2091,6.035,6.0
1000,0.0001,0.1,0.01,0.1,0.01,0.0,200.0,2.5549,2.3667,-0.0433,-0.0727,6.08,6.0
1000,0.0001,0.1,0.01,0.1,0.01,0.01,200.0,2.1567,2.0284,-0.0793,-0.3773,5.745,6.0
1000,0.0001,0.1,0.01,0.1,0.01,0.1,200.0,1.2994,1.0683,-0.0189,-0.2409,5.975,6.0
1000,0.0001,0.1,0.01,0.1,0.01,0.2,200.0,1.3735,1.1656,0.0277,-0.0545,6.055,6.0
1000,0.0001,0.1,0.01,0.1,0.1,0.0,200.0,2.5629,2.3793,-0.106,-0.2591,5.97,6.0
1000,0.0001,0.1,0.01,0.1,0.1,0.01,200.0,2.1029,1.9131,-0.0567,-0.3273,5.915,6.0
1000,0.0001,0.1,0.01,0.1,0.1,0.1,200.0,1.3243,1.2122,-0.0162,-0.0136,5.8,6.0
1000,0.0001,0.1,0.01,0.1,0.1,0.2,200.0,1.4183,1.0534,0.021,-0.1273,5.99,6.0
1000,0.0001,0.1,0.01,0.5,0.0,0.0,200.0,2.6392,2.4246,-0.0785,-0.2273,6.035,6.0
1000,0.0001,0.1,0.01,0.5,0.0,0.01,200.0,2.3657,2.3697,-0.0868,-0.35,5.935,6.0
1000,0.0001,0.1,0.01,0.5,0.0,0.1,200.0,1.3366,1.074,-0.0228,-0.2318,5.9,6.0
1000,0.0001,0.1,0.01,0.5,0.0,0.2,200.0,1.5351,1.4438,0.0748,0.1545,6.34,6.0
1000,0.0001,0.1,0.01,0.5,0.01,0.0,200.0,2.512,2.3955,-0.0798,-0.2455,5.86,6.0
1000,0.0001,0.1,0.01,0.5,0.01,0.01,200.0,2.1766,2.0561,-0.1222,-0.35,6.045,6.0
1000,0.0001,0.1,0.01,0.5,0.01,0.1,200.0,1.3497,1.1293,0.0747,0.2364,5.83,6.0
1000,0.0001,0.1,0.01,0.5,0.01,0.2,200.0,1.4894,1.3577,0.0512,0.2182,6.51,6.0
1000,0.0001,0.1,0.01,0.5,0.1,0.0,200.0,2.5805,2.651,-0.0481,-0.2409,6.02,6.0
1000,0.0001,0.1,0.01,0.5,0.1,0.01,200.0,2.2539,2.1936,-0.1259,-0.3318,6.085,6.0
1000,0.0001,0.1,0.01,0.5,0.1,0.1,200.0,1.4504,1.2189,-0.0318,-0.2273,6.17,6.0
1000,0.0001,0.1,0.01,0.5,0.1,0.2,200.0,1.5622,1.468,0.0854,0.2273,6.32,6.0
1000,0.0001,0.1,0.01,1.0,0.0,0.0,200.0,2.401,2.3083,-0.0341,-0.2,5.99,6.0
1000,0.0001,0.1,0.01,1.0,0.0,0.01,200.0,2.1653,2.0931,-0.049,-0.2818,5.985,6.0
1000,0.0001,0.1,0.01,1.0,0.0,0.1,200.0,1.3535,1.2524,-0.0193,-0.2818,5.93,6.0
1000,0.0001,0.1,0.01,1.0,0.0,0.2,200.0,1.3979,1.0825,0.0187,-0.0364,6.235,6.0
1000,0.0001,0.1,0.01,1.0,0.01,0.0,200.0,2.4137,2.283,-0.0374,-0.0773,5.995,6.0
1000,0.0001,0.1,0.01,1.0,0.01,0.01,200.0,2.232,2.0874,-0.0458,-0.2227,5.895,6.0
1000,0.0001,0.1,0.01,1.0,0.01,0.1,200.0,1.3899,1.2655,-0.0035,-0.1182,5.965,6.0
1000,0.0001,0.1,0.01,1.0,0.01,0.2,200.0,1.4483,1.2777,-0.0461,-0.3182,6.475,7.0
1000,0.0001,0.1,0.01,1.0,0.1,0.0,200.0,2.3202,2.2109,-0.0524,-0.2545,5.88,6.0
1000,0.0001,0.1,0.01,1.0,0.1,0.01,200.0,2.141,2.0271,-0.0446,-0.1364,6.01,6.0
1000,0.0001,0.1,0.01,1.0,0.1,0.1,200.0,1.3782,1.2409,-0.061,-0.2636,6.07,6.0
1000,0.0001,0.1,0.01,1.0,0.1,0.2,200.0,1.3425,1.2225,-0.0056,-0.2273,6.435,6.0
1000,0.0001,0.1,0.1,0.0,0.0,0.0,200.0,2.4526,2.3365,-0.0676,-0.2318,6.06,6.0
1000,0.0001,0.1,0.1,0.0,0.0,0.01,200.0,2.225,2.1463,-0.0846,-0.2864,5.965,6.0
1000,0.0001,0.1,0.1,0.0,0.0,0.1,200.0,1.3623,1.1774,-0.0462,-0.1909,6.045,6.0
1000,0.0001,0.1,0.1,0.0,0.0,0.2,200.0,1.3264,1.0034,-0.0848,-0.3364,6.125,6.0
1000,0.0001,0.1,0.1,0.0,0.01,0.0,200.0,2.4945,2.3793,-0.0725,-0.2,5.99,6.0
1000,0.0001,0.1,0.1,0.0,0.01,0.01,200.0,2.2724,2.1857,-0.0647,-0.3045,5.845,6.0
1000,0.0001,0.1,0.1,0.0,0.01,0.1,200.0,1.2645,1.18,-0.0352,-0.1227,5.885,6.0
1000,0.0001,0.1,0.1,0.0,0.01,0.2,200.0,1.4675,1.2853,-0.0387,-0.3227,6.33,6.0
1000,0.0001,0.1,0.1,0.0,0.1,0.0,200.0,2.5588,2.368,-0.0699,-0.2864,5.965,6.0
1000,0.0001,0.1,0.1,0.0,0.1,0.01,200.0,2.2317,2.0726,-0.1029,-0.3682,5.955,6.0
1000,0.0001,0.1,0.1,0.0,0.1,0.1,200.0,1.3103,1.1541,-0.0535,-0.3182,5.795,6.0
1000,0.0001,0.1,0.1,0.0,0.1,0.2,200.0,1.3729,1.1625,0.0086,-0.2636,5.915,6.0
1000,0.0001,0.1,0.1,0.1,0.0,0.0,200.0,2.3218,2.2207,-0.068,-0.3409,5.925,6.0
1000,0.0001,0.1,0.1,0.1,0.0,0.01,200.0,2.0908,1.8392,-0.1366,-0.4091,5.835,6.0
1000,0.0001,0.1,0.1,0.1,0.0,0.1,200.0,1.3769,1.1855,-0.0591,-0.4,5.985,6.0
1000,0.0001,0.1,0.1,0.1,0.0,0.2,200.0,1.2816,0.9939,0.0335,-0.0091,6.06,6.0
1000,0.0001,0.1,0.1,0.1,0.01,0.0,200.0,2.2278,2.1204,-0.0761,-0.2545,5.92,6.0
1000,0.0001,0.1,0.1,0.1,0.01,0.01,200.0,2.0179,1.8611,-0.1021,-0.3773,5.88,6.0
1000,0.0001,0.1,0.1,0.1,0.01,0.1,200.0,1.4067,1.2341,-0.0066,-0.2545,6.075,6.0
1000,0.0001,0.1,0.1,0.1,0.01,0.2,200.0,1.3421,1.1235,0.0761,0.1136,5.95,6.0
1000,0.0001,0.1,0.1,0.1,0.1,0.0,200.0,2.3501,2.2506,-0.0657,-0.2955,5.83,6.0
1000,0.0001,0.1,0.1,0.1,0.1,0.01,200.0,1.9483,1.7728,-0.0943,-0.3727,5.98,6.0
1000,0.0001,0.1,0.1,0.1,0.1,0.1,200.0,1.372,1.2075,-0.0502,-0.35,6.05,6.0
1000,0.0001,0.1,0.1,0.1,0.1,0.2,200.0,1.286,1.0219,-0.0301,-0.3091,6.08,6.0
1000,0.0001,0.1,0.1,0.5,0.0,0.0,200.0,2.3182,2.2601,-0.0512,-0.1955,6.015,6.0
1000,0.0001,0.1,0.1,0.5,0.0,0.01,200.0,2.1117,1.949,-0.0328,-0.2318,6.115,6.0
1000,0.0001,0.1,0.1,0.5,0.0,0.1,200.0,1.4663,1.3163,-0.0254,-0.1909,6.215,6.0
1000,0.0001,0.1,0.1,0.5,0.0,0.2,200.0,1.4455,1.2376,0.0504,0.2136,6.155,6.0
1000,0.0001,0.1,0.1,0.5,0.01,0.0,200.0,2.4726,2.3532,-0.0623,-0.2682,5.975,6.0
1000,0.0001,0.1,0.1,0.5,0.01,0.01,200.0,2.1927,2.0342,-0.0745,-0.2864,6.095,6.0
1000,0.0001,0.1,0.1,0.5,0.01,0.1,200.0,1.4825,1.2636,-0.0726,-0.3045,6.215,6.0
1000,0.0001,0.1,0.1,0.5,0.01,0.2,200.0,1.514,1.2763,-0.0105,-0.0818,6.035,6.0
1000,0.0001,0.1,0.1,0.5,0.1,0.0,200.0,2.5627,2.2624,-0.0199,-0.2136,6.02,6.0
1000,0.0001,0.1,0.1,0.5,0.1,0.01,200.0,2.1151,1.9872,-0.0428,-0.2318,6.07,6.0
1000,0.0001,0.1,0.1,0.5,0.1,0.1,200.0,1.517,1.2806,-0.0145,-0.1455,6.06,6.0
1000,0.0001,0.1,0.1,0.5,0.1,0.2,200.0,1.3963,1.1646,0.0257,0.3045,6.26,6.0
1000,0.0001,0.1,0.1,1.0,0.0,0.0,200.0,2.5399,2.4476,-0.066,-0.2773,6.12,6.0
1000,0.0001,0.1,0.1,1.0,0.0,0.01,200.0,2.3122,2.2325,-0.0412,-0.2091,6.02,6.0
1000,0.0001,0.1,0.1,1.0,0.0,0.1,200.0,1.4568,1.3017,-0.044,-0.2591,6.12,6.0
1000,0.0001,0.1,0.1,1.0,0.0,0.2,200.0,1.517,1.3629,0.0506,0.3091,6.06,6.0
1000,0.0001,0.1,0.1,1.0,0.01,0.0,200.0,2.5588,2.6618,-0.0368,-0.1409,6.095,6.0
1000,0.0001,0.1,0.1,1.0,0.01,0.01,200.0,2.2043,2.156,-0.1053,-0.3045,6.05,6.0
1000,0.0001,0.1,0.1,1.0,0.01,0.1,200.0,1.4308,1.3424,-0.0882,-0.3682,6.07,6.0
1000,0.0001,0.1,0.1,1.0,0.01,0.2,200.0,1.4857,1.245,0.0282,0.1091,6.04,6.0
1000,0.0001,0.1,0.1,1.0,0.1,0.0,200.0,2.5339,2.5321,-0.108,-0.3409,5.985,6.0
1000,0.0001,0.1,0.1,1.0,0.1,0.01,200.0,2.3968,2.3649,-0.069,-0.2364,5.98,6.0
1000,0.0001,0.1,0.1,1.0,0.1,0.1,200.0,1.4204,1.38,-0.0573,-0.2455,5.965,6.0
1000,0.0001,0.1,0.1,1.0,0.1,0.2,200.0,1.521,1.2368,-0.0165,-0.2545,6.04,6.0
1000,0.0001,0.1,0.5,0.0,0.0,0.0,200.0,2.5023,2.3864,-0.0235,-0.1682,6.1,6.0
1000,0.0001,0.1,0.5,0.0,0.0,0.01,200.0,2.0916,1.9602,-0.0556,-0.2364,6.12,6.0
1000,0.0001,0.1,0.5,0.0,0.0,0.1,200.0,1.565,1.4222,-0.0295,-0.3636,6.165,6.0
1000,0.0001,0.1,0.5,0.0,0.0,0.2,200.0,1.6772,1.5143,-0.0922,-0.4909,6.705,7.0
1000,0.0001,0.1,0.5,0.0,0.01,0.0,200.0,2.4293,2.3753,0.019,-0.0636,6.095,6.0
1000,0.0001,0.1,0.5,0.0,0.01,0.01,200.0,2.1498,1.9993,-0.0289,-0.0045,6.12,6.0
1000,0.0001,0.1,0.5,0.0,0.01,0.1,200.0,1.51,1.3542,-0.0236,-0.3364,6.315,6.0
1000,0.0001,0.1,0.5,0.0,0.01,0.2,200.0,1.5261,1.4201,-0.1143,-0.5182,6.64,7.0
1000,0.0001,0.1,0.5,0.0,0.1,0.0,200.0,2.3001,2.1392,-0.0102,-0.0955,6.1,6.0
1000,0.0001,0.1,0.5,0.0,0.1,0.01,200.0,2.2035,2.0486,-0.0445,-0.2091,6.03,6.0
1000,0.0001,0.1,0.5,0.0,0.1,0.1,200.0,1.5011,1.4304,-0.0383,-0.3273,6.095,6.0
1000,0.0001,0.1,0.5,0.0,0.1,0.2,200.0,1.5278,1.4627,-0.0837,-0.4091,6.67,7.0
1000,0.0001,0.1,0.5,0.1,0.0,0.0,200.0,2.2055,1.9757,0.002,-0.1682,6.205,6.0
1000,0.0001,0.1,0.5,0.1,0.0,0.01,200.0,2.1772,2.0832,-0.0594,-0.2045,6.29,6.0
1000,0.0001,0.1,0.5,0.1,0.0,0.1,200.0,1.5434,1.37,-0.0202,-0.2636,6.26,6.0
1000,0.0001,0.1,0.5,0.1,0.0,0.2,200.0,1.6563,1.4521,-0.0908,-0.4864,6.58,6.5
1000,0.0001,0.1,0.5,0.1,0.01,0.0,200.0,2.285,2.1406,0.0005,-0.0545,6.05,6.0
1000,0.0001,0.1,0.5,0.1,0.01,0.01,200.0,2.2933,2.1854,-0.0723,-0.3182,6.165,6.0
1000,0.0001,0.1,0.5,0.1,0.01,0.1,200.0,1.5166,1.351,-0.0313,-0.35,6.1,6.0
1000,0.0001,0.1,0.5,0.1,0.01,0.2,200.0,1.5602,1.3945,-0.0555,-0.4682,6.285,6.0
1000,0.0001,0.1,0.5,0.1,0.1,0.0,200.0,2.4206,2.2496,-0.0185,-0.0773,6.175,6.0
1000,0.0001,0.1,0.5,0.1,0.1,0.01,200.0,2.244,2.1281,-0.0678,-0.2091,6.105,6.0
1000,0.0001,0.1,0.5,0.1,0.1,0.1,200.0,1.5784,1.4381,-0.112,-0.4545,6.345,6.0
1000,0.0001,0.1,0.5,0.1,0.1,0.2,200.0,1.6849,1.5173,-0.0581,-0.4273,6.66,6.0
1000,0.0001,0.1,0.5,0.5,0.0,0.0,200.0,2.4926,2.3571,0.034,-0.0455,6.13,6.0
1000,0.0001,0.1,0.5,0.5,0.0,0.01,200.0,2.2325,2.1106,-0.0225,-0.2318,6.225,6.0
1000,0.0001,0.1,0.5,0.5,0.0,0.1,200.0,1.5838,1.4958,0.0206,-0.1318,6.26,6.0
1000,0.0001,0.1,0.5,0.5,0.0,0.2,200.0,1.6371,1.5173,-0.0374,-0.4364,6.565,7.0
1000,0.0001,0.1,0.5,0.5,0.01,0.0,200.0,2.4483,2.3274,0.0341,0.0864,6.165,6.0
1000,0.0001,0.1,0.5,0.5,0.01,0.01,200.0,2.1927,2.1298,-0.0485,-0.2636,6.16,6.0
1000,0.0001,0.1,0.5,0.5,0.01,0.1,200.0,1.5984,1.4236,-0.0413,-0.3455,6.18,6.0
1000,0.0001,0.1,0.5,0.5,0.01,0.2,200.0,1.5545,1.4659,-0.0827,-0.5273,6.455,7.0
1000,0.0001,0.1,0.5,0.5,0.1,0.0,200.0,2.3835,2.3532,-0.0182,-0.1182,6.085,6.0
1000,0.0001,0.1,0.5,0.5,0.1,0.01,200.0,2.1816,2.0655,-0.0233,-0.2091,6.115,6.0
1000,0.0001,0.1,0.5,0.5,0.1,0.1,200.0,1.5823,1.5872,-0.0606,-0.3818,6.275,6.0
1000,0.0001,0.1,0.5,0.5,0.1,0.2,200.0,1.636,1.423,0.0406,0.3182,6.575,7.0
1000,0.0001,0.1,0.5,1.0,0.0,0.0,200.0,2.4708,2.3705,0.1403,0.2909,6.055,6.0
1000,0.0001,0.1,0.5,1.0,0.0,0.01,200.0,2.0473,1.9098,-0.0074,-0.1545,6.185,6.0
1000,0.0001,0.1,0.5,1.0,0.0,0.1,200.0,1.5961,1.4734,-0.0468,-0.3727,6.16,6.0
1000,0.0001,0.1,0.5,1.0,0.0,0.2,200.0,1.531,1.4503,-0.063,-0.4773,6.43,6.0
1000,0.0001,0.1,0.5,1.0,0.01,0.0,200.0,2.3878,2.2065,0.0601,0.1045,6.165,6.0
1000,0.0001,0.1,0.5,1.0,0.01,0.01,200.0,2.1614,2.1167,-0.0138,-0.1909,6.015,6.0
1000,0.0001,0.1,0.5,1.0,0.01,0.1,200.0,1.4871,1.4173,-0.0782,-0.4955,6.255,6.0
1000,0.0001,0.1,0.5,1.0,0.01,0.2,200.0,1.5091,1.4751,-0.061,-0.35,6.405,6.0
1000,0.0001,0.1,0.5,1.0,0.1,0.0,200.0,2.4606,2.3019,0.0753,0.0136,6.17,6.0
1000,0.0001,0.1,0.5,1.0,0.1,0.01,200.0,1.9835,1.878,-0.0151,-0.1909,6.025,6.0
1000,0.0001,0.1,0.5,1.0,0.1,0.1,200.0,1.5305,1.4294,0.011,0.0,6.07,6.0
1000,0.0001,0.1,0.5,1.0,0.1,0.2,200.0,1.5361,1.4768,-0.0855,-0.4682,6.465,7.0
2000,5e-05,0.0,0.01,0.0,0.0,0.0,200.0,2.884,2.7313,-0.0105,-0.0136,7.17,7.0
2000,5e-05,0.0,0.01,0.0,0.0,0.01,200.0,2.6255,2.359,-0.0128,-0.0682,6.975,7.0
2000,5e-05,0.0,0.01,0.0,0.0,0.1,200.0,1.5564,1.3876,-0.2611,-0.7318,7.52,7.0
2000,5e-05,0.0,0.01,0.0,0.0,0.2,200.0,1.5309,1.2649,-0.034,-0.0682,7.565,7.0
2000,5e-05,0.0,0.01,0.0,0.01,0.0,200.0,3.1316,3.1136,-0.0036,-0.1455,7.62,8.0
2000,5e-05,0.0,0.01,0.0,0.01,0.01,200.0,2.6597,2.3359,0.0124,0.0318,7.15,7.0
2000,5e-05,0.0,0.01,0.0,0.01,0.1,200.0,1.5205,1.2823,-0.0934,-0.5227,7.85,8.0
2000,5e-05,0.0,0.01,0.0,0.01,0.2,200.0,1.4022,1.1948,-0.0326,-0.1409,7.59,8.0
2000,5e-05,0.0,0.01,0.0,0.1,0.0,200.0,2.8094,2.6871,-0.0286,-0.0727,7.125,7.0
2000,5e-05,0.0,0.01,0.0,0.1,0.01,200.0,2.4462,2.1814,0.016,0.1045,7.065,7.0
2000,5e-05,0.0,0.01,0.0,0.1,0.1,200.0,1.4793,1.3645,-0.1705,-0.6545,7.43,7.0
2000,5e-05,0.0,0.01,0.0,0.1,0.2,200.0,1.5263,1.2876,-0.0771,-0.2773,7.735,8.0
2000,5e-05,0.0,0.01,0.1,0.0,0.0,200.0,3.0482,2.9316,0.0771,0.2091,7.035,7.0
2000,5e-05,0.0,0.01,0.1,0.0,0.01,200.0,2.4086,2.3128,0.0262,0.0273,6.745,7.0
2000,5e-05,0.0,0.01,0.1,0.0,0.1,197.0,1.8458,1.622,0.0191,-0.0545,7.8477,8.0
2000,5e-05,0.0,0.01,0.1,0.0,0.2,200.0,1.5648,1.4217,0.0281,0.0818,7.59,8.0
2000,5e-05,0.0,0.01,0.1,0.01,0.0,200.0,2.9321,2.9095,0.0624,0.2636,7.285,7.0
2000,5e-05,0.0,0.01,0.1,0.01,0.01,200.0,2.3791,2.1408,-0.012,-0.0591,6.68,7.0
2000,5e-05,0.0,0.01,0.1,0.01,0.1,200.0,1.68,1.5444,0.041,-0.05,8.01,8.0
2000,5e-05,0.0,0.01,0.1,0.01,0.2,200.0,1.6435,1.241,0.2775,0.5909,7.28,7.0
2000,5e-05,0.0,0.01,0.1,0.1,0.0,200.0,3.0635,2.9556,-0.0024,-0.0818,7.325,7.0
2000,5e-05,0.0,0.01,0.1,0.1,0.01,200.0,2.3617,2.1981,0.0202,0.0273,6.92,7.0
2000,5e-05,0.0,0.01,0.1,0.1,0.1,200.0,1.7262,1.5559,0.0825,0.1818,7.8,8.0
2000,5e-05,0.0,0.01,0.1,0.1,0.2,200.0,1.6768,1.2689,0.1213,0.3636,7.77,8.0
2000,5e-05,0.0,0.01,0.5,0.0,0.0,200.0,2.9365,2.766,-0.0013,-0.0091,6.915,7.0
2000,5e-05,0.0,0.01,0.5,0.0,0.01,200.0,2.5731,2.5342,0.0859,0.15,7.265,7.0
2000,5e-05,0.0,0.01,0.5,0.0,0.1,61.0,1.6192,1.4805,0.3015,0.4818,8.1967,8.0
2000,5e-05,0.0,0.01,0.5,0.0,0.2,200.0,1.5445,1.4216,0.3451,0.8682,8.305,8.0
2000,5e-05,0.0,0.01,0.5,0.01,0.0,200.0,3.0778,3.1598,-0.043,-0.1727,7.17,7.0
2000,5e-05,0.0,0.01,0.5,0.01,0.01,200.0,2.5962,2.553,0.0856,0.1409,7.305,8.0
2000,5e-05,0.0,0.01,0.5,0.01,0.1,24.0,1.7461,1.6655,0.0284,0.2545,7.3333,7.0
2000,5e-05,0.0,0.01,0.5,0.01,0.2,200.0,1.557,1.39,0.2953,0.8364,8.275,8.0
2000,5e-05,0.0,0.01,0.5,0.1,0.0,200.0,3.022,2.9428,-0.0123,-0.0682,7.065,7.0
2000,5e-05,0.0,0.01,0.5,0.1,0.01,200.0,2.6856,2.7281,0.2077,0.3,7.315,7.0
2000,5e-05,0.0,0.01,0.5,0.1,0.1,58.0,1.6627,1.6305,-0.0757,-0.1955,8.3621,9.0
2000,5e-05,0.0,0.01,0.5,0.1,0.2,200.0,1.473,1.4082,0.2379,0.8636,8.325,8.0
2000,5e-05,0.0,0.01,1.0,0.0,0.0,200.0,2.2214,1.8464,0.0083,-0.0955,7.075,7.0
2000,5e-05,0.0,0.01,1.0,0.0,0.01,200.0,2.9164,2.6341,0.2784,0.5364,7.685,8.0
2000,5e-05,0.0,0.01,1.0,0.0,0.1,14.0,1.3151,1.3056,0.4403,1.0,8.3571,8.0
2000,5e-05,0.0,0.01,1.0,0.0,0.2,200.0,1.6468,1.3286,0.3822,0.9455,9.09,9.0
2000,5e-05,0.0,0.01,1.0,0.01,0.0,200.0,2.4317,1.9836,0.0394,0.0364,6.9,7.0
2000,5e-05,0.0,0.01,1.0,0.01,0.01,200.0,2.5668,2.3162,0.2061,0.4364,7.57,7.0
2000,5e-05,0.0,0.01,1.0,0.01,0.1,2.0,2.8901,2.8901,0.2636,0.2636,8.0,8.0
2000,5e-05,0.0,0.01,1.0,0.01,0.2,160.0,1.3568,1.2225,0.5273,0.9273,8.4125,8.0
2000,5e-05,0.0,0.01,1.0,0.1,0.0,200.0,2.1729,1.9951,-0.0379,-0.3364,6.985,7.0
2000,5e-05,0.0,0.01,1.0,0.1,0.01,200.0,2.7058,2.1442,0.2135,0.4273,7.45,7.0
2000,5e-05,0.0,0.01,1.0,0.1,0.1,2.0,2.8963,2.8963,0.3,0.3,7.0,7.0
2000,5e-05,0.0,0.01,1.0,0.1,0.2,122.0,1.3502,1.2551,0.549,0.9364,8.1803,8.0
