epochs,lr,lambda_kld,lambda_reg,lambda_pair,lambda_smooth,lambda_infonce,num_pairs,tv_mean,tv_median,spearman_mean,spearman_median,unique_mean,unique_median
1000,5e-05,0.01,0.1,1.0,0.0,0.0,200.0,1.4402,1.3234,0.1128,0.3545,5.695,6.0
1000,5e-05,0.01,0.1,1.0,0.0,0.01,200.0,1.632,1.5427,0.0446,0.1591,5.655,6.0
1000,5e-05,0.01,0.1,1.0,0.0,0.1,200.0,1.858,1.9668,-0.0184,-0.6,7.09,7.0
1000,5e-05,0.01,0.1,1.0,0.0,0.2,200.0,1.8569,1.9004,0.0471,0.2818,7.475,8.0
1000,5e-05,0.01,0.1,1.0,0.01,0.0,200.0,1.5248,1.4213,0.157,0.5455,5.815,6.0
1000,5e-05,0.01,0.1,1.0,0.01,0.01,200.0,1.6875,1.5739,0.0754,0.2318,5.855,6.0
1000,5e-05,0.01,0.1,1.0,0.01,0.1,200.0,1.7633,1.8773,0.0282,0.0909,6.98,7.0
1000,5e-05,0.01,0.1,1.0,0.01,0.2,200.0,1.8549,1.9313,0.0377,0.2409,7.61,8.0
1000,5e-05,0.01,0.1,1.0,0.1,0.0,200.0,1.4537,1.3579,0.1373,0.4818,5.625,6.0
1000,5e-05,0.01,0.1,1.0,0.1,0.01,200.0,1.6932,1.5935,0.0369,0.1455,5.86,6.0
1000,5e-05,0.01,0.1,1.0,0.1,0.1,200.0,1.817,1.9908,0.0665,0.5045,6.925,7.0
1000,5e-05,0.01,0.1,1.0,0.1,0.2,200.0,1.8906,1.9444,0.0245,-0.2,7.53,7.0
1000,5e-05,0.01,0.5,0.0,0.0,0.0,200.0,1.6846,1.7158,0.068,0.1409,6.525,6.0
1000,5e-05,0.01,0.5,0.0,0.0,0.01,200.0,1.6776,1.656,0.055,0.0864,6.32,6.0
1000,5e-05,0.01,0.5,0.0,0.0,0.1,200.0,2.0087,2.118,-0.0212,-0.5909,7.815,8.0
1000,5e-05,0.01,0.5,0.0,0.0,0.2,200.0,2.1212,2.1663,-0.0075,-0.7727,8.78,9.0
1000,5e-05,0.01,0.5,0.0,0.01,0.0,200.0,1.6933,1.629,0.0727,0.2091,6.455,6.0
1000,5e-05,0.01,0.5,0.0,0.01,0.01,200.0,1.6852,1.6191,0.0265,0.0318,6.44,6.0
1000,5e-05,0.01,0.5,0.0,0.01,0.1,200.0,2.0638,2.166,0.0355,0.6273,7.885,8.0
1000,5e-05,0.01,0.5,0.0,0.01,0.2,200.0,2.1382,2.1663,-0.024,-0.8091,8.81,9.0
1000,5e-05,0.01,0.5,0.0,0.1,0.0,200.0,1.6664,1.6348,0.0927,0.35,6.38,6.0
1000,5e-05,0.01,0.5,0.0,0.1,0.01,200.0,1.7082,1.7272,0.0003,-0.1045,6.41,6.0
1000,5e-05,0.01,0.5,0.0,0.1,0.1,200.0,2.0076,2.0798,0.0089,0.1182,7.77,8.0
1000,5e-05,0.01,0.5,0.0,0.1,0.2,200.0,2.1729,2.2227,-0.0302,-0.8,8.96,9.0
1000,5e-05,0.01,0.5,0.1,0.0,0.0,200.0,1.6576,1.6848,0.1376,0.3591,6.42,6.0
1000,5e-05,0.01,0.5,0.1,0.0,0.01,200.0,1.7439,1.7444,0.0285,0.0364,6.44,6.0
1000,5e-05,0.01,0.5,0.1,0.0,0.1,200.0,2.0185,2.0782,0.0261,0.5409,7.975,8.0
1000,5e-05,0.01,0.5,0.1,0.0,0.2,200.0,2.1144,2.1518,-0.0245,-0.7636,8.83,9.0
1000,5e-05,0.01,0.5,0.1,0.01,0.0,200.0,1.7013,1.7369,0.0894,0.3045,6.48,7.0
1000,5e-05,0.01,0.5,0.1,0.01,0.01,200.0,1.6075,1.5412,0.0622,0.0955,6.325,6.0
1000,5e-05,0.01,0.5,0.1,0.01,0.1,200.0,1.9416,2.0347,0.0661,0.5909,7.805,8.0
1000,5e-05,0.01,0.5,0.1,0.01,0.2,200.0,2.1213,2.1589,-0.0375,-0.8091,8.92,9.0
1000,5e-05,0.01,0.5,0.1,0.1,0.0,200.0,1.5412,1.5657,0.066,0.1182,6.325,6.0
1000,5e-05,0.01,0.5,0.1,0.1,0.01,200.0,1.6425,1.6405,0.0561,0.1591,6.305,6.0
1000,5e-05,0.01,0.5,0.1,0.1,0.1,200.0,1.9949,2.1165,0.0548,0.5455,8.0,8.0
1000,5e-05,0.01,0.5,0.1,0.1,0.2,200.0,2.1205,2.1637,-0.0267,-0.8,8.905,9.0
1000,5e-05,0.01,0.5,0.5,0.0,0.0,200.0,1.5521,1.4946,0.0326,0.1,6.215,6.0
1000,5e-05,0.01,0.5,0.5,0.0,0.01,200.0,1.561,1.4673,0.0159,0.0636,6.475,6.5
1000,5e-05,0.01,0.5,0.5,0.0,0.1,200.0,1.9643,2.0804,0.0367,0.5364,7.895,8.0
1000,5e-05,0.01,0.5,0.5,0.0,0.2,200.0,2.1759,2.1949,-0.0265,-0.7818,8.725,9.0
1000,5e-05,0.01,0.5,0.5,0.01,0.0,200.0,1.497,1.4446,0.0011,0.0545,6.155,6.0
1000,5e-05,0.01,0.5,0.5,0.01,0.01,200.0,1.5345,1.5161,-0.0368,-0.1409,6.485,7.0
1000,5e-05,0.01,0.5,0.5,0.01,0.1,200.0,1.9358,2.0745,0.0347,0.5364,7.79,8.0
1000,5e-05,0.01,0.5,0.5,0.01,0.2,200.0,2.1772,2.2144,-0.0226,-0.7773,8.635,9.0
1000,5e-05,0.01,0.5,0.5,0.1,0.0,200.0,1.5254,1.3821,0.0215,-0.0227,6.315,6.0
1000,5e-05,0.01,0.5,0.5,0.1,0.01,200.0,1.536,1.529,0.0098,-0.0091,6.39,6.0
1000,5e-05,0.01,0.5,0.5,0.1,0.1,200.0,1.9383,2.0536,0.0512,0.5273,7.78,8.0
1000,5e-05,0.01,0.5,0.5,0.1,0.2,200.0,2.1658,2.1978,-0.0091,-0.7818,8.675,9.0
1000,5e-05,0.01,0.5,1.0,0.0,0.0,200.0,1.5828,1.5632,0.0298,0.0,6.15,6.0
1000,5e-05,0.01,0.5,1.0,0.0,0.01,200.0,1.5164,1.4631,-0.0073,-0.1727,6.39,6.0
1000,5e-05,0.01,0.5,1.0,0.0,0.1,200.0,1.9399,2.0824,0.011,0.4682,7.905,8.0
1000,5e-05,0.01,0.5,1.0,0.0,0.2,200.0,2.1884,2.2237,-0.0442,-0.8091,8.77,9.0
1000,5e-05,0.01,0.5,1.0,0.01,0.0,200.0,1.4604,1.4589,-0.0061,-0.0273,6.28,6.0
1000,5e-05,0.01,0.5,1.0,0.01,0.01,200.0,1.5129,1.4457,-0.0025,0.0636,6.325,6.0
1000,5e-05,0.01,0.5,1.0,0.01,0.1,200.0,1.9544,2.0982,0.0153,0.1364,7.87,8.0
1000,5e-05,0.01,0.5,1.0,0.01,0.2,200.0,2.1564,2.2173,-0.033,-0.8091,8.965,9.0
1000,5e-05,0.01,0.5,1.0,0.1,0.0,200.0,1.4982,1.4504,0.011,0.0909,6.15,6.0
1000,5e-05,0.01,0.5,1.0,0.1,0.01,200.0,1.4947,1.4398,0.0205,0.0409,6.215,6.0
1000,5e-05,0.01,0.5,1.0,0.1,0.1,200.0,1.9571,2.0828,-0.0237,-0.5091,7.865,8.0
1000,5e-05,0.01,0.5,1.0,0.1,0.2,200.0,2.145,2.1673,-0.003,-0.7227,8.955,9.0
1000,5e-05,0.1,0.01,0.0,0.0,0.0,200.0,1.9455,1.8727,0.0696,0.05,5.825,6.0
1000,5e-05,0.1,0.01,0.0,0.0,0.01,200.0,1.9214,1.8872,0.0481,0.0364,5.755,6.0
1000,5e-05,0.1,0.01,0.0,0.0,0.1,200.0,1.4302,1.3655,0.0644,0.2545,5.535,6.0
1000,5e-05,0.1,0.01,0.0,0.0,0.2,200.0,1.4851,1.3761,0.0026,-0.4455,5.525,5.0
1000,5e-05,0.1,0.01,0.0,0.01,0.0,200.0,2.0399,1.9699,0.0587,0.0409,5.885,6.0
1000,5e-05,0.1,0.01,0.0,0.01,0.01,200.0,1.9338,1.8771,0.0274,-0.0091,5.76,6.0
1000,5e-05,0.1,0.01,0.0,0.01,0.1,200.0,1.4616,1.3621,0.0637,0.1727,5.535,6.0
1000,5e-05,0.1,0.01,0.0,0.01,0.2,200.0,1.4418,1.3386,0.0457,-0.2273,5.615,6.0
1000,5e-05,0.1,0.01,0.0,0.1,0.0,200.0,2.0135,1.8765,0.0574,0.0636,5.81,6.0
1000,5e-05,0.1,0.01,0.0,0.1,0.01,200.0,1.9657,1.808,0.0594,-0.0091,5.755,6.0
1000,5e-05,0.1,0.01,0.0,0.1,0.1,200.0,1.4956,1.5022,0.0626,0.1545,5.46,5.0
1000,5e-05,0.1,0.01,0.0,0.1,0.2,200.0,1.5132,1.4114,0.0279,-0.3045,5.54,6.0
1000,5e-05,0.1,0.01,0.1,0.0,0.0,200.0,1.6784,1.636,0.0403,-0.0136,5.755,6.0
1000,5e-05,0.1,0.01,0.1,0.0,0.01,200.0,1.6218,1.5673,0.069,0.2045,5.67,6.0
1000,5e-05,0.1,0.01,0.1,0.0,0.1,200.0,1.4959,1.4346,0.0299,0.0818,5.755,6.0
1000,5e-05,0.1,0.01,0.1,0.0,0.2,200.0,1.4548,1.4268,0.0521,0.0182,5.86,6.0
1000,5e-05,0.1,0.01,0.1,0.01,0.0,200.0,1.6818,1.636,0.0602,0.0273,5.74,6.0
1000,5e-05,0.1,0.01,0.1,0.01,0.01,200.0,1.6357,1.5869,0.1249,0.3682,5.69,6.0
1000,5e-05,0.1,0.01,0.1,0.01,0.1,200.0,1.4529,1.3558,0.0556,0.1273,5.62,6.0
1000,5e-05,0.1,0.01,0.1,0.01,0.2,200.0,1.483,1.4338,0.0773,0.2,5.865,6.0
1000,5e-05,0.1,0.01,0.1,0.1,0.0,200.0,1.6098,1.5778,0.0465,-0.0045,5.54,5.5
1000,5e-05,0.1,0.01,0.1,0.1,0.01,200.0,1.6025,1.528,0.129,0.3727,5.725,6.0
1000,5e-05,0.1,0.01,0.1,0.1,0.1,200.0,1.4825,1.357,0.0495,0.1273,5.805,6.0
1000,5e-05,0.1,0.01,0.1,0.1,0.2,200.0,1.4503,1.4678,0.02,-0.1864,5.875,6.0
1000,5e-05,0.1,0.01,0.5,0.0,0.0,200.0,2.365,2.1956,0.0525,0.15,6.065,6.0
1000,5e-05,0.1,0.01,0.5,0.0,0.01,200.0,2.0291,1.9274,0.0615,0.1045,5.655,6.0
1000,5e-05,0.1,0.01,0.5,0.0,0.1,200.0,1.4462,1.4163,0.0422,0.1773,5.625,6.0
1000,5e-05,0.1,0.01,0.5,0.0,0.2,200.0,1.4541,1.4255,0.0085,0.0136,6.105,6.0
1000,5e-05,0.1,0.01,0.5,0.01,0.0,200.0,2.4001,2.3327,0.0316,0.0818,5.975,6.0
1000,5e-05,0.1,0.01,0.5,0.01,0.01,200.0,2.0393,1.9668,0.0574,0.0545,5.675,6.0
1000,5e-05,0.1,0.01,0.5,0.01,0.1,200.0,1.4634,1.435,0.0221,0.0727,5.66,6.0
1000,5e-05,0.1,0.01,0.5,0.01,0.2,200.0,1.4427,1.3328,-0.0845,-0.45,5.95,6.0
1000,5e-05,0.1,0.01,0.5,0.1,0.0,200.0,2.3953,2.3363,0.0528,0.1318,5.92,6.0
1000,5e-05,0.1,0.01,0.5,0.1,0.01,200.0,2.0333,2.0529,0.0658,0.1409,5.71,6.0
1000,5e-05,0.1,0.01,0.5,0.1,0.1,200.0,1.4445,1.3917,0.0177,0.0364,5.675,6.0
1000,5e-05,0.1,0.01,0.5,0.1,0.2,200.0,1.4531,1.4275,-0.0337,-0.2409,5.965,6.0
1000,5e-05,0.1,0.01,1.0,0.0,0.0,200.0,2.2536,2.1172,0.0095,0.0545,5.94,6.0
1000,5e-05,0.1,0.01,1.0,0.0,0.01,200.0,1.9177,1.6482,-0.0048,0.0,5.89,6.0
1000,5e-05,0.1,0.01,1.0,0.0,0.1,200.0,1.5433,1.5331,0.0005,-0.1636,5.83,6.0
1000,5e-05,0.1,0.01,1.0,0.0,0.2,200.0,1.4533,1.3804,0.056,0.0773,5.995,6.0
1000,5e-05,0.1,0.01,1.0,0.01,0.0,200.0,2.1432,1.9566,0.0066,0.0682,5.945,6.0
1000,5e-05,0.1,0.01,1.0,0.01,0.01,200.0,1.9878,1.758,0.0046,0.0136,5.825,6.0
1000,5e-05,0.1,0.01,1.0,0.01,0.1,200.0,1.4779,1.464,0.0726,0.2909,5.895,6.0
1000,5e-05,0.1,0.01,1.0,0.01,0.2,200.0,1.4571,1.3638,-0.0634,-0.4955,5.89,6.0
1000,5e-05,0.1,0.01,1.0,0.1,0.0,200.0,2.254,2.0539,-0.0244,-0.0136,5.96,6.0
1000,5e-05,0.1,0.01,1.0,0.1,0.01,200.0,1.9506,1.8003,-0.001,0.0273,5.77,6.0
1000,5e-05,0.1,0.01,1.0,0.1,0.1,200.0,1.5216,1.5391,0.021,-0.2,5.76,6.0
1000,5e-05,0.1,0.01,1.0,0.1,0.2,200.0,1.4029,1.3835,0.0719,0.1091,6.035,6.0
1000,5e-05,0.1,0.1,0.0,0.0,0.0,200.0,1.6851,1.6288,-0.0168,-0.1636,5.595,6.0
1000,5e-05,0.1,0.1,0.0,0.0,0.01,200.0,1.7151,1.7039,0.0438,0.0818,5.865,6.0
1000,5e-05,0.1,0.1,0.0,0.0,0.1,200.0,1.5723,1.5759,-0.0747,-0.4,6.145,6.0
1000,5e-05,0.1,0.1,0.0,0.0,0.2,200.0,1.5344,1.5046,-0.0096,0.0318,6.255,6.0
1000,5e-05,0.1,0.1,0.0,0.01,0.0,200.0,1.6914,1.6501,0.0446,0.0591,5.73,6.0
1000,5e-05,0.1,0.1,0.0,0.01,0.01,200.0,1.6563,1.6926,0.006,-0.1,5.855,6.0
1000,5e-05,0.1,0.1,0.0,0.01,0.1,200.0,1.6018,1.5094,-0.0275,-0.3091,6.125,6.0
1000,5e-05,0.1,0.1,0.0,0.01,0.2,200.0,1.6091,1.5654,0.0412,0.1818,6.46,6.0
1000,5e-05,0.1,0.1,0.0,0.1,0.0,200.0,1.7373,1.6761,0.0065,-0.05,5.74,6.0
1000,5e-05,0.1,0.1,0.0,0.1,0.01,200.0,1.6805,1.6811,0.0553,0.1227,5.965,6.0
1000,5e-05,0.1,0.1,0.0,0.1,0.1,200.0,1.5791,1.5024,-0.0439,-0.3136,6.045,6.0
1000,5e-05,0.1,0.1,0.0,0.1,0.2,200.0,1.6191,1.5661,0.0367,0.1227,6.21,6.0
1000,5e-05,0.1,0.1,0.1,0.0,0.0,200.0,1.6727,1.592,0.0005,-0.0818,5.93,6.0
1000,5e-05,0.1,0.1,0.1,0.0,0.01,200.0,1.5919,1.5291,0.0827,0.1591,5.77,6.0
1000,5e-05,0.1,0.1,0.1,0.0,0.1,200.0,1.4813,1.4301,-0.0593,-0.2318,6.0,6.0
1000,5e-05,0.1,0.1,0.1,0.0,0.2,200.0,1.5047,1.4355,-0.0005,0.15,6.375,6.0
1000,5e-05,0.1,0.1,0.1,0.01,0.0,200.0,1.7157,1.6649,0.0041,-0.1045,5.83,6.0
1000,5e-05,0.1,0.1,0.1,0.01,0.01,200.0,1.6,1.4803,0.0725,0.1682,5.69,6.0
1000,5e-05,0.1,0.1,0.1,0.01,0.1,200.0,1.4732,1.3212,-0.0435,-0.2727,6.03,6.0
1000,5e-05,0.1,0.1,0.1,0.01,0.2,200.0,1.5272,1.4411,-0.0349,-0.2318,6.27,6.0
1000,5e-05,0.1,0.1,0.1,0.1,0.0,200.0,1.6804,1.6085,0.023,-0.0045,5.75,6.0
1000,5e-05,0.1,0.1,0.1,0.1,0.01,200.0,1.5802,1.4821,0.0808,0.2273,5.725,6.0
1000,5e-05,0.1,0.1,0.1,0.1,0.1,200.0,1.5414,1.4193,-0.1002,-0.3636,6.115,6.0
1000,5e-05,0.1,0.1,0.1,0.1,0.2,200.0,1.5511,1.4711,0.0136,0.05,6.29,6.0
1000,5e-05,0.1,0.1,0.5,0.0,0.0,200.0,1.8612,1.7106,0.0104,-0.0409,6.2,6.0
1000,5e-05,0.1,0.1,0.5,0.0,0.01,200.0,1.6739,1.5684,0.0763,0.1955,5.99,6.0
1000,5e-05,0.1,0.1,0.5,0.0,0.1,200.0,1.4156,1.3338,-0.0104,0.0136,5.945,6.0
1000,5e-05,0.1,0.1,0.5,0.0,0.2,200.0,1.4615,1.3096,0.1018,0.3909,6.195,6.0
1000,5e-05,0.1,0.1,0.5,0.01,0.0,200.0,1.8031,1.5833,0.0335,0.1,5.97,6.0
1000,5e-05,0.1,0.1,0.5,0.01,0.01,200.0,1.7228,1.5456,0.0301,0.0364,6.13,6.0
1000,5e-05,0.1,0.1,0.5,0.01,0.1,200.0,1.4237,1.3657,-0.0016,-0.0773,5.94,6.0
1000,5e-05,0.1,0.1,0.5,0.01,0.2,200.0,1.4946,1.402,0.0935,0.3727,6.34,6.0
1000,5e-05,0.1,0.1,0.5,0.1,0.0,200.0,1.7866,1.7169,0.0382,0.05,6.155,6.0
1000,5e-05,0.1,0.1,0.5,0.1,0.01,200.0,1.6903,1.5693,0.037,0.15,6.03,6.0
1000,5e-05,0.1,0.1,0.5,0.1,0.1,200.0,1.3851,1.3044,0.0727,0.2227,6.09,6.0
1000,5e-05,0.1,0.1,0.5,0.1,0.2,200.0,1.4304,1.3008,0.105,0.4409,6.09,6.0
1000,5e-05,0.1,0.1,1.0,0.0,0.0,200.0,1.7918,1.7654,0.1145,0.3273,6.1,6.0
1000,5e-05,0.1,0.1,1.0,0.0,0.01,200.0,1.616,1.5518,0.1282,0.3045,5.9,6.0
1000,5e-05,0.1,0.1,1.0,0.0,0.1,200.0,1.5257,1.4668,0.1298,0.3818,6.065,6.0
1000,5e-05,0.1,0.1,1.0,0.0,0.2,200.0,1.5958,1.4633,0.1085,0.3591,6.47,7.0
1000,5e-05,0.1,0.1,1.0,0.01,0.0,200.0,1.7617,1.6804,0.1571,0.5182,5.97,6.0
1000,5e-05,0.1,0.1,1.0,0.01,0.01,200.0,1.6968,1.6599,0.1082,0.3591,6.055,6.0
1000,5e-05,0.1,0.1,1.0,0.01,0.1,200.0,1.5112,1.4424,0.1196,0.3545,6.19,6.0
1000,5e-05,0.1,0.1,1.0,0.01,0.2,200.0,1.6104,1.5352,0.1192,0.3545,6.47,7.0
1000,5e-05,0.1,0.1,1.0,0.1,0.0,200.0,1.7846,1.7946,0.1409,0.5,6.115,6.0
1000,5e-05,0.1,0.1,1.0,0.1,0.01,200.0,1.6243,1.5392,0.0975,0.2955,5.995,6.0
1000,5e-05,0.1,0.1,1.0,0.1,0.1,200.0,1.5308,1.5022,0.0971,0.25,6.12,6.0
1000,5e-05,0.1,0.1,1.0,0.1,0.2,200.0,1.5966,1.5056,0.103,0.3364,6.38,6.0
1000,5e-05,0.1,0.5,0.0,0.0,0.0,200.0,1.7601,1.6803,0.0685,0.2591,6.645,7.0
1000,5e-05,0.1,0.5,0.0,0.0,0.01,200.0,1.7302,1.6316,0.0482,0.0545,6.6,7.0
1000,5e-05,0.1,0.5,0.0,0.0,0.1,200.0,1.7957,1.8331,0.0215,0.0364,6.72,7.0
1000,5e-05,0.1,0.5,0.0,0.0,0.2,200.0,1.8183,1.8792,0.0841,0.4136,6.965,7.0
1000,5e-05,0.1,0.5,0.0,0.01,0.0,200.0,1.727,1.7055,0.0688,0.1773,6.685,7.0
1000,5e-05,0.1,0.5,0.0,0.01,0.01,200.0,1.7432,1.6786,0.053,0.1409,6.67,7.0
1000,5e-05,0.1,0.5,0.0,0.01,0.1,200.0,1.7996,1.851,0.0738,0.3091,6.735,7.0
1000,5e-05,0.1,0.5,0.0,0.01,0.2,200.0,1.8192,1.869,0.0773,0.4727,6.945,7.0
1000,5e-05,0.1,0.5,0.0,0.1,0.0,200.0,1.6798,1.5385,0.0752,0.2591,6.555,7.0
1000,5e-05,0.1,0.5,0.0,0.1,0.01,200.0,1.7484,1.6992,0.0619,0.2182,6.61,7.0
1000,5e-05,0.1,0.5,0.0,0.1,0.1,200.0,1.8555,2.009,0.0997,0.3909,6.75,7.0
1000,5e-05,0.1,0.5,0.0,0.1,0.2,200.0,1.8047,1.8878,-0.0146,-0.2273,7.03,7.0
1000,5e-05,0.1,0.5,0.1,0.0,0.0,200.0,1.6512,1.5299,0.0657,0.1455,6.395,7.0
1000,5e-05,0.1,0.5,0.1,0.0,0.01,200.0,1.71,1.7078,0.0491,0.0773,6.545,6.0
1000,5e-05,0.1,0.5,0.1,0.0,0.1,200.0,1.7782,1.8568,0.0036,-0.0455,6.67,7.0
1000,5e-05,0.1,0.5,0.1,0.0,0.2,200.0,1.734,1.8269,0.0226,0.0364,6.81,7.0
1000,5e-05,0.1,0.5,0.1,0.01,0.0,200.0,1.658,1.5331,0.0871,0.1727,6.43,6.0
1000,5e-05,0.1,0.5,0.1,0.01,0.01,200.0,1.7389,1.6211,0.0827,0.1636,6.44,6.0
1000,5e-05,0.1,0.5,0.1,0.01,0.1,200.0,1.812,1.9351,0.0252,0.0682,6.69,7.0
1000,5e-05,0.1,0.5,0.1,0.01,0.2,200.0,1.7419,1.8615,0.0726,0.4,6.895,7.0
1000,5e-05,0.1,0.5,0.1,0.1,0.0,200.0,1.6495,1.5526,0.0596,0.0409,6.34,6.0
1000,5e-05,0.1,0.5,0.1,0.1,0.01,200.0,1.7684,1.6658,0.0741,0.1682,6.415,6.0
1000,5e-05,0.1,0.5,0.1,0.1,0.1,200.0,1.8671,2.0263,0.1138,0.5091,6.84,7.0
1000,5e-05,0.1,0.5,0.1,0.1,0.2,200.0,1.8094,1.9117,0.0333,0.1045,6.89,7.0
1000,5e-05,0.1,0.5,0.5,0.0,0.0,200.0,1.6455,1.5373,0.1177,0.3182,6.46,6.0
1000,5e-05,0.1,0.5,0.5,0.0,0.01,200.0,1.6869,1.5798,0.0798,0.2636,6.485,7.0
1000,5e-05,0.1,0.5,0.5,0.0,0.1,200.0,1.7897,1.8823,0.0887,0.3045,6.555,7.0
1000,5e-05,0.1,0.5,0.5,0.0,0.2,200.0,1.8303,1.8839,0.1356,0.5182,6.755,7.0
1000,5e-05,0.1,0.5,0.5,0.01,0.0,200.0,1.6463,1.5366,0.0775,0.3409,6.495,7.0
1000,5e-05,0.1,0.5,0.5,0.01,0.01,200.0,1.6988,1.5825,0.1065,0.2909,6.52,7.0
1000,5e-05,0.1,0.5,0.5,0.01,0.1,200.0,1.7068,1.7268,0.0694,0.3091,6.67,7.0
1000,5e-05,0.1,0.5,0.5,0.01,0.2,200.0,1.7576,1.8162,0.2059,0.6273,6.71,7.0
1000,5e-05,0.1,0.5,0.5,0.1,0.0,200.0,1.6629,1.5119,0.1012,0.3318,6.32,6.0
1000,5e-05,0.1,0.5,0.5,0.1,0.01,200.0,1.6823,1.5624,0.1047,0.2682,6.505,7.0
1000,5e-05,0.1,0.5,0.5,0.1,0.1,200.0,1.7122,1.7955,0.0902,0.3773,6.575,7.0
1000,5e-05,0.1,0.5,0.5,0.1,0.2,200.0,1.7952,1.8822,0.1311,0.4909,6.865,7.0
1000,5e-05,0.1,0.5,1.0,0.0,0.0,200.0,1.6965,1.6146,0.0745,0.25,6.51,7.0
1000,5e-05,0.1,0.5,1.0,0.0,0.01,200.0,1.7186,1.6529,0.0812,0.35,6.52,7.0
1000,5e-05,0.1,0.5,1.0,0.0,0.1,200.0,1.8307,1.9868,0.0913,0.3909,6.955,7.0
1000,5e-05,0.1,0.5,1.0,0.0,0.2,200.0,1.7223,1.8151,0.1149,0.4273,6.87,7.0
1000,5e-05,0.1,0.5,1.0,0.01,0.0,200.0,1.6923,1.5231,0.0866,0.2864,6.55,7.0
1000,5e-05,0.1,0.5,1.0,0.01,0.01,200.0,1.7178,1.5646,0.0885,0.3227,6.645,7.0
1000,5e-05,0.1,0.5,1.0,0.01,0.1,200.0,1.7708,1.8718,0.0976,0.3909,6.65,7.0
1000,5e-05,0.1,0.5,1.0,0.01,0.2,200.0,1.7958,1.8591,0.1743,0.6682,6.955,7.0
1000,5e-05,0.1,0.5,1.0,0.1,0.0,200.0,1.7549,1.6364,0.1279,0.3545,6.585,6.0
1000,5e-05,0.1,0.5,1.0,0.1,0.01,200.0,1.6738,1.5409,0.0677,0.2,6.495,6.5
1000,5e-05,0.1,0.5,1.0,0.1,0.1,200.0,1.7865,1.9243,0.1031,0.5091,6.79,7.0
1000,5e-05,0.1,0.5,1.0,0.1,0.2,200.0,1.8353,1.9006,0.1943,0.7136,7.015,7.0
1000,0.0001,0.0,0.01,0.0,0.0,0.0,200.0,4.5312,4.2187,0.0145,0.0,6.985,7.0
1000,0.0001,0.0,0.01,0.0,0.0,0.01,200.0,3.7227,3.5424,-0.0503,-0.1409,7.22,7.0
1000,0.0001,0.0,0.01,0.0,0.0,0.1,200.0,1.9413,1.9977,0.0018,-0.3,7.18,7.0
1000,0.0001,0.0,0.01,0.0,0.0,0.2,200.0,2.1118,2.0391,-0.0915,-0.7182,7.63,8.0
1000,0.0001,0.0,0.01,0.0,0.01,0.0,200.0,4.4755,4.1923,-0.0405,-0.0909,7.34,7.0
1000,0.0001,0.0,0.01,0.0,0.01,0.01,200.0,4.1029,3.8851,-0.0105,-0.0455,7.33,7.0
1000,0.0001,0.0,0.01,0.0,0.01,0.1,200.0,2.011,2.0757,-0.1328,-0.6364,7.235,7.0
1000,0.0001,0.0,0.01,0.0,0.01,0.2,200.0,2.1775,2.1664,-0.1707,-0.8591,7.955,8.0
1000,0.0001,0.0,0.01,0.0,0.1,0.0,200.0,4.7702,4.4517,0.0055,-0.0818,7.315,7.0
1000,0.0001,0.0,0.01,0.0,0.1,0.01,200.0,3.8763,3.7291,0.0047,0.0182,7.2,7.0
1000,0.0001,0.0,0.01,0.0,0.1,0.1,200.0,2.2692,2.2266,-0.0742,-0.6,7.235,7.0
1000,0.0001,0.0,0.01,0.0,0.1,0.2,200.0,2.1624,2.1053,-0.0619,-0.7364,7.715,8.0
1000,0.0001,0.0,0.01,0.1,0.0,0.0,200.0,3.8715,3.5794,0.0295,-0.0182,6.605,7.0
1000,0.0001,0.0,0.01,0.1,0.0,0.01,200.0,2.8673,2.7114,-0.0074,-0.1182,6.505,6.0
1000,0.0001,0.0,0.01,0.1,0.0,0.1,200.0,2.1073,2.1105,-0.0459,-0.6636,7.535,8.0
1000,0.0001,0.0,0.01,0.1,0.0,0.2,200.0,1.9894,1.9809,-0.1088,-0.8182,7.585,8.0
1000,0.0001,0.0,0.01,0.1,0.01,0.0,200.0,3.5367,3.3487,0.039,0.0818,6.845,7.0
1000,0.0001,0.0,0.01,0.1,0.01,0.01,200.0,2.9126,2.9107,-0.0679,-0.2773,6.575,7.0
1000,0.0001,0.0,0.01,0.1,0.01,0.1,200.0,2.177,2.166,-0.0485,-0.6136,7.435,7.0
1000,0.0001,0.0,0.01,0.1,0.01,0.2,200.0,1.9958,1.9545,-0.0853,-0.6682,7.755,8.0
1000,0.0001,0.0,0.01,0.1,0.1,0.0,200.0,3.8665,3.7193,0.0172,0.05,7.05,7.0
1000,0.0001,0.0,0.01,0.1,0.1,0.01,200.0,2.9252,2.9245,-0.0525,-0.1545,7.06,7.0
1000,0.0001,0.0,0.01,0.1,0.1,0.1,200.0,2.0465,2.039,-0.0382,-0.6455,7.51,8.0
1000,0.0001,0.0,0.01,0.1,0.1,0.2,200.0,2.012,2.0233,-0.1756,-0.8773,7.615,8.0
1000,0.0001,0.0,0.01,0.5,0.0,0.0,200.0,2.9258,2.848,0.0946,0.15,6.62,6.0
1000,0.0001,0.0,0.01,0.5,0.0,0.01,200.0,1.953,1.9019,0.0168,0.05,6.47,6.0
1000,0.0001,0.0,0.01,0.5,0.0,0.1,200.0,1.8815,1.9143,-0.0502,-0.6,7.88,8.0
