epochs,lr,lambda_kld,lambda_reg,lambda_pair,lambda_smooth,lambda_infonce,num_pairs,tv_mean,tv_median,spearman_mean,spearman_median,unique_mean,unique_median,mono_viol_mean,mono_viol_median
1000,0.0001,0.1,0.1,0.5,0.0,0.0,200.0,3.9736,3.9688,-0.9182,-0.9455,7.06,7.0,0.945,1.0
1000,0.0001,0.1,0.1,0.5,0.0,0.01,200.0,4.0999,4.1037,-0.937,-0.9545,7.505,8.0,0.7,1.0
1000,0.0001,0.1,0.1,0.5,0.0,0.1,200.0,4.2877,4.282,-0.9721,-0.9818,8.59,9.0,0.3,0.0
1000,0.0001,0.1,0.1,0.5,0.0,0.2,200.0,4.4357,4.3627,-0.9784,-0.9909,8.865,9.0,0.255,0.0
1000,0.0001,0.1,0.1,0.5,0.01,0.0,200.0,4.0541,4.082,-0.924,-0.9455,7.04,7.0,0.915,1.0
1000,0.0001,0.1,0.1,0.5,0.01,0.01,200.0,4.0935,4.1444,-0.9352,-0.9545,7.4,7.0,0.705,1.0
1000,0.0001,0.1,0.1,0.5,0.01,0.1,200.0,4.3286,4.2742,-0.9701,-0.9818,8.5,9.0,0.345,0.0
1000,0.0001,0.1,0.1,0.5,0.01,0.2,200.0,4.3953,4.3255,-0.9734,-0.9818,8.67,9.0,0.3,0.0
1000,0.0001,0.1,0.1,0.5,0.1,0.0,200.0,4.0186,4.0418,-0.9194,-0.9455,7.21,7.0,1.03,1.0
1000,0.0001,0.1,0.1,0.5,0.1,0.01,200.0,4.1449,4.1662,-0.9193,-0.9545,7.32,7.0,0.955,1.0
1000,0.0001,0.1,0.1,0.5,0.1,0.1,200.0,4.2834,4.3037,-0.9734,-0.9818,8.645,9.0,0.295,0.0
1000,0.0001,0.1,0.1,0.5,0.1,0.2,200.0,4.4097,4.3118,-0.9759,-0.9818,8.68,9.0,0.255,0.0
1000,0.0001,0.1,0.1,1.0,0.0,0.0,200.0,3.9875,3.9313,-0.9212,-0.9455,7.245,7.0,1.01,1.0
1000,0.0001,0.1,0.1,1.0,0.0,0.01,200.0,4.1184,4.0764,-0.9343,-0.9545,7.45,7.0,0.775,1.0
1000,0.0001,0.1,0.1,1.0,0.0,0.1,200.0,4.387,4.2935,-0.9749,-0.9909,8.615,9.0,0.295,0.0
1000,0.0001,0.1,0.1,1.0,0.0,0.2,200.0,4.3244,4.23,-0.9792,-0.9818,8.76,9.0,0.23,0.0
1000,0.0001,0.1,0.1,1.0,0.01,0.0,200.0,4.1032,4.1386,-0.921,-0.9545,7.2,7.0,1.03,1.0
1000,0.0001,0.1,0.1,1.0,0.01,0.01,200.0,4.2066,4.2065,-0.9295,-0.9545,7.38,7.0,0.8,1.0
1000,0.0001,0.1,0.1,1.0,0.01,0.1,200.0,4.3347,4.2592,-0.9737,-0.9818,8.515,9.0,0.28,0.0
1000,0.0001,0.1,0.1,1.0,0.01,0.2,200.0,4.5453,4.4663,-0.9766,-0.9909,8.87,9.0,0.22,0.0
1000,0.0001,0.1,0.1,1.0,0.1,0.0,200.0,4.1107,4.0795,-0.9315,-0.9545,7.265,7.0,1.005,1.0
1000,0.0001,0.1,0.1,1.0,0.1,0.01,200.0,4.1289,4.1515,-0.927,-0.9545,7.285,7.0,0.775,1.0
1000,0.0001,0.1,0.1,1.0,0.1,0.1,200.0,4.4181,4.3544,-0.9694,-0.9818,8.48,8.0,0.37,0.0
1000,0.0001,0.1,0.1,1.0,0.1,0.2,200.0,4.2534,4.2177,-0.98,-0.9818,8.815,9.0,0.27,0.0
1000,0.0001,0.1,0.5,0.0,0.0,0.0,200.0,3.935,3.9386,-0.9467,-0.9636,7.68,8.0,0.71,1.0
1000,0.0001,0.1,0.5,0.0,0.0,0.01,200.0,4.142,4.0902,-0.9533,-0.9727,7.845,8.0,0.595,0.0
1000,0.0001,0.1,0.5,0.0,0.0,0.1,200.0,4.3501,4.3117,-0.9793,-0.9909,8.99,9.0,0.32,0.0
1000,0.0001,0.1,0.5,0.0,0.0,0.2,200.0,4.4366,4.3318,-0.9797,-0.9909,9.165,9.0,0.3,0.0
1000,0.0001,0.1,0.5,0.0,0.01,0.0,200.0,4.0495,3.9849,-0.9458,-0.9636,7.845,8.0,0.735,1.0
1000,0.0001,0.1,0.5,0.0,0.01,0.01,200.0,4.0399,4.0217,-0.953,-0.9636,7.78,8.0,0.595,0.0
1000,0.0001,0.1,0.5,0.0,0.01,0.1,200.0,4.3256,4.3727,-0.9782,-0.9909,9.01,9.0,0.32,0.0
1000,0.0001,0.1,0.5,0.0,0.01,0.2,200.0,4.2634,4.2553,-0.9803,-0.9909,9.17,9.0,0.295,0.0
1000,0.0001,0.1,0.5,0.0,0.1,0.0,200.0,4.0969,4.0691,-0.9553,-0.9727,7.87,8.0,0.64,0.0
1000,0.0001,0.1,0.5,0.0,0.1,0.01,200.0,4.096,4.0719,-0.9555,-0.9727,7.985,8.0,0.62,0.0
1000,0.0001,0.1,0.5,0.0,0.1,0.1,200.0,4.2898,4.2967,-0.9738,-0.9818,8.835,9.0,0.4,0.0
1000,0.0001,0.1,0.5,0.0,0.1,0.2,200.0,4.484,4.4284,-0.9832,-0.9909,9.205,9.0,0.25,0.0
1000,0.0001,0.1,0.5,0.1,0.0,0.0,200.0,3.9771,4.0554,-0.9419,-0.9545,7.65,8.0,0.92,1.0
1000,0.0001,0.1,0.5,0.1,0.0,0.01,200.0,4.0363,3.9181,-0.9524,-0.9727,7.785,8.0,0.555,0.0
1000,0.0001,0.1,0.5,0.1,0.0,0.1,200.0,4.2201,4.2278,-0.98,-0.9909,8.975,9.0,0.275,0.0
1000,0.0001,0.1,0.5,0.1,0.0,0.2,200.0,4.4019,4.3382,-0.9792,-0.9909,9.23,9.0,0.24,0.0
1000,0.0001,0.1,0.5,0.1,0.01,0.0,200.0,3.9498,4.0512,-0.9495,-0.9636,7.66,8.0,0.665,0.0
1000,0.0001,0.1,0.5,0.1,0.01,0.01,200.0,4.0403,4.0537,-0.951,-0.9636,7.76,8.0,0.715,0.0
1000,0.0001,0.1,0.5,0.1,0.01,0.1,200.0,4.2709,4.2656,-0.9805,-0.9909,8.865,9.0,0.295,0.0
1000,0.0001,0.1,0.5,0.1,0.01,0.2,200.0,4.4113,4.384,-0.9825,-0.9909,9.225,9.0,0.27,0.0
1000,0.0001,0.1,0.5,0.1,0.1,0.0,200.0,3.8569,3.8581,-0.9503,-0.9636,7.61,8.0,0.69,1.0
1000,0.0001,0.1,0.5,0.1,0.1,0.01,200.0,4.0562,4.0456,-0.9545,-0.9682,7.9,8.0,0.645,0.5
1000,0.0001,0.1,0.5,0.1,0.1,0.1,200.0,4.2081,4.2259,-0.9767,-0.9909,8.77,9.0,0.335,0.0
1000,0.0001,0.1,0.5,0.1,0.1,0.2,200.0,4.3384,4.2804,-0.9818,-0.9909,9.085,9.0,0.24,0.0
1000,0.0001,0.1,0.5,0.5,0.0,0.0,200.0,3.8697,3.8868,-0.9433,-0.9727,7.775,8.0,0.685,1.0
1000,0.0001,0.1,0.5,0.5,0.0,0.01,200.0,4.011,4.0334,-0.9542,-0.9727,7.915,8.0,0.74,1.0
1000,0.0001,0.1,0.5,0.5,0.0,0.1,200.0,4.2921,4.2612,-0.9764,-0.9909,8.86,9.0,0.375,0.0
1000,0.0001,0.1,0.5,0.5,0.0,0.2,200.0,4.3563,4.2723,-0.9835,-0.9909,9.285,9.0,0.235,0.0
1000,0.0001,0.1,0.5,0.5,0.01,0.0,200.0,3.9003,3.9091,-0.9501,-0.9727,7.955,8.0,0.69,0.0
1000,0.0001,0.1,0.5,0.5,0.01,0.01,200.0,4.043,4.0073,-0.9542,-0.9727,7.935,8.0,0.685,0.0
1000,0.0001,0.1,0.5,0.5,0.01,0.1,200.0,4.3304,4.3727,-0.9795,-0.9909,9.01,9.0,0.355,0.0
1000,0.0001,0.1,0.5,0.5,0.01,0.2,200.0,4.4532,4.3424,-0.98,-0.9909,9.25,9.0,0.285,0.0
1000,0.0001,0.1,0.5,0.5,0.1,0.0,200.0,3.9133,3.959,-0.9527,-0.9727,7.985,8.0,0.73,1.0
1000,0.0001,0.1,0.5,0.5,0.1,0.01,200.0,4.0051,4.0361,-0.9535,-0.9682,7.865,8.0,0.69,0.0
1000,0.0001,0.1,0.5,0.5,0.1,0.1,200.0,4.3482,4.28,-0.9814,-0.9909,9.015,9.0,0.27,0.0
1000,0.0001,0.1,0.5,0.5,0.1,0.2,200.0,4.3868,4.276,-0.9815,-0.9909,9.105,9.0,0.295,0.0
1000,0.0001,0.1,0.5,1.0,0.0,0.0,200.0,3.9341,3.9417,-0.953,-0.9727,7.835,8.0,0.665,0.0
1000,0.0001,0.1,0.5,1.0,0.0,0.01,200.0,4.0041,3.9866,-0.9616,-0.9727,7.965,8.0,0.62,0.0
1000,0.0001,0.1,0.5,1.0,0.0,0.1,200.0,4.2857,4.2416,-0.9793,-0.9909,8.88,9.0,0.33,0.0
1000,0.0001,0.1,0.5,1.0,0.0,0.2,200.0,4.506,4.3646,-0.982,-0.9909,9.24,9.0,0.275,0.0
1000,0.0001,0.1,0.5,1.0,0.01,0.0,200.0,3.9382,3.9447,-0.9552,-0.9727,7.895,8.0,0.785,1.0
1000,0.0001,0.1,0.5,1.0,0.01,0.01,200.0,4.0402,4.0796,-0.9588,-0.9727,7.95,8.0,0.61,0.0
1000,0.0001,0.1,0.5,1.0,0.01,0.1,200.0,4.1835,4.1729,-0.9784,-0.9909,8.875,9.0,0.25,0.0
1000,0.0001,0.1,0.5,1.0,0.01,0.2,200.0,4.366,4.2838,-0.9798,-0.9909,9.215,9.0,0.28,0.0
1000,0.0001,0.1,0.5,1.0,0.1,0.0,200.0,3.9846,3.9889,-0.9501,-0.9682,7.57,8.0,0.74,1.0
1000,0.0001,0.1,0.5,1.0,0.1,0.01,200.0,4.0708,4.0468,-0.9593,-0.9727,7.98,8.0,0.605,0.0
1000,0.0001,0.1,0.5,1.0,0.1,0.1,200.0,4.351,4.2741,-0.9821,-0.9909,9.245,9.0,0.31,0.0
1000,0.0001,0.1,0.5,1.0,0.1,0.2,200.0,4.3347,4.3429,-0.979,-0.9909,9.135,9.0,0.245,0.0
2000,5e-05,0.0,0.01,0.0,0.0,0.0,200.0,4.7194,4.5092,-0.8463,-0.8909,7.67,8.0,1.745,2.0
2000,5e-05,0.0,0.01,0.0,0.0,0.01,200.0,5.0153,5.0048,-0.8911,-0.9091,7.7,8.0,1.425,1.0
2000,5e-05,0.0,0.01,0.0,0.0,0.1,200.0,4.5874,4.5587,-0.9839,-0.9909,9.78,10.0,0.385,0.0
2000,5e-05,0.0,0.01,0.0,0.0,0.2,200.0,4.5733,4.504,-0.982,-0.9909,9.88,10.0,0.53,0.0
2000,5e-05,0.0,0.01,0.0,0.01,0.0,200.0,4.8296,4.6765,-0.8231,-0.8773,7.5,7.0,2.025,2.0
2000,5e-05,0.0,0.01,0.0,0.01,0.01,200.0,4.8692,4.6484,-0.8876,-0.9,7.88,8.0,1.4,1.0
2000,5e-05,0.0,0.01,0.0,0.01,0.1,200.0,4.627,4.5273,-0.9809,-0.9909,9.725,10.0,0.44,0.0
2000,5e-05,0.0,0.01,0.0,0.01,0.2,200.0,4.4676,4.4056,-0.984,-0.9909,9.84,10.0,0.41,0.0
2000,5e-05,0.0,0.01,0.0,0.1,0.0,200.0,4.7739,4.5458,-0.8485,-0.9,7.715,8.0,1.72,2.0
2000,5e-05,0.0,0.01,0.0,0.1,0.01,200.0,4.9991,4.6834,-0.8807,-0.9136,7.925,8.0,1.42,1.0
2000,5e-05,0.0,0.01,0.0,0.1,0.1,200.0,4.5851,4.5556,-0.9778,-0.9909,9.545,10.0,0.505,0.0
2000,5e-05,0.0,0.01,0.0,0.1,0.2,200.0,4.6169,4.5465,-0.9833,-0.9909,9.88,10.0,0.435,0.0
2000,5e-05,0.0,0.01,0.1,0.0,0.0,200.0,4.8972,4.7666,-0.8456,-0.8909,7.395,8.0,1.67,2.0
2000,5e-05,0.0,0.01,0.1,0.0,0.01,200.0,4.8154,4.5556,-0.892,-0.9182,7.63,8.0,1.115,1.0
2000,5e-05,0.0,0.01,0.1,0.0,0.1,200.0,4.4767,4.4266,-0.9873,-0.9909,9.805,10.0,0.335,0.0
2000,5e-05,0.0,0.01,0.1,0.0,0.2,200.0,4.611,4.5144,-0.983,-0.9909,9.9,10.0,0.485,0.0
2000,5e-05,0.0,0.01,0.1,0.01,0.0,200.0,4.6979,4.5152,-0.8386,-0.9,7.505,8.0,1.69,2.0
2000,5e-05,0.0,0.01,0.1,0.01,0.01,200.0,4.7398,4.5696,-0.8955,-0.9273,7.57,8.0,0.915,1.0
2000,5e-05,0.0,0.01,0.1,0.01,0.1,200.0,4.5444,4.4361,-0.9851,-0.9909,9.895,10.0,0.345,0.0
2000,5e-05,0.0,0.01,0.1,0.01,0.2,200.0,4.5723,4.4865,-0.9867,-0.9909,9.98,10.0,0.41,0.0
2000,5e-05,0.0,0.01,0.1,0.1,0.0,200.0,4.8374,4.6762,-0.8506,-0.8909,7.57,8.0,1.695,1.0
2000,5e-05,0.0,0.01,0.1,0.1,0.01,200.0,4.7824,4.6363,-0.8897,-0.9273,7.64,8.0,1.075,1.0
2000,5e-05,0.0,0.01,0.1,0.1,0.1,200.0,4.4175,4.3168,-0.9822,-0.9909,9.825,10.0,0.455,0.0
2000,5e-05,0.0,0.01,0.1,0.1,0.2,200.0,4.5588,4.4753,-0.985,-0.9909,9.895,10.0,0.43,0.0
2000,5e-05,0.0,0.01,0.5,0.0,0.0,200.0,4.4771,4.2709,-0.8737,-0.9,7.43,7.0,1.47,1.0
2000,5e-05,0.0,0.01,0.5,0.0,0.01,200.0,4.6828,4.6023,-0.9462,-0.9636,8.67,9.0,0.9,1.0
2000,5e-05,0.0,0.01,0.5,0.0,0.1,200.0,4.5127,4.5302,-0.9904,-0.9909,10.05,10.0,0.215,0.0
2000,5e-05,0.0,0.01,0.5,0.0,0.2,200.0,4.588,4.4461,-0.988,-0.9909,10.13,10.0,0.34,0.0
2000,5e-05,0.0,0.01,0.5,0.01,0.0,200.0,4.5688,4.3974,-0.8567,-0.9,7.315,7.0,1.605,1.0
2000,5e-05,0.0,0.01,0.5,0.01,0.01,200.0,4.835,4.735,-0.9431,-0.9636,8.64,9.0,0.86,1.0
2000,5e-05,0.0,0.01,0.5,0.01,0.1,200.0,4.502,4.4896,-0.9895,-0.9909,10.05,10.0,0.32,0.0
2000,5e-05,0.0,0.01,0.5,0.01,0.2,200.0,4.6107,4.5129,-0.989,-0.9909,10.2,10.0,0.355,0.0
2000,5e-05,0.0,0.01,0.5,0.1,0.0,200.0,4.6481,4.4438,-0.8596,-0.9,7.365,7.0,1.53,1.0
2000,5e-05,0.0,0.01,0.5,0.1,0.01,200.0,4.5389,4.4326,-0.9539,-0.9636,8.545,9.0,0.865,1.0
2000,5e-05,0.0,0.01,0.5,0.1,0.1,200.0,4.5126,4.516,-0.991,-0.9909,10.07,10.0,0.245,0.0
2000,5e-05,0.0,0.01,0.5,0.1,0.2,200.0,4.6195,4.4494,-0.989,-0.9909,10.14,10.0,0.39,0.0
2000,5e-05,0.0,0.01,1.0,0.0,0.0,200.0,4.817,4.6472,-0.8976,-0.9182,7.505,7.0,1.18,1.0
2000,5e-05,0.0,0.01,1.0,0.0,0.01,200.0,4.6381,4.5474,-0.9547,-0.9727,8.88,9.0,0.85,1.0
2000,5e-05,0.0,0.01,1.0,0.0,0.1,200.0,4.5393,4.5089,-0.9908,-0.9909,10.065,10.0,0.25,0.0
2000,5e-05,0.0,0.01,1.0,0.0,0.2,200.0,4.4916,4.3924,-0.9904,-0.9909,10.125,10.0,0.365,0.0
2000,5e-05,0.0,0.01,1.0,0.01,0.0,200.0,4.6952,4.4766,-0.8918,-0.9091,7.24,7.0,1.24,1.0
2000,5e-05,0.0,0.01,1.0,0.01,0.01,200.0,4.675,4.561,-0.9533,-0.9636,8.945,9.0,0.91,1.0
2000,5e-05,0.0,0.01,1.0,0.01,0.1,200.0,4.504,4.4973,-0.9891,-0.9909,10.01,10.0,0.285,0.0
2000,5e-05,0.0,0.01,1.0,0.01,0.2,200.0,4.5901,4.5631,-0.9896,-0.9909,10.115,10.0,0.31,0.0
2000,5e-05,0.0,0.01,1.0,0.1,0.0,200.0,4.7691,4.5382,-0.8699,-0.8955,7.235,7.0,1.495,1.0
2000,5e-05,0.0,0.01,1.0,0.1,0.01,200.0,4.6392,4.5411,-0.9605,-0.9727,8.95,9.0,0.725,0.5
2000,5e-05,0.0,0.01,1.0,0.1,0.1,200.0,4.5189,4.4853,-0.9896,-0.9909,10.03,10.0,0.255,0.0
2000,5e-05,0.0,0.01,1.0,0.1,0.2,200.0,4.598,4.5826,-0.9901,-0.9909,10.24,10.0,0.43,0.0
2000,5e-05,0.0,0.1,0.0,0.0,0.0,200.0,4.3969,4.3629,-0.9168,-0.9455,7.455,8.0,0.725,1.0
2000,5e-05,0.0,0.1,0.0,0.0,0.01,200.0,4.5188,4.3986,-0.9487,-0.9636,7.88,8.0,0.375,0.0
2000,5e-05,0.0,0.1,0.0,0.0,0.1,200.0,4.4938,4.4628,-0.9886,-0.9909,9.985,10.0,0.295,0.0
2000,5e-05,0.0,0.1,0.0,0.0,0.2,200.0,4.6279,4.508,-0.9883,-0.9909,10.095,10.0,0.39,0.0
2000,5e-05,0.0,0.1,0.0,0.01,0.0,200.0,4.4259,4.3087,-0.9163,-0.9455,7.45,8.0,0.64,0.0
2000,5e-05,0.0,0.1,0.0,0.01,0.01,200.0,4.5741,4.4458,-0.9474,-0.9636,7.765,8.0,0.335,0.0
2000,5e-05,0.0,0.1,0.0,0.01,0.1,200.0,4.4719,4.436,-0.9897,-0.9909,9.985,10.0,0.265,0.0
2000,5e-05,0.0,0.1,0.0,0.01,0.2,200.0,4.5945,4.4508,-0.9885,-0.9909,10.15,10.0,0.46,0.0
2000,5e-05,0.0,0.1,0.0,0.1,0.0,200.0,4.4901,4.3886,-0.9218,-0.9455,7.6,8.0,0.785,1.0
2000,5e-05,0.0,0.1,0.0,0.1,0.01,200.0,4.3933,4.3526,-0.9408,-0.9545,7.685,8.0,0.495,0.0
2000,5e-05,0.0,0.1,0.0,0.1,0.1,200.0,4.4941,4.4681,-0.9892,-0.9909,9.925,10.0,0.27,0.0
2000,5e-05,0.0,0.1,0.0,0.1,0.2,200.0,4.5141,4.4069,-0.9885,-0.9909,10.09,10.0,0.31,0.0
2000,5e-05,0.0,0.1,0.1,0.0,0.0,200.0,4.4843,4.3592,-0.9258,-0.9545,7.735,8.0,0.815,0.5
2000,5e-05,0.0,0.1,0.1,0.0,0.01,200.0,4.4624,4.372,-0.9476,-0.9545,7.83,8.0,0.32,0.0
2000,5e-05,0.0,0.1,0.1,0.0,0.1,200.0,4.529,4.5202,-0.989,-0.9909,10.05,10.0,0.31,0.0
2000,5e-05,0.0,0.1,0.1,0.0,0.2,200.0,4.5214,4.4429,-0.9895,-0.9909,10.08,10.0,0.34,0.0
2000,5e-05,0.0,0.1,0.1,0.01,0.0,200.0,4.5704,4.388,-0.9086,-0.9318,7.75,8.0,0.925,1.0
2000,5e-05,0.0,0.1,0.1,0.01,0.01,200.0,4.4421,4.3516,-0.9338,-0.9545,7.735,8.0,0.445,0.0
2000,5e-05,0.0,0.1,0.1,0.01,0.1,200.0,4.493,4.4384,-0.9883,-0.9909,9.905,10.0,0.325,0.0
2000,5e-05,0.0,0.1,0.1,0.01,0.2,200.0,4.5903,4.4723,-0.9898,-0.9909,10.035,10.0,0.365,0.0
2000,5e-05,0.0,0.1,0.1,0.1,0.0,200.0,4.5772,4.4087,-0.9143,-0.9455,7.53,8.0,0.91,1.0
2000,5e-05,0.0,0.1,0.1,0.1,0.01,200.0,4.5747,4.4777,-0.9484,-0.9636,7.835,8.0,0.415,0.0
2000,5e-05,0.0,0.1,0.1,0.1,0.1,200.0,4.4749,4.4348,-0.9894,-0.9909,9.95,10.0,0.28,0.0
2000,5e-05,0.0,0.1,0.1,0.1,0.2,200.0,4.6078,4.4521,-0.9893,-0.9909,10.025,10.0,0.295,0.0
2000,5e-05,0.0,0.1,0.5,0.0,0.0,200.0,4.5717,4.4115,-0.9277,-0.9545,7.625,8.0,0.71,0.0
2000,5e-05,0.0,0.1,0.5,0.0,0.01,200.0,4.4028,4.3157,-0.9473,-0.9636,7.845,8.0,0.405,0.0
2000,5e-05,0.0,0.1,0.5,0.0,0.1,200.0,4.4753,4.4582,-0.9878,-0.9909,9.84,10.0,0.28,0.0
2000,5e-05,0.0,0.1,0.5,0.0,0.2,200.0,4.559,4.4537,-0.9892,-0.9909,10.125,10.0,0.355,0.0
2000,5e-05,0.0,0.1,0.5,0.01,0.0,200.0,4.5078,4.3852,-0.9252,-0.9455,7.59,8.0,0.72,0.0
2000,5e-05,0.0,0.1,0.5,0.01,0.01,200.0,4.3945,4.3559,-0.9407,-0.9545,7.9,8.0,0.52,0.0
2000,5e-05,0.0,0.1,0.5,0.01,0.1,200.0,4.4746,4.4314,-0.9891,-0.9909,9.89,10.0,0.205,0.0
2000,5e-05,0.0,0.1,0.5,0.01,0.2,200.0,4.5077,4.4661,-0.9901,-0.9909,10.12,10.0,0.32,0.0
2000,5e-05,0.0,0.1,0.5,0.1,0.0,200.0,4.4332,4.353,-0.9253,-0.9545,7.515,8.0,0.715,0.0
2000,5e-05,0.0,0.1,0.5,0.1,0.01,200.0,4.4391,4.3013,-0.9435,-0.9545,7.685,8.0,0.44,0.0
2000,5e-05,0.0,0.1,0.5,0.1,0.1,200.0,4.4462,4.427,-0.9889,-0.9909,9.84,10.0,0.22,0.0
2000,5e-05,0.0,0.1,0.5,0.1,0.2,200.0,4.6871,4.4886,-0.9895,-0.9909,10.1,10.0,0.355,0.0
2000,5e-05,0.0,0.1,1.0,0.0,0.0,200.0,4.5768,4.4419,-0.9274,-0.9545,7.49,7.5,0.625,0.0
2000,5e-05,0.0,0.1,1.0,0.0,0.01,200.0,4.559,4.4282,-0.9414,-0.9545,7.695,8.0,0.43,0.0
2000,5e-05,0.0,0.1,1.0,0.0,0.1,200.0,4.4627,4.3747,-0.988,-0.9909,9.965,10.0,0.28,0.0
2000,5e-05,0.0,0.1,1.0,0.0,0.2,200.0,4.6909,4.5074,-0.992,-0.9955,10.345,11.0,0.295,0.0
2000,5e-05,0.0,0.1,1.0,0.01,0.0,200.0,4.4569,4.2737,-0.929,-0.9545,7.485,7.0,0.635,0.0
2000,5e-05,0.0,0.1,1.0,0.01,0.01,200.0,4.3724,4.3476,-0.9355,-0.9545,7.59,8.0,0.48,0.0
2000,5e-05,0.0,0.1,1.0,0.01,0.1,200.0,4.4597,4.4168,-0.989,-0.9909,9.965,10.0,0.27,0.0
2000,5e-05,0.0,0.1,1.0,0.01,0.2,200.0,4.6005,4.4481,-0.9904,-0.9909,10.175,10.0,0.29,0.0
2000,5e-05,0.0,0.1,1.0,0.1,0.0,200.0,4.4155,4.333,-0.9287,-0.9545,7.71,8.0,0.76,1.0
2000,5e-05,0.0,0.1,1.0,0.1,0.01,200.0,4.4415,4.2256,-0.9445,-0.9545,7.805,8.0,0.445,0.0
2000,5e-05,0.0,0.1,1.0,0.1,0.1,200.0,4.4797,4.4852,-0.9885,-0.9909,9.88,10.0,0.3,0.0
2000,5e-05,0.0,0.1,1.0,0.1,0.2,200.0,4.728,4.5917,-0.9913,-0.9909,10.32,11.0,0.295,0.0
2000,5e-05,0.0,0.5,0.0,0.0,0.0,200.0,4.3922,4.2954,-0.9729,-0.9818,8.935,9.0,0.28,0.0
2000,5e-05,0.0,0.5,0.0,0.0,0.01,200.0,4.4148,4.277,-0.972,-0.9818,8.715,9.0,0.265,0.0
2000,5e-05,0.0,0.5,0.0,0.0,0.1,200.0,4.5422,4.5154,-0.9938,-1.0,10.425,11.0,0.25,0.0
2000,5e-05,0.0,0.5,0.0,0.0,0.2,200.0,4.5934,4.5863,-0.9952,-1.0,10.7,11.0,0.32,0.0
2000,5e-05,0.0,0.5,0.0,0.01,0.0,200.0,4.3649,4.3047,-0.9695,-0.9818,8.755,9.0,0.315,0.0
2000,5e-05,0.0,0.5,0.0,0.01,0.01,200.0,4.3967,4.2911,-0.9717,-0.9818,8.655,9.0,0.285,0.0
2000,5e-05,0.0,0.5,0.0,0.01,0.1,200.0,4.5497,4.5304,-0.9941,-1.0,10.435,11.0,0.235,0.0
2000,5e-05,0.0,0.5,0.0,0.01,0.2,200.0,4.5855,4.5761,-0.9948,-1.0,10.67,11.0,0.285,0.0
2000,5e-05,0.0,0.5,0.0,0.1,0.0,200.0,4.4076,4.3763,-0.9708,-0.9818,8.985,9.0,0.31,0.0
2000,5e-05,0.0,0.5,0.0,0.1,0.01,200.0,4.3777,4.3522,-0.9683,-0.9818,8.695,9.0,0.285,0.0
2000,5e-05,0.0,0.5,0.0,0.1,0.1,200.0,4.5542,4.5419,-0.9936,-1.0,10.455,11.0,0.28,0.0
2000,5e-05,0.0,0.5,0.0,0.1,0.2,200.0,4.6119,4.5833,-0.9947,-1.0,10.63,11.0,0.365,0.0
2000,5e-05,0.0,0.5,0.1,0.0,0.0,200.0,4.3532,4.2782,-0.9703,-0.9818,8.68,9.0,0.235,0.0
2000,5e-05,0.0,0.5,0.1,0.0,0.01,200.0,4.3637,4.2613,-0.9735,-0.9818,8.85,9.0,0.31,0.0
2000,5e-05,0.0,0.5,0.1,0.0,0.1,200.0,4.5477,4.5394,-0.9937,-1.0,10.485,11.0,0.29,0.0
2000,5e-05,0.0,0.5,0.1,0.0,0.2,200.0,4.6228,4.5725,-0.9948,-1.0,10.63,11.0,0.355,0.0
2000,5e-05,0.0,0.5,0.1,0.01,0.0,200.0,4.3883,4.2432,-0.9696,-0.9818,8.805,9.0,0.33,0.0
2000,5e-05,0.0,0.5,0.1,0.01,0.01,200.0,4.4743,4.4085,-0.9728,-0.9818,8.77,9.0,0.275,0.0
2000,5e-05,0.0,0.5,0.1,0.01,0.1,200.0,4.5521,4.5247,-0.9931,-1.0,10.45,11.0,0.315,0.0
2000,5e-05,0.0,0.5,0.1,0.01,0.2,200.0,4.6103,4.5547,-0.9952,-1.0,10.65,11.0,0.345,0.0
2000,5e-05,0.0,0.5,0.1,0.1,0.0,200.0,4.4074,4.3479,-0.9729,-0.9818,8.965,9.0,0.265,0.0
2000,5e-05,0.0,0.5,0.1,0.1,0.01,200.0,4.4242,4.2939,-0.9703,-0.9818,8.75,9.0,0.265,0.0
2000,5e-05,0.0,0.5,0.1,0.1,0.1,200.0,4.556,4.5175,-0.9929,-1.0,10.43,11.0,0.31,0.0
2000,5e-05,0.0,0.5,0.1,0.1,0.2,200.0,4.6263,4.5743,-0.9946,-1.0,10.615,11.0,0.355,0.0
2000,5e-05,0.0,0.5,0.5,0.0,0.0,200.0,4.4248,4.3426,-0.9741,-0.9818,8.98,9.0,0.325,0.0
2000,5e-05,0.0,0.5,0.5,0.0,0.01,200.0,4.436,4.3744,-0.9733,-0.9818,8.86,9.0,0.285,0.0
2000,5e-05,0.0,0.5,0.5,0.0,0.1,200.0,4.5368,4.4902,-0.9938,-1.0,10.475,11.0,0.26,0.0
2000,5e-05,0.0,0.5,0.5,0.0,0.2,200.0,4.6114,4.5411,-0.9943,-1.0,10.55,11.0,0.39,0.0
2000,5e-05,0.0,0.5,0.5,0.01,0.0,200.0,4.4018,4.2834,-0.9734,-0.9818,8.81,9.0,0.27,0.0
2000,5e-05,0.0,0.5,0.5,0.01,0.01,200.0,4.5249,4.4438,-0.9698,-0.9818,8.815,9.0,0.275,0.0
2000,5e-05,0.0,0.5,0.5,0.01,0.1,200.0,4.5413,4.5072,-0.9935,-1.0,10.485,11.0,0.29,0.0
