epochs,lr,lambda_kld,lambda_reg,lambda_pair,lambda_smooth,lambda_infonce,val_recon_r2,val_reg_r2
2000,5e-05,0.1,0.1,0.1,0.0,0.2,0.9319657554516101,0.9133978664347018
2000,5e-05,0.1,0.1,0.1,0.01,0.0,0.9333000719370896,0.9071410907031487
2000,5e-05,0.1,0.1,0.1,0.01,0.01,0.9343171434121993,0.907937267017913
2000,5e-05,0.1,0.1,0.1,0.01,0.1,0.9333988771865254,0.9105901905726905
2000,5e-05,0.1,0.1,0.1,0.01,0.2,0.9311967370015259,0.9126518362094208
2000,5e-05,0.1,0.1,0.1,0.1,0.0,0.9336719396452999,0.907791429663203
2000,5e-05,0.1,0.1,0.1,0.1,0.01,0.9331562581650951,0.9084396100493475
2000,5e-05,0.1,0.1,0.1,0.1,0.1,0.9337477660874287,0.9115755584856504
2000,5e-05,0.1,0.1,0.1,0.1,0.2,0.9317788549047201,0.912502233292468
2000,5e-05,0.1,0.1,0.5,0.0,0.0,0.9324168889173844,0.9105864756461055
2000,5e-05,0.1,0.1,0.5,0.0,0.01,0.9321243814548286,0.9103166775707403
2000,5e-05,0.1,0.1,0.5,0.0,0.1,0.931682155977247,0.916129193834662
2000,5e-05,0.1,0.1,0.5,0.0,0.2,0.9295516531206662,0.9192352798091132
2000,5e-05,0.1,0.1,0.5,0.01,0.0,0.9332799832684977,0.9113861419259899
2000,5e-05,0.1,0.1,0.5,0.01,0.01,0.9313887336076943,0.9106818675202385
2000,5e-05,0.1,0.1,0.5,0.01,0.1,0.9306360306685647,0.9167609206632584
2000,5e-05,0.1,0.1,0.5,0.01,0.2,0.9304345906429359,0.919440817847823
2000,5e-05,0.1,0.1,0.5,0.1,0.0,0.9324955341915956,0.9107860129226776
2000,5e-05,0.1,0.1,0.5,0.1,0.01,0.9321497101975209,0.9106617267701234
2000,5e-05,0.1,0.1,0.5,0.1,0.1,0.9312355261117081,0.9174099433649092
2000,5e-05,0.1,0.1,0.5,0.1,0.2,0.9312838448595271,0.9193038391585158
2000,5e-05,0.1,0.1,1.0,0.0,0.0,0.9318926457738649,0.9136029597028378
2000,5e-05,0.1,0.1,1.0,0.0,0.01,0.9319859638935855,0.9148411859295922
2000,5e-05,0.1,0.1,1.0,0.0,0.1,0.9303359433674295,0.9212726773720589
2000,5e-05,0.1,0.1,1.0,0.0,0.2,0.9293065145473108,0.9231508575209015
2000,5e-05,0.1,0.1,1.0,0.01,0.0,0.9316613933897147,0.9144623678478566
2000,5e-05,0.1,0.1,1.0,0.01,0.01,0.9299308629341136,0.9153063891113027
2000,5e-05,0.1,0.1,1.0,0.01,0.1,0.929690705530502,0.920340637684348
2000,5e-05,0.1,0.1,1.0,0.01,0.2,0.9298821477587714,0.9234227285323345
2000,5e-05,0.1,0.1,1.0,0.1,0.0,0.9314559894831955,0.9144153659316802
2000,5e-05,0.1,0.1,1.0,0.1,0.01,0.9317338976269414,0.9141930218310284
2000,5e-05,0.1,0.1,1.0,0.1,0.1,0.9298892331147274,0.9215068569214163
2000,5e-05,0.1,0.1,1.0,0.1,0.2,0.9286074490869803,0.9216906544462207
2000,5e-05,0.1,0.5,0.0,0.0,0.0,0.9168266903899012,0.9075417631130795
2000,5e-05,0.1,0.5,0.0,0.0,0.01,0.9171645092662526,0.9090611831084512
2000,5e-05,0.1,0.5,0.0,0.0,0.1,0.9175553434945103,0.9124999569727024
2000,5e-05,0.1,0.5,0.0,0.0,0.2,0.918742679106784,0.9116685233159195
2000,5e-05,0.1,0.5,0.0,0.01,0.0,0.9180144925971594,0.9072992417131376
2000,5e-05,0.1,0.5,0.0,0.01,0.01,0.9153440207812656,0.9088424689967932
2000,5e-05,0.1,0.5,0.0,0.01,0.1,0.9186642047355086,0.9109818718312854
2000,5e-05,0.1,0.5,0.0,0.01,0.2,0.920975727387344,0.913685272623648
2000,5e-05,0.1,0.5,0.0,0.1,0.0,0.9186347049590842,0.9083037765546567
2000,5e-05,0.1,0.5,0.0,0.1,0.01,0.9173658989125308,0.9080583812393324
2000,5e-05,0.1,0.5,0.0,0.1,0.1,0.9168262630254598,0.9135299992865346
2000,5e-05,0.1,0.5,0.0,0.1,0.2,0.9181138114899431,0.9126219376242432
2000,5e-05,0.1,0.5,0.1,0.0,0.0,0.9184776736286989,0.907841665536851
2000,5e-05,0.1,0.5,0.1,0.0,0.01,0.9175107974113456,0.9104048119826498
2000,5e-05,0.1,0.5,0.1,0.0,0.1,0.9189720604037215,0.911051146170555
2000,5e-05,0.1,0.5,0.1,0.0,0.2,0.9190765248546551,0.913297547450847
2000,5e-05,0.1,0.5,0.1,0.01,0.0,0.9178185440802021,0.9093441078603444
2000,5e-05,0.1,0.5,0.1,0.01,0.01,0.9181162955370421,0.9092796455621937
2000,5e-05,0.1,0.5,0.1,0.01,0.1,0.920189001366208,0.9118106349573094
2000,5e-05,0.1,0.5,0.1,0.01,0.2,0.9200679543023372,0.9119592135072644
2000,5e-05,0.1,0.5,0.1,0.1,0.0,0.9180328848379526,0.9088850961712195
2000,5e-05,0.1,0.5,0.1,0.1,0.01,0.916094330319943,0.9106272838696207
2000,5e-05,0.1,0.5,0.1,0.1,0.1,0.9205972434281458,0.9121904697681271
2000,5e-05,0.1,0.5,0.1,0.1,0.2,0.9199435420022557,0.9140365686556641
2000,5e-05,0.1,0.5,0.5,0.0,0.0,0.9193693223441435,0.9075768431485286
2000,5e-05,0.1,0.5,0.5,0.0,0.01,0.9165358730956548,0.9090040684856432
2000,5e-05,0.1,0.5,0.5,0.0,0.1,0.9199457869139845,0.9128085798277243
2000,5e-05,0.1,0.5,0.5,0.0,0.2,0.921873177135597,0.9141749369619472
2000,5e-05,0.1,0.5,0.5,0.01,0.0,0.9186184188103447,0.9082232964005973
2000,5e-05,0.1,0.5,0.5,0.01,0.01,0.9173399791766754,0.9088489473799126
2000,5e-05,0.1,0.5,0.5,0.01,0.1,0.9202336500095574,0.9127476260973126
2000,5e-05,0.1,0.5,0.5,0.01,0.2,0.9230995489450469,0.9139567165562679
2000,5e-05,0.1,0.5,0.5,0.1,0.0,0.9195490371307796,0.9080534873936608
2000,5e-05,0.1,0.5,0.5,0.1,0.01,0.9197853375640809,0.9106181098193988
2000,5e-05,0.1,0.5,0.5,0.1,0.1,0.9202043843728119,0.9128086563648119
2000,5e-05,0.1,0.5,0.5,0.1,0.2,0.922662732638797,0.9147354720505698
2000,5e-05,0.1,0.5,1.0,0.0,0.0,0.9208251404552221,0.9082462456578295
2000,5e-05,0.1,0.5,1.0,0.0,0.01,0.9227139657491467,0.9078073563144948
2000,5e-05,0.1,0.5,1.0,0.0,0.1,0.9215252209726101,0.9128372191059553
2000,5e-05,0.1,0.5,1.0,0.0,0.2,0.9225117523362759,0.9141165816558923
2000,5e-05,0.1,0.5,1.0,0.01,0.0,0.9227853984611061,0.9077165104893581
2000,5e-05,0.1,0.5,1.0,0.01,0.01,0.9205860100829875,0.9078340325191254
2000,5e-05,0.1,0.5,1.0,0.01,0.1,0.9211791506616034,0.9117434462206782
2000,5e-05,0.1,0.5,1.0,0.01,0.2,0.9238136573199986,0.9137399575622165
2000,5e-05,0.1,0.5,1.0,0.1,0.0,0.9219297373021299,0.9082303213618766
2000,5e-05,0.1,0.5,1.0,0.1,0.01,0.9219499171781846,0.9079911963870347
2000,5e-05,0.1,0.5,1.0,0.1,0.1,0.9223467389830058,0.9122086551714058
2000,5e-05,0.1,0.5,1.0,0.1,0.2,0.922698936575995,0.9135955019241755
2000,0.0001,0.0,0.01,0.0,0.0,0.0,0.9869529267069385,0.906600013611589
2000,0.0001,0.0,0.01,0.0,0.0,0.01,0.9865029495725995,0.9089638157804245
2000,0.0001,0.0,0.01,0.0,0.0,0.1,0.9773426210815286,0.9045435356232902
2000,0.0001,0.0,0.01,0.0,0.0,0.2,0.9694587483309226,0.8806777135774149
2000,0.0001,0.0,0.01,0.0,0.01,0.0,0.9854978072892093,0.9002864920099968
2000,0.0001,0.0,0.01,0.0,0.01,0.01,0.9866614513024454,0.9069764021402237
2000,0.0001,0.0,0.01,0.0,0.01,0.1,0.977478877736407,0.9047966575325607
2000,0.0001,0.0,0.01,0.0,0.01,0.2,0.970164660505322,0.8928521067170473
2000,0.0001,0.0,0.01,0.0,0.1,0.0,0.985684360667207,0.9028466079257563
2000,0.0001,0.0,0.01,0.0,0.1,0.01,0.9869632477743374,0.9080883913530559
2000,0.0001,0.0,0.01,0.0,0.1,0.1,0.977019764565594,0.9094650915738256
2000,0.0001,0.0,0.01,0.0,0.1,0.2,0.9688966291312393,0.8825538016096092
2000,0.0001,0.0,0.01,0.1,0.0,0.0,0.9889068584901239,0.9062490487864843
2000,0.0001,0.0,0.01,0.1,0.0,0.01,0.9872315516048729,0.9195888584137221
2000,0.0001,0.0,0.01,0.1,0.0,0.1,0.9786138541713112,0.906906705427876
2000,0.0001,0.0,0.01,0.1,0.0,0.2,0.9706101708418624,0.885742768335485
2000,0.0001,0.0,0.01,0.1,0.01,0.0,0.9888722855578155,0.9064075595170152
2000,0.0001,0.0,0.01,0.1,0.01,0.01,0.9872752723507745,0.9122839954308901
2000,0.0001,0.0,0.01,0.1,0.01,0.1,0.9771876964899792,0.9042662879685159
2000,0.0001,0.0,0.01,0.1,0.01,0.2,0.9704983083442533,0.888065973856524
2000,0.0001,0.0,0.01,0.1,0.1,0.0,0.9880437933146613,0.9110818340687371
2000,0.0001,0.0,0.01,0.1,0.1,0.01,0.9875896951800969,0.9176966180062791
2000,0.0001,0.0,0.01,0.1,0.1,0.1,0.9784250407237891,0.9048215510121196
2000,0.0001,0.0,0.01,0.1,0.1,0.2,0.9711401107817104,0.8946298659283812
2000,0.0001,0.0,0.01,0.5,0.0,0.0,0.985093593874494,0.9114044052349471
2000,0.0001,0.0,0.01,0.5,0.0,0.01,0.9849927987909426,0.9189162531181223
2000,0.0001,0.0,0.01,0.5,0.0,0.1,0.9811489762132941,0.9023714181107696
2000,0.0001,0.0,0.01,0.5,0.0,0.2,0.9760975115909168,0.8799938286206662
2000,0.0001,0.0,0.01,0.5,0.01,0.0,0.9861769161502207,0.9068898608963987
2000,0.0001,0.0,0.01,0.5,0.01,0.01,0.9851615528680266,0.9161869418969113
2000,0.0001,0.0,0.01,0.5,0.01,0.1,0.9807744674744548,0.903055696192842
2000,0.0001,0.0,0.01,0.5,0.01,0.2,0.9762218743516177,0.8725330356024122
2000,0.0001,0.0,0.01,0.5,0.1,0.0,0.9854999755786733,0.9107950158249591
2000,0.0001,0.0,0.01,0.5,0.1,0.01,0.9855184141773035,0.9227646689542824
2000,0.0001,0.0,0.01,0.5,0.1,0.1,0.9802150251095649,0.9043615264179227
2000,0.0001,0.0,0.01,0.5,0.1,0.2,0.9766901109143603,0.883181908536646
2000,0.0001,0.0,0.01,1.0,0.0,0.0,0.9838256984836,0.9124960007990932
2000,0.0001,0.0,0.01,1.0,0.0,0.01,0.9829168190044604,0.9178294122488486
2000,0.0001,0.0,0.01,1.0,0.0,0.1,0.9777950706724321,0.914471793452484
2000,0.0001,0.0,0.01,1.0,0.0,0.2,0.9761336102390322,0.8932680480268614
2000,0.0001,0.0,0.01,1.0,0.01,0.0,0.9839713652873778,0.9072651887962284
2000,0.0001,0.0,0.01,1.0,0.01,0.01,0.9835814372661256,0.9164711742574774
2000,0.0001,0.0,0.01,1.0,0.01,0.1,0.9775630163859341,0.9126677183625714
2000,0.0001,0.0,0.01,1.0,0.01,0.2,0.977384848308664,0.9003990840726227
2000,0.0001,0.0,0.01,1.0,0.1,0.0,0.984139821506175,0.9106561767673589
2000,0.0001,0.0,0.01,1.0,0.1,0.01,0.9843160566800524,0.9174121656426117
2000,0.0001,0.0,0.01,1.0,0.1,0.1,0.9784197239937233,0.9100984874952255
2000,0.0001,0.0,0.01,1.0,0.1,0.2,0.9775360208065758,0.9001299133202244
2000,0.0001,0.0,0.1,0.0,0.0,0.0,0.9858320041879975,0.9042184796311539
2000,0.0001,0.0,0.1,0.0,0.0,0.01,0.9865453335750546,0.909527367342364
2000,0.0001,0.0,0.1,0.0,0.0,0.1,0.9805048790835806,0.9172133362623117
2000,0.0001,0.0,0.1,0.0,0.0,0.2,0.9758287713998761,0.9003604908991149
2000,0.0001,0.0,0.1,0.0,0.01,0.0,0.9855295831860764,0.9090286890185453
2000,0.0001,0.0,0.1,0.0,0.01,0.01,0.9864560093361371,0.9103925526275208
2000,0.0001,0.0,0.1,0.0,0.01,0.1,0.9809702314538886,0.9164043679331275
2000,0.0001,0.0,0.1,0.0,0.01,0.2,0.9766246022850209,0.9065063249507194
2000,0.0001,0.0,0.1,0.0,0.1,0.0,0.9864913975697063,0.9088542891923306
2000,0.0001,0.0,0.1,0.0,0.1,0.01,0.9857381997539396,0.9128886377415926
2000,0.0001,0.0,0.1,0.0,0.1,0.1,0.9825185282690178,0.9127039575185778
2000,0.0001,0.0,0.1,0.0,0.1,0.2,0.9760823517111954,0.9041809503979493
2000,0.0001,0.0,0.1,0.1,0.0,0.0,0.9855322976718899,0.9053022496420428
2000,0.0001,0.0,0.1,0.1,0.0,0.01,0.985871476724683,0.9133131055765483
2000,0.0001,0.0,0.1,0.1,0.0,0.1,0.981711243711607,0.9140346423066795
2000,0.0001,0.0,0.1,0.1,0.0,0.2,0.9771503820992729,0.9012799186340402
2000,0.0001,0.0,0.1,0.1,0.01,0.0,0.9852658321231176,0.9076917866443316
2000,0.0001,0.0,0.1,0.1,0.01,0.01,0.9853506692775724,0.9119544355342001
2000,0.0001,0.0,0.1,0.1,0.01,0.1,0.9819015504140338,0.9136257408839895
2000,0.0001,0.0,0.1,0.1,0.01,0.2,0.9776633365395992,0.9039847619558614
2000,0.0001,0.0,0.1,0.1,0.1,0.0,0.9862413526393974,0.9036466045897809
2000,0.0001,0.0,0.1,0.1,0.1,0.01,0.9865513905556061,0.9111835134394703
2000,0.0001,0.0,0.1,0.1,0.1,0.1,0.9824727734609082,0.9137188338486577
2000,0.0001,0.0,0.1,0.1,0.1,0.2,0.9766921411210663,0.9015752281721842
2000,0.0001,0.0,0.1,0.5,0.0,0.0,0.9857492617739363,0.906461900700119
2000,0.0001,0.0,0.1,0.5,0.0,0.01,0.9871135199929866,0.9096559393828705
2000,0.0001,0.0,0.1,0.5,0.0,0.1,0.9848474932653859,0.913725631592869
2000,0.0001,0.0,0.1,0.5,0.0,0.2,0.9798955932437752,0.9046006345774423
2000,0.0001,0.0,0.1,0.5,0.01,0.0,0.9872358128856223,0.9080246471962419
2000,0.0001,0.0,0.1,0.5,0.01,0.01,0.985834857285926,0.9098400447450046
2000,0.0001,0.0,0.1,0.5,0.01,0.1,0.9839540029535618,0.9118384037443675
2000,0.0001,0.0,0.1,0.5,0.01,0.2,0.9804993359583718,0.9036779168989028
2000,0.0001,0.0,0.1,0.5,0.1,0.0,0.9866091430376909,0.908756499774074
2000,0.0001,0.0,0.1,0.5,0.1,0.01,0.9868937256832759,0.91276575455314
2000,0.0001,0.0,0.1,0.5,0.1,0.1,0.9842530486819946,0.912378317987079
2000,0.0001,0.0,0.1,0.5,0.1,0.2,0.9805755570178218,0.8983759720805158
2000,0.0001,0.0,0.1,1.0,0.0,0.0,0.9850440227941231,0.9093921228525912
2000,0.0001,0.0,0.1,1.0,0.0,0.01,0.9872881832663722,0.9129347300406622
2000,0.0001,0.0,0.1,1.0,0.0,0.1,0.9836411664726701,0.9145057799927877
2000,0.0001,0.0,0.1,1.0,0.0,0.2,0.9798450273267154,0.9049396944575365
2000,0.0001,0.0,0.1,1.0,0.01,0.0,0.9858668855474,0.909997625807422
2000,0.0001,0.0,0.1,1.0,0.01,0.01,0.9853032811992912,0.915670609872292
2000,0.0001,0.0,0.1,1.0,0.01,0.1,0.9828603981581816,0.9154427283448903
2000,0.0001,0.0,0.1,1.0,0.01,0.2,0.979309830096814,0.9043557826847184
2000,0.0001,0.0,0.1,1.0,0.1,0.0,0.985402179975828,0.9085956639027286
2000,0.0001,0.0,0.1,1.0,0.1,0.01,0.9856776107512701,0.9156920955229289
2000,0.0001,0.0,0.1,1.0,0.1,0.1,0.9827805972002571,0.9162066816866875
2000,0.0001,0.0,0.1,1.0,0.1,0.2,0.980071493821304,0.8993976321863194
2000,0.0001,0.0,0.5,0.0,0.0,0.0,0.9799491451977327,0.9006018056328156
2000,0.0001,0.0,0.5,0.0,0.0,0.01,0.9803838621985244,0.9036878571514874
2000,0.0001,0.0,0.5,0.0,0.0,0.1,0.9794740821898771,0.9070546078414734
2000,0.0001,0.0,0.5,0.0,0.0,0.2,0.9769051788688144,0.9101985260625799
2000,0.0001,0.0,0.5,0.0,0.01,0.0,0.9800919461936339,0.8993733947202199
2000,0.0001,0.0,0.5,0.0,0.01,0.01,0.9794311934123918,0.9048449487636878
2000,0.0001,0.0,0.5,0.0,0.01,0.1,0.9768069700693309,0.912514818677129
2000,0.0001,0.0,0.5,0.0,0.01,0.2,0.9754534645983093,0.9075314415519369
2000,0.0001,0.0,0.5,0.0,0.1,0.0,0.9800081528016094,0.9043996009897461
2000,0.0001,0.0,0.5,0.0,0.1,0.01,0.9810317488419202,0.9036772768771552
2000,0.0001,0.0,0.5,0.0,0.1,0.1,0.978601856184864,0.9117154295339193
2000,0.0001,0.0,0.5,0.0,0.1,0.2,0.976292595589134,0.9104793943608032
2000,0.0001,0.0,0.5,0.1,0.0,0.0,0.9795488721504011,0.899914764022636
2000,0.0001,0.0,0.5,0.1,0.0,0.01,0.9807236358964023,0.8993043347568763
2000,0.0001,0.0,0.5,0.1,0.0,0.1,0.9788247303669493,0.9099553367906091
2000,0.0001,0.0,0.5,0.1,0.0,0.2,0.9767120715415218,0.9110100432654202
2000,0.0001,0.0,0.5,0.1,0.01,0.0,0.9798806842706651,0.9015986749017778
2000,0.0001,0.0,0.5,0.1,0.01,0.01,0.9813880384451492,0.8993152543871236
2000,0.0001,0.0,0.5,0.1,0.01,0.1,0.9793650606039496,0.9101273999056227
2000,0.0001,0.0,0.5,0.1,0.01,0.2,0.9771230986654329,0.906112846241939
2000,0.0001,0.0,0.5,0.1,0.1,0.0,0.9796291002071364,0.9022262650152055
2000,0.0001,0.0,0.5,0.1,0.1,0.01,0.9805612850368536,0.9026964957008993
2000,0.0001,0.0,0.5,0.1,0.1,0.1,0.9783711023827509,0.9101209664049794
2000,0.0001,0.0,0.5,0.1,0.1,0.2,0.9774162597575986,0.9075537955825416
2000,0.0001,0.0,0.5,0.5,0.0,0.0,0.979628303560774,0.9029562098234334
2000,0.0001,0.0,0.5,0.5,0.0,0.01,0.9795122809913166,0.9023754537411364
2000,0.0001,0.0,0.5,0.5,0.0,0.1,0.9789835515550264,0.9074606084176372
2000,0.0001,0.0,0.5,0.5,0.0,0.2,0.9774100950014445,0.9089168771287169
2000,0.0001,0.0,0.5,0.5,0.01,0.0,0.9796941049631009,0.9023437260841722
2000,0.0001,0.0,0.5,0.5,0.01,0.01,0.9805215783509125,0.9045009606608195
2000,0.0001,0.0,0.5,0.5,0.01,0.1,0.9792185441766159,0.9082377277606466
2000,0.0001,0.0,0.5,0.5,0.01,0.2,0.9769306207011641,0.9083092993060841
2000,0.0001,0.0,0.5,0.5,0.1,0.0,0.9794533484227814,0.9032558695294719
2000,0.0001,0.0,0.5,0.5,0.1,0.01,0.9799368133999339,0.9037261867432407
2000,0.0001,0.0,0.5,0.5,0.1,0.1,0.9792895103674163,0.9073824386208481
2000,0.0001,0.0,0.5,0.5,0.1,0.2,0.9775500690449362,0.9106825531368785
2000,0.0001,0.0,0.5,1.0,0.0,0.0,0.9801128195651538,0.9009948025209987
2000,0.0001,0.0,0.5,1.0,0.0,0.01,0.9802141459343151,0.901584065481146
2000,0.0001,0.0,0.5,1.0,0.0,0.1,0.9776506242192762,0.9091981806704168
2000,0.0001,0.0,0.5,1.0,0.0,0.2,0.9774053946424707,0.9100146550842971
2000,0.0001,0.0,0.5,1.0,0.01,0.0,0.9804201580206784,0.901688579208185
2000,0.0001,0.0,0.5,1.0,0.01,0.01,0.981128276033648,0.9027173446756902
2000,0.0001,0.0,0.5,1.0,0.01,0.1,0.9796829897462993,0.9092671293540122
2000,0.0001,0.0,0.5,1.0,0.01,0.2,0.9769836863147132,0.9090684192459019
2000,0.0001,0.0,0.5,1.0,0.1,0.0,0.9793563411843054,0.9004186180034082
2000,0.0001,0.0,0.5,1.0,0.1,0.01,0.9808097042532858,0.9025272633773208
2000,0.0001,0.0,0.5,1.0,0.1,0.1,0.9792817190476539,0.908952818652083
2000,0.0001,0.0,0.5,1.0,0.1,0.2,0.9774272746218533,0.9103322638130862
2000,0.0001,0.01,0.01,0.0,0.0,0.0,0.9839062774358939,0.9154681769069667
2000,0.0001,0.01,0.01,0.0,0.0,0.01,0.9833681697932051,0.9273433633463565
2000,0.0001,0.01,0.01,0.0,0.0,0.1,0.9778659372589501,0.9161164760170333
2000,0.0001,0.01,0.01,0.0,0.0,0.2,0.9730372865069071,0.8925068531215956
2000,0.0001,0.01,0.01,0.0,0.01,0.0,0.9843413877822802,0.9144898718489923
2000,0.0001,0.01,0.01,0.0,0.01,0.01,0.9833239759363767,0.9287669775042283
2000,0.0001,0.01,0.01,0.0,0.01,0.1,0.978155476025368,0.9198686088675999
2000,0.0001,0.01,0.01,0.0,0.01,0.2,0.9730722134543113,0.8962002622737288
2000,0.0001,0.01,0.01,0.0,0.1,0.0,0.9842656933529439,0.9162238746598085
2000,0.0001,0.01,0.01,0.0,0.1,0.01,0.983229736851214,0.9283633386380359
2000,0.0001,0.01,0.01,0.0,0.1,0.1,0.978030588074517,0.9192101113702827
2000,0.0001,0.01,0.01,0.0,0.1,0.2,0.9733684307523658,0.8959384714908493
2000,0.0001,0.01,0.01,0.1,0.0,0.0,0.983921083222844,0.9243070570097787
2000,0.0001,0.01,0.01,0.1,0.0,0.01,0.9831671380254371,0.9324043718180997
2000,0.0001,0.01,0.01,0.1,0.0,0.1,0.9774996920184243,0.9267119172854933
2000,0.0001,0.01,0.01,0.1,0.0,0.2,0.9729263626618677,0.9164211602529203
2000,0.0001,0.01,0.01,0.1,0.01,0.0,0.9836999749027212,0.9243953270605516
2000,0.0001,0.01,0.01,0.1,0.01,0.01,0.9832180484316984,0.9315547034498388
2000,0.0001,0.01,0.01,0.1,0.01,0.1,0.9767076187289936,0.9237887108443552
2000,0.0001,0.01,0.01,0.1,0.01,0.2,0.9737280652735708,0.9134984487498775
2000,0.0001,0.01,0.01,0.1,0.1,0.0,0.9840691397833329,0.9241126411847597
2000,0.0001,0.01,0.01,0.1,0.1,0.01,0.983198378118647,0.9325938765523523
2000,0.0001,0.01,0.01,0.1,0.1,0.1,0.9776714365257839,0.9231429684790283
2000,0.0001,0.01,0.01,0.1,0.1,0.2,0.9724213703702793,0.905381603074279
2000,0.0001,0.01,0.01,0.5,0.0,0.0,0.9823374753658377,0.9209437865461876
2000,0.0001,0.01,0.01,0.5,0.0,0.01,0.9812761994432224,0.9270115340532272
2000,0.0001,0.01,0.01,0.5,0.0,0.1,0.9779440082824735,0.9248793499051398
2000,0.0001,0.01,0.01,0.5,0.0,0.2,0.9747471145195681,0.9233996964491739
2000,0.0001,0.01,0.01,0.5,0.01,0.0,0.9822753390853504,0.921253767942046
2000,0.0001,0.01,0.01,0.5,0.01,0.01,0.9816441993573288,0.9283587736812013
2000,0.0001,0.01,0.01,0.5,0.01,0.1,0.9771925465326914,0.9239751980646851
2000,0.0001,0.01,0.01,0.5,0.01,0.2,0.9740745016786546,0.9174914901305442
2000,0.0001,0.01,0.01,0.5,0.1,0.0,0.9827811515131808,0.9208614784301141
2000,0.0001,0.01,0.01,0.5,0.1,0.01,0.9819386534715329,0.9276680000169839
2000,0.0001,0.01,0.01,0.5,0.1,0.1,0.9770717850613955,0.923849336593439
2000,0.0001,0.01,0.01,0.5,0.1,0.2,0.9748492471022154,0.9190441775761763
2000,0.0001,0.01,0.01,1.0,0.0,0.0,0.9812407521976604,0.9168928243313252
2000,0.0001,0.01,0.01,1.0,0.0,0.01,0.9799163738600336,0.923975313949777
2000,0.0001,0.01,0.01,1.0,0.0,0.1,0.9755583314734981,0.9245103894401157
2000,0.0001,0.01,0.01,1.0,0.0,0.2,0.9738577277571621,0.9253736429313713
2000,0.0001,0.01,0.01,1.0,0.01,0.0,0.9815510977990298,0.9198358277405259
2000,0.0001,0.01,0.01,1.0,0.01,0.01,0.9796612174106042,0.9237323283733921
2000,0.0001,0.01,0.01,1.0,0.01,0.1,0.9763187939730219,0.9252278714325114
2000,0.0001,0.01,0.01,1.0,0.01,0.2,0.9733072465410234,0.9261539370743644
2000,0.0001,0.01,0.01,1.0,0.1,0.0,0.981139874237761,0.9187457515712246
2000,0.0001,0.01,0.01,1.0,0.1,0.01,0.9805615952087132,0.9219120817669948
2000,0.0001,0.01,0.01,1.0,0.1,0.1,0.9755791475428195,0.9236257486692674
2000,0.0001,0.01,0.01,1.0,0.1,0.2,0.9733563169417279,0.9265665263104945
2000,0.0001,0.01,0.1,0.0,0.0,0.0,0.9818560976874238,0.9065325740000655
2000,0.0001,0.01,0.1,0.0,0.0,0.01,0.9813901653617316,0.9129203540164776
2000,0.0001,0.01,0.1,0.0,0.0,0.1,0.9753720070153512,0.915163500209799
2000,0.0001,0.01,0.1,0.0,0.0,0.2,0.9706484391468966,0.9096491777936808
2000,0.0001,0.01,0.1,0.0,0.01,0.0,0.9802733817402698,0.9074485200698639
2000,0.0001,0.01,0.1,0.0,0.01,0.01,0.981164767537924,0.9150844877854657
2000,0.0001,0.01,0.1,0.0,0.01,0.1,0.9753232317564194,0.9161629267800236
2000,0.0001,0.01,0.1,0.0,0.01,0.2,0.9698614264463528,0.9129049103943977
2000,0.0001,0.01,0.1,0.0,0.1,0.0,0.9805683764882127,0.906114461875035
2000,0.0001,0.01,0.1,0.0,0.1,0.01,0.9802234676377789,0.9151852023296286
2000,0.0001,0.01,0.1,0.0,0.1,0.1,0.9762146440991288,0.9148084677439595
2000,0.0001,0.01,0.1,0.0,0.1,0.2,0.970473411188616,0.9102867720922836
2000,0.0001,0.01,0.1,0.1,0.0,0.0,0.9805773137516649,0.9074189332746762
2000,0.0001,0.01,0.1,0.1,0.0,0.01,0.9802701819604609,0.9125849815213455
2000,0.0001,0.01,0.1,0.1,0.0,0.1,0.9764904462485754,0.9181813684736878
2000,0.0001,0.01,0.1,0.1,0.0,0.2,0.9713139726244316,0.9102986556823357
2000,0.0001,0.01,0.1,0.1,0.01,0.0,0.9812880287859516,0.9067057220563065
2000,0.0001,0.01,0.1,0.1,0.01,0.01,0.9802260468936131,0.9133470925069244
2000,0.0001,0.01,0.1,0.1,0.01,0.1,0.9768566430768452,0.9167524312595041
2000,0.0001,0.01,0.1,0.1,0.01,0.2,0.9726385857889523,0.9121834012253479
2000,0.0001,0.01,0.1,0.1,0.1,0.0,0.9807042281498695,0.9039765321918023
2000,0.0001,0.01,0.1,0.1,0.1,0.01,0.9813015332554247,0.9132159326491734
2000,0.0001,0.01,0.1,0.1,0.1,0.1,0.9767436587739413,0.9176126514270756
2000,0.0001,0.01,0.1,0.1,0.1,0.2,0.9716230866782489,0.9134916225904279
2000,0.0001,0.01,0.1,0.5,0.0,0.0,0.9820574793528307,0.9070249475152607
2000,0.0001,0.01,0.1,0.5,0.0,0.01,0.9812665971407933,0.906800802042873
2000,0.0001,0.01,0.1,0.5,0.0,0.1,0.9784272596600618,0.9165469754422552
2000,0.0001,0.01,0.1,0.5,0.0,0.2,0.974626750320686,0.9104788899631208
2000,0.0001,0.01,0.1,0.5,0.01,0.0,0.9817039865869013,0.9052024936720582
2000,0.0001,0.01,0.1,0.5,0.01,0.01,0.9818038528868713,0.9089641345119107
2000,0.0001,0.01,0.1,0.5,0.01,0.1,0.9777851247277565,0.9170714861500433
