,encoder_freeze,scratch,measure_size,weights,uncertainty_topk,grad_num,rand_num,T_mc,encoder_lr,cost_predictor_lr,rank_warmup_epochs,lambda_pair,margin_scale,lambda_smooth,lambda_infonce,tau,tau_c,phase,train_size,top-1,used_time,val_reg_r2,val_rank_r2,sampling_seed
453,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.05,,2,128,1,8.31,"[0.6875, 0.5567]","[None, None]",2013
454,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.05,,1,64,0,4.04,[0.6963],[None],2014
455,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.05,,2,128,0,8.31,"[0.6234, 0.5823]","[None, None]",2015
456,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.05,,1,64,0,4.04,[0.6025],[None],2016
457,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.05,,1,64,0,4.05,[0.7462],[None],2017
458,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.05,,2,128,1,8.31,"[0.6195, 0.6128]","[None, None]",2018
459,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.05,,1,64,0,4.04,[0.672],[None],2019
460,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.1,,1,64,0,4.14,[0.7019],[None],2000
461,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.1,,1,64,0,4.05,[0.6468],[None],2001
462,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.1,,1,64,1,4.04,[0.6847],[None],2002
463,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.1,,2,128,0,8.32,"[0.6544, 0.6577]","[None, None]",2003
464,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.1,,1,64,0,4.04,[0.7408],[None],2004
465,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.1,,1,64,0,4.04,[0.6483],[None],2005
466,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.1,,1,64,0,4.04,[0.7018],[None],2006
467,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.1,,2,128,0,8.32,"[0.6967, 0.6254]","[None, None]",2007
468,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.1,,1,64,1,4.05,[0.5403],[None],2008
469,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.1,,1,64,0,4.04,[0.6839],[None],2009
470,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.1,,1,64,0,4.04,[0.7002],[None],2010
471,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.1,,1,64,1,4.03,[0.6816],[None],2011
472,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.1,,1,64,0,4.05,[0.6133],[None],2012
473,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.1,,2,128,1,8.32,"[0.6962, 0.5876]","[None, None]",2013
474,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.1,,1,64,0,4.04,[0.6942],[None],2014
475,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.1,,2,128,0,8.32,"[0.6466, 0.5636]","[None, None]",2015
476,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.1,,1,64,0,4.06,[0.5921],[None],2016
477,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.1,,1,64,0,4.04,[0.7396],[None],2017
478,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.1,,2,128,1,8.32,"[0.6172, 0.6343]","[None, None]",2018
479,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,2.0,0.3,0.01,0.1,0.1,,1,64,0,4.06,[0.6753],[None],2019
480,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.05,,1,64,0,4.04,[0.673],[None],2000
481,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.05,,1,64,0,4.05,[0.6668],[None],2001
482,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.05,,1,64,1,4.04,[0.611],[None],2002
483,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.05,,2,128,1,8.36,"[0.6253, 0.5678]","[None, None]",2003
484,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.05,,1,64,0,4.04,[0.7097],[None],2004
485,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.05,,1,64,0,4.05,[0.58],[None],2005
486,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.05,,1,64,0,4.04,[0.6455],[None],2006
487,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.05,,1,64,0,4.04,[0.6644],[None],2007
488,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.05,,1,64,1,4.11,[0.5351],[None],2008
489,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.05,,1,64,0,4.04,[0.6027],[None],2009
490,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.05,,1,64,0,4.04,[0.6204],[None],2010
491,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.05,,1,64,1,4.06,[0.6388],[None],2011
492,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.05,,2,128,1,8.32,"[0.6629, 0.557]","[None, None]",2012
493,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.05,,1,64,0,4.05,[0.6229],[None],2013
494,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.05,,1,64,0,4.05,[0.6869],[None],2014
495,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.05,,2,128,0,8.32,"[0.5367, 0.4121]","[None, None]",2015
496,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.05,,1,64,0,4.06,[0.5788],[None],2016
497,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.05,,1,64,0,4.05,[0.7364],[None],2017
498,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.05,,2,128,1,8.33,"[0.6184, 0.5019]","[None, None]",2018
499,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.05,,1,64,0,4.05,[0.6032],[None],2019
500,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.1,,1,64,0,4.05,[0.6732],[None],2000
501,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.1,,1,64,0,4.05,[0.6667],[None],2001
502,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.1,,1,64,1,4.04,[0.6113],[None],2002
503,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.1,,2,128,1,8.33,"[0.6257, 0.5669]","[None, None]",2003
504,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.1,,1,64,0,4.05,[0.7098],[None],2004
505,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.1,,1,64,0,4.09,[0.5804],[None],2005
506,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.1,,1,64,0,4.1,[0.6454],[None],2006
507,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.1,,1,64,0,4.09,[0.6645],[None],2007
508,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.1,,1,64,1,4.1,[0.5373],[None],2008
509,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.1,,1,64,0,4.07,[0.602],[None],2009
510,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.1,,1,64,0,4.07,[0.6204],[None],2010
511,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.1,,1,64,1,4.07,[0.639],[None],2011
512,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.1,,2,128,1,8.44,"[0.6634, 0.5686]","[None, None]",2012
513,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.1,,2,128,1,8.56,"[0.6229, 0.4171]","[None, None]",2013
514,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.1,,1,64,0,4.22,[0.6871],[None],2014
515,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.1,,2,128,0,8.35,"[0.5364, 0.4087]","[None, None]",2015
516,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.1,,1,64,0,4.08,[0.5786],[None],2016
517,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.1,,1,64,0,4.13,[0.7363],[None],2017
518,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.1,,2,128,1,8.36,"[0.6183, 0.5021]","[None, None]",2018
519,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.001,0.1,,1,64,0,4.06,[0.6032],[None],2019
520,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.05,,1,64,0,4.09,[0.6757],[None],2000
521,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.05,,1,64,0,4.06,[0.6638],[None],2001
522,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.05,,1,64,1,4.22,[0.6115],[None],2002
523,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.05,,2,128,1,8.69,"[0.6264, 0.5577]","[None, None]",2003
524,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.05,,1,64,0,4.22,[0.7125],[None],2004
525,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.05,,1,64,0,4.21,[0.5844],[None],2005
526,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.05,,1,64,0,4.21,[0.6493],[None],2006
527,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.05,,1,64,0,4.24,[0.6649],[None],2007
528,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.05,,1,64,1,4.13,[0.5346],[None],2008
529,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.05,,1,64,0,4.14,[0.6124],[None],2009
530,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.05,,1,64,0,4.07,[0.6233],[None],2010
531,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.05,,1,64,1,4.11,[0.6432],[None],2011
532,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.05,,2,128,1,8.62,"[0.6559, 0.5812]","[None, None]",2012
533,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.05,,2,128,1,8.66,"[0.6253, 0.4293]","[None, None]",2013
534,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.05,,1,64,0,4.05,[0.6863],[None],2014
535,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.05,,2,128,0,8.34,"[0.5437, 0.4033]","[None, None]",2015
536,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.05,,1,64,0,4.05,[0.5752],[None],2016
537,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.05,,1,64,0,4.06,[0.7373],[None],2017
538,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.05,,2,128,1,8.34,"[0.6174, 0.5065]","[None, None]",2018
539,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.05,,1,64,0,4.06,[0.6095],[None],2019
540,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.1,,1,64,0,4.11,[0.676],[None],2000
541,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.1,,1,64,0,4.05,[0.6641],[None],2001
542,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.1,,1,64,1,4.04,[0.6165],[None],2002
543,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.1,,2,128,1,8.34,"[0.6277, 0.5684]","[None, None]",2003
544,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.1,,1,64,0,4.05,[0.7125],[None],2004
545,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.1,,1,64,0,4.05,[0.5842],[None],2005
546,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.1,,1,64,0,4.05,[0.6497],[None],2006
547,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.1,,1,64,0,4.04,[0.6663],[None],2007
548,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.1,,1,64,1,4.04,[0.5339],[None],2008
549,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.1,,1,64,0,4.08,[0.6123],[None],2009
550,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.1,,1,64,0,4.05,[0.6256],[None],2010
551,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.1,,1,64,1,4.05,[0.643],[None],2011
552,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.1,,2,128,1,8.34,"[0.6564, 0.582]","[None, None]",2012
553,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.1,,2,128,1,8.33,"[0.6252, 0.4234]","[None, None]",2013
554,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.1,,2,128,1,8.33,"[0.6875, 0.5161]","[None, None]",2014
555,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.1,,2,128,0,8.34,"[0.5414, 0.4041]","[None, None]",2015
556,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.1,,1,64,0,4.05,[0.5763],[None],2016
557,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.1,,1,64,0,4.05,[0.7373],[None],2017
558,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.1,,2,128,1,8.34,"[0.6185, 0.5215]","[None, None]",2018
559,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.01,0.1,,1,64,0,4.05,[0.608],[None],2019
560,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.05,,1,64,0,4.05,[0.6731],[None],2000
561,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.05,,1,64,0,4.05,[0.6526],[None],2001
562,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.05,,1,64,1,4.04,[0.614],[None],2002
563,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.05,,2,128,0,8.34,"[0.6223, 0.565]","[None, None]",2003
564,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.05,,1,64,0,4.05,[0.7175],[None],2004
565,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.05,,1,64,0,4.11,[0.5888],[None],2005
566,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.05,,1,64,0,4.05,[0.6483],[None],2006
567,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.05,,1,64,0,4.04,[0.6629],[None],2007
568,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.05,,1,64,1,4.15,[0.5157],[None],2008
569,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.05,,1,64,0,4.04,[0.613],[None],2009
570,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.05,,1,64,0,4.05,[0.5996],[None],2010
571,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.05,,1,64,1,4.1,[0.6469],[None],2011
572,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.05,,2,128,1,8.32,"[0.6304, 0.5757]","[None, None]",2012
573,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.05,,2,128,1,8.34,"[0.6241, 0.4091]","[None, None]",2013
574,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.05,,1,64,0,4.04,[0.6801],[None],2014
575,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.05,,2,128,0,8.33,"[0.5358, 0.4189]","[None, None]",2015
576,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.05,,1,64,0,4.05,[0.5578],[None],2016
577,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.05,,1,64,0,4.05,[0.732],[None],2017
578,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.05,,2,128,1,8.33,"[0.6016, 0.5233]","[None, None]",2018
579,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.05,,1,64,0,4.05,[0.6229],[None],2019
580,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.1,,1,64,0,4.06,[0.676],[None],2000
581,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.1,,1,64,0,4.06,[0.6469],[None],2001
582,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.1,,1,64,1,4.14,[0.6253],[None],2002
583,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.1,,2,128,0,8.65,"[0.627, 0.558]","[None, None]",2003
584,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.1,,1,64,0,4.2,[0.7159],[None],2004
585,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.1,,1,64,0,4.21,[0.5953],[None],2005
586,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.1,,1,64,0,4.21,[0.6492],[None],2006
587,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.1,,2,128,0,8.65,"[0.6651, 0.5169]","[None, None]",2007
588,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.1,,1,64,1,4.07,[0.5199],[None],2008
589,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.1,,1,64,0,4.06,[0.6267],[None],2009
590,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.1,,1,64,0,4.14,[0.6202],[None],2010
591,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.1,,1,64,1,4.27,[0.6525],[None],2011
592,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.1,,2,128,1,8.56,"[0.6187, 0.5841]","[None, None]",2012
593,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.1,,2,128,1,8.4,"[0.6272, 0.403]","[None, None]",2013
594,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.1,,1,64,0,4.06,[0.6836],[None],2014
595,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.1,,2,128,0,8.66,"[0.5523, 0.4377]","[None, None]",2015
596,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.1,,1,64,0,4.23,[0.5598],[None],2016
597,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.1,,1,64,0,4.21,[0.7336],[None],2017
598,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.1,,2,128,1,8.38,"[0.6056, 0.5378]","[None, None]",2018
599,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.05,0.1,,1,64,0,4.19,[0.6235],[None],2019
600,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.05,,1,64,0,4.21,[0.6561],[None],2000
601,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.05,,1,64,0,4.21,[0.6357],[None],2001
602,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.05,,1,64,1,4.23,[0.6061],[None],2002
603,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.05,,2,128,0,8.53,"[0.6061, 0.53]","[None, None]",2003
604,False,False,64,"(0.6, 0.1, 0.3)",64,4,0,20,1e-05,1e-05,100,3.0,0.3,0.01,0.1,0.05,,1,64,0,4.06,[0.7067],[None],2004
