,measure_size,scratch,encoder_freeze,encoder_lr,cost_predictor_lr,rank_warmup_epochs,weights,uncertainty_topk,grad_num,rand_num,phase,used_time,train_size,top-1,val_reg_r2,val_rank_r2,sampling_seed,lambda_pair,lambda_infonce,tau,tau_c,beta,gamma,noise_std,margin_scale,lambda_reg,feature_predictor_lr,epochs
19256,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.59,128,1.0,"[0.6313, 0.6381]","[None, None]",2018,2.0,0.1,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19257,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.18,64,0.0,[0.6814],[None],2019,2.0,0.1,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19258,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,0.0,[0.7032],[None],2000,2.0,0.1,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19259,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,0.0,[0.6561],[None],2001,2.0,0.1,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19260,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.13,64,1.0,[0.6732],[None],2002,2.0,0.1,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19261,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.33,128,0.0,"[0.6561, 0.6457]","[None, None]",2003,2.0,0.1,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19262,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.7437],[None],2004,2.0,0.1,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19263,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.6397],[None],2005,2.0,0.1,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19264,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.6979],[None],2006,2.0,0.1,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19265,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.694],[None],2007,2.0,0.1,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19266,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.03,64,1.0,[0.5508],[None],2008,2.0,0.1,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19267,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.6733],[None],2009,2.0,0.1,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19268,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.6876],[None],2010,2.0,0.1,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19269,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.03,64,1.0,[0.6812],[None],2011,2.0,0.1,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19270,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.33,128,1.0,"[0.6357, 0.6582]","[None, None]",2012,2.0,0.1,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19271,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.34,128,1.0,"[0.6875, 0.5881]","[None, None]",2013,2.0,0.1,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19272,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.11,64,0.0,[0.6963],[None],2014,2.0,0.1,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19273,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.33,128,0.0,"[0.6234, 0.5724]","[None, None]",2015,2.0,0.1,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19274,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.6025],[None],2016,2.0,0.1,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19275,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.7462],[None],2017,2.0,0.1,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19276,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.34,128,1.0,"[0.6195, 0.6316]","[None, None]",2018,2.0,0.1,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19277,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.03,64,0.0,[0.672],[None],2019,2.0,0.1,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19278,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.7019],[None],2000,2.0,0.1,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19279,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.6468],[None],2001,2.0,0.1,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19280,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,1.0,[0.6847],[None],2002,2.0,0.1,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19281,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.34,128,0.0,"[0.6544, 0.6645]","[None, None]",2003,2.0,0.1,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19282,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.7408],[None],2004,2.0,0.1,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19283,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.6483],[None],2005,2.0,0.1,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19284,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.7018],[None],2006,2.0,0.1,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19285,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.34,128,0.0,"[0.6967, 0.6304]","[None, None]",2007,2.0,0.1,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19286,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,1.0,[0.5403],[None],2008,2.0,0.1,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19287,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.6839],[None],2009,2.0,0.1,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19288,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.13,64,0.0,[0.7002],[None],2010,2.0,0.1,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19289,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.16,64,1.0,[0.6816],[None],2011,2.0,0.1,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19290,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.59,128,1.0,"[0.6133, 0.6682]","[None, None]",2012,2.0,0.1,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19291,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.6,128,1.0,"[0.6962, 0.6095]","[None, None]",2013,2.0,0.1,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19292,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,0.0,[0.6942],[None],2014,2.0,0.1,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19293,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.59,128,0.0,"[0.6466, 0.5522]","[None, None]",2015,2.0,0.1,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19294,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,0.0,[0.5921],[None],2016,2.0,0.1,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19295,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.14,64,0.0,[0.7396],[None],2017,2.0,0.1,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19296,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.34,128,1.0,"[0.6172, 0.6299]","[None, None]",2018,2.0,0.1,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19297,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.11,64,0.0,[0.6753],[None],2019,2.0,0.1,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19298,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.6843],[None],2000,2.0,0.2,0.05,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19299,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.644],[None],2001,2.0,0.2,0.05,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19300,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,1.0,[0.6649],[None],2002,2.0,0.2,0.05,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19301,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.46,128,0.0,"[0.6526, 0.6182]","[None, None]",2003,2.0,0.2,0.05,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19302,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.16,64,0.0,[0.7344],[None],2004,2.0,0.2,0.05,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19303,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.16,64,0.0,[0.6187],[None],2005,2.0,0.2,0.05,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19304,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.16,64,0.0,[0.6818],[None],2006,2.0,0.2,0.05,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19305,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.16,64,0.0,[0.6795],[None],2007,2.0,0.2,0.05,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19306,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,1.0,[0.5292],[None],2008,2.0,0.2,0.05,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19307,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.16,64,0.0,[0.6535],[None],2009,2.0,0.2,0.05,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19308,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.16,64,0.0,[0.6512],[None],2010,2.0,0.2,0.05,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19309,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,1.0,[0.6678],[None],2011,2.0,0.2,0.05,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19310,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.6,128,1.0,"[0.6208, 0.6453]","[None, None]",2012,2.0,0.2,0.05,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19311,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.59,128,1.0,"[0.6715, 0.5834]","[None, None]",2013,2.0,0.2,0.05,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19312,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.59,128,0.0,"[0.6847, 0.5305]","[None, None]",2014,2.0,0.2,0.05,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19313,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,3,13.23,192,1.0,"[0.5884, 0.5194, 0.5577]","[None, None, None]",2015,2.0,0.2,0.05,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19314,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,0.0,[0.5812],[None],2016,2.0,0.2,0.05,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19315,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,0.0,[0.74],[None],2017,2.0,0.2,0.05,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19316,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.58,128,1.0,"[0.6006, 0.5788]","[None, None]",2018,2.0,0.2,0.05,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19317,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.16,64,0.0,[0.66],[None],2019,2.0,0.2,0.05,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19318,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.16,64,0.0,[0.6845],[None],2000,2.0,0.2,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19319,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.18,64,1.0,[0.6255],[None],2001,2.0,0.2,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19320,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,1.0,[0.6879],[None],2002,2.0,0.2,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19321,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.58,128,0.0,"[0.6412, 0.6245]","[None, None]",2003,2.0,0.2,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19322,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.65,128,1.0,"[0.7238, 0.6347]","[None, None]",2004,2.0,0.2,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19323,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,0.0,[0.6328],[None],2005,2.0,0.2,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19324,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,0.0,[0.6815],[None],2006,2.0,0.2,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19325,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,0.0,[0.6849],[None],2007,2.0,0.2,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19326,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.16,64,1.0,[0.4942],[None],2008,2.0,0.2,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19327,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.6651],[None],2009,2.0,0.2,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19328,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.6607],[None],2010,2.0,0.2,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19329,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,1.0,[0.6677],[None],2011,2.0,0.2,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19330,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.33,128,1.0,"[0.5705, 0.6467]","[None, None]",2012,2.0,0.2,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19331,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.33,128,1.0,"[0.6743, 0.5896]","[None, None]",2013,2.0,0.2,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19332,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.6807],[None],2014,2.0,0.2,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19333,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,3,13.0,192,1.0,"[0.6313, 0.517, 0.5727]","[None, None, None]",2015,2.0,0.2,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19334,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,0.0,[0.5684],[None],2016,2.0,0.2,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19335,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,0.0,[0.7203],[None],2017,2.0,0.2,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19336,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.58,128,1.0,"[0.5755, 0.5967]","[None, None]",2018,2.0,0.2,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19337,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,0.0,[0.6681],[None],2019,2.0,0.2,0.1,,0.001,0.01,0.001,0.3,0.01,0.0,1000.0
19338,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,0.0,[0.6715],[None],2000,2.0,0.2,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19339,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,0.0,[0.6376],[None],2001,2.0,0.2,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19340,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,1.0,[0.6571],[None],2002,2.0,0.2,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19341,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.35,128,1.0,"[0.6449, 0.6169]","[None, None]",2003,2.0,0.2,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19342,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.727],[None],2004,2.0,0.2,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19343,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.6097],[None],2005,2.0,0.2,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19344,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.6698],[None],2006,2.0,0.2,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19345,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.6723],[None],2007,2.0,0.2,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19346,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,1.0,[0.5189],[None],2008,2.0,0.2,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19347,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.11,64,0.0,[0.6415],[None],2009,2.0,0.2,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19348,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.6381],[None],2010,2.0,0.2,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19349,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.08,64,1.0,[0.657],[None],2011,2.0,0.2,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19350,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.5,128,1.0,"[0.6123, 0.6602]","[None, None]",2012,2.0,0.2,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19351,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.34,128,1.0,"[0.6636, 0.5411]","[None, None]",2013,2.0,0.2,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19352,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.04,64,0.0,[0.6747],[None],2014,2.0,0.2,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19353,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.57,128,0.0,"[0.5828, 0.5276]","[None, None]",2015,2.0,0.2,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19354,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,0.0,[0.5616],[None],2016,2.0,0.2,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19355,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,0.0,[0.7326],[None],2017,2.0,0.2,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19356,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.59,128,1.0,"[0.5903, 0.5543]","[None, None]",2018,2.0,0.2,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19357,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.16,64,0.0,[0.654],[None],2019,2.0,0.2,0.05,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19358,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,0.0,[0.6743],[None],2000,2.0,0.2,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19359,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,1.0,[0.6182],[None],2001,2.0,0.2,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19360,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.16,64,1.0,[0.6807],[None],2002,2.0,0.2,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19361,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.6,128,0.0,"[0.6291, 0.6012]","[None, None]",2003,2.0,0.2,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19362,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.6,128,1.0,"[0.7156, 0.5909]","[None, None]",2004,2.0,0.2,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19363,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.18,64,0.0,[0.6189],[None],2005,2.0,0.2,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19364,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.18,64,0.0,[0.6686],[None],2006,2.0,0.2,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19365,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,0.0,[0.673],[None],2007,2.0,0.2,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19366,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.18,64,1.0,[0.4766],[None],2008,2.0,0.2,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19367,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.16,64,0.0,[0.6559],[None],2009,2.0,0.2,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19368,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,0.0,[0.6476],[None],2010,2.0,0.2,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19369,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,1.0,[0.6544],[None],2011,2.0,0.2,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19370,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.59,128,1.0,"[0.5608, 0.6456]","[None, None]",2012,2.0,0.2,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19371,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.6,128,1.0,"[0.6631, 0.5559]","[None, None]",2013,2.0,0.2,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19372,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.23,64,0.0,[0.6707],[None],2014,2.0,0.2,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19373,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.6,128,0.0,"[0.6212, 0.5191]","[None, None]",2015,2.0,0.2,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19374,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,0.0,[0.5446],[None],2016,2.0,0.2,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19375,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.17,64,0.0,[0.7115],[None],2017,2.0,0.2,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19376,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,2,8.59,128,1.0,"[0.558, 0.5785]","[None, None]",2018,2.0,0.2,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
19377,64,False,False,1e-05,1e-05,100,"(0.5, 0.2, 0.3)",64,4,0,1,4.16,64,0.0,[0.6562],[None],2019,2.0,0.2,0.1,,0.01,0.01,0.001,0.3,0.01,0.0,1000.0
