,measure_size,scratch,encoder_freeze,encoder_lr,cost_predictor_lr,weights,uncertainty_topk,grad_num,rand_num,phase,used_time,train_size,val_reg_r2,val_rank_r2,sampling_seed,rank_warmup_epochs,top-1,T_mc
6526,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,5,17.93,160,"[0.5127, 0.5045, 0.5024, 0.4268, 0.4626]","[None, None, None, None, None]",2002,200,0.0,
6527,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.7,64,"[0.4709, 0.6003]","[None, None]",2003,200,0.0,
6528,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,3,10.36,96,"[0.4961, 0.3191, 0.3007]","[None, None, None]",2004,200,0.0,
6529,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.64,64,"[0.4271, 0.2225]","[None, None]",2005,200,0.0,
6530,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.74,64,"[0.5802, 0.4566]","[None, None]",2006,200,0.0,
6531,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.74,64,"[0.3613, 0.4198]","[None, None]",2007,200,1.0,
6532,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,3,10.35,96,"[0.2926, 0.1883, 0.2097]","[None, None, None]",2008,200,0.0,
6533,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.68,64,"[0.5333, 0.3412]","[None, None]",2009,200,0.0,
6534,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.65,64,"[0.5108, 0.2212]","[None, None]",2010,200,0.0,
6535,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,3,10.27,96,"[0.4055, 0.2716, 0.2318]","[None, None, None]",2011,200,0.0,
6536,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.65,64,"[0.5286, 0.4518]","[None, None]",2012,200,1.0,
6537,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.61,64,"[0.5116, 0.3905]","[None, None]",2013,200,1.0,
6538,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,1,3.53,32,[0.2483],[None],2014,200,0.0,
6539,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.62,64,"[0.5888, 0.3743]","[None, None]",2015,200,0.0,
6540,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,3,10.24,96,"[0.4684, 0.3567, 0.3717]","[None, None, None]",2016,200,0.0,
6541,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,1,3.25,32,[0.3624],[None],2017,200,0.0,
6542,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,9,34.11,288,"[0.4774, 0.3741, 0.293, 0.3204, 0.3415, 0.3069, 0.371, 0.3581, 0.3306]","[None, None, None, None, None, None, None, None, None]",2018,200,0.0,
6543,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,1,3.25,32,[0.3467],[None],2019,200,0.0,
6544,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,1,3.26,32,[0.4167],[None],2000,300,0.0,
6545,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.61,64,"[0.5199, 0.367]","[None, None]",2001,300,0.0,
6546,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,7,25.75,224,"[0.5087, 0.5159, 0.4737, 0.3508, 0.4106, 0.3933, 0.499]","[None, None, None, None, None, None, None]",2002,300,0.0,
6547,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.66,64,"[0.4716, 0.593]","[None, None]",2003,300,0.0,
6548,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,3,10.16,96,"[0.493, 0.2992, 0.425]","[None, None, None]",2004,300,0.0,
6549,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,1,3.25,32,[0.4361],[None],2005,300,0.0,
6550,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.6,64,"[0.58, 0.396]","[None, None]",2006,300,0.0,
6551,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.62,64,"[0.3633, 0.4272]","[None, None]",2007,300,1.0,
6552,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,4,14.1,128,"[0.2951, 0.1409, 0.2657, 0.2971]","[None, None, None, None]",2008,300,0.0,
6553,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.65,64,"[0.5258, 0.3401]","[None, None]",2009,300,0.0,
6554,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.65,64,"[0.5095, 0.2263]","[None, None]",2010,300,0.0,
6555,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,3,10.32,96,"[0.414, 0.274, 0.1787]","[None, None, None]",2011,300,0.0,
6556,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.6,64,"[0.5398, 0.4514]","[None, None]",2012,300,0.0,
6557,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.6,64,"[0.5113, 0.3738]","[None, None]",2013,300,1.0,
6558,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,1,3.25,32,[0.2444],[None],2014,300,0.0,
6559,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.68,64,"[0.5857, 0.4009]","[None, None]",2015,300,0.0,
6560,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,3,10.24,96,"[0.4639, 0.3052, 0.4009]","[None, None, None]",2016,300,0.0,
6561,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,1,3.27,32,[0.3536],[None],2017,300,0.0,
6562,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,10,38.57,320,"[0.4726, 0.5041, 0.4081, 0.2598, 0.2515, 0.3063, 0.1773, 0.1823, 0.1932, 0.2537]","[None, None, None, None, None, None, None, None, None, None]",2018,300,1.0,
6563,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.8,64,"[0.3359, 0.415]","[None, None]",2019,300,0.0,
6564,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,1,3.32,32,[0.4128],[None],2000,400,0.0,
6565,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,22,120.43,704,"[0.5192, 0.4041, 0.4062, 0.368, 0.2201, 0.2891, 0.2945, 0.3901, 0.2661, 0.271, 0.2576, 0.1394, 0.0888, 0.1784, -0.0166, -0.1025, 0.1453, -0.0264, -0.0502, -0.0213, 0.0348, 0.1546]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001,400,0.0,
6566,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,8,29.57,256,"[0.5078, 0.5056, 0.4804, 0.4669, 0.4392, 0.4328, 0.4748, 0.4461]","[None, None, None, None, None, None, None, None]",2002,400,0.0,
6567,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.83,64,"[0.4644, 0.6]","[None, None]",2003,400,0.0,
6568,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,3,10.35,96,"[0.4859, 0.2485, 0.2512]","[None, None, None]",2004,400,0.0,
6569,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,1,3.32,32,[0.4472],[None],2005,400,0.0,
6570,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,3,10.42,96,"[0.5779, 0.4547, 0.3805]","[None, None, None]",2006,400,0.0,
6571,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.86,64,"[0.3616, 0.3748]","[None, None]",2007,400,1.0,
6572,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,3,10.25,96,"[0.2858, 0.1707, 0.2247]","[None, None, None]",2008,400,0.0,
6573,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.73,64,"[0.5233, 0.3803]","[None, None]",2009,400,0.0,
6574,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.62,64,"[0.5083, 0.1919]","[None, None]",2010,400,0.0,
6575,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,3,10.14,96,"[0.4153, 0.2955, 0.2748]","[None, None, None]",2011,400,0.0,
6576,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.62,64,"[0.5396, 0.4323]","[None, None]",2012,400,1.0,
6577,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.78,64,"[0.5107, 0.3683]","[None, None]",2013,400,1.0,
6578,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,1,3.32,32,[0.2398],[None],2014,400,0.0,
6579,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.68,64,"[0.5861, 0.3492]","[None, None]",2015,400,0.0,
6580,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,3,10.35,96,"[0.4557, 0.2443, 0.3558]","[None, None, None]",2016,400,0.0,
6581,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,1,3.43,32,[0.3449],[None],2017,400,0.0,
6582,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,10,38.09,320,"[0.468, 0.4468, 0.2772, 0.1304, 0.2905, 0.2974, 0.2415, 0.2988, 0.2008, 0.2363]","[None, None, None, None, None, None, None, None, None, None]",2018,400,0.0,
6583,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.6,64,"[0.3275, 0.4133]","[None, None]",2019,400,0.0,
6584,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,1,3.24,32,[0.4154],[None],2000,500,0.0,
6585,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,6,21.27,192,"[0.5195, 0.3853, 0.5329, 0.4762, 0.4379, 0.451]","[None, None, None, None, None, None]",2001,500,0.0,
6586,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,28,177.62,896,"[0.5073, 0.4498, 0.41, 0.3453, 0.4057, 0.4373, 0.4519, 0.3715, 0.3842, 0.3409, 0.2962, 0.3551, 0.3644, 0.3074, 0.3264, 0.2977, 0.3569, 0.3113, 0.2594, 0.2601, 0.1847, 0.2063, 0.2253, 0.2019, 0.1806, 0.1651, 0.2019, 0.3355]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002,500,0.0,
6587,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.61,64,"[0.4644, 0.5837]","[None, None]",2003,500,0.0,
6588,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,5,18.22,160,"[0.4789, 0.2372, 0.2056, 0.3184, 0.2311]","[None, None, None, None, None]",2004,500,1.0,
6589,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.71,64,"[0.4493, 0.2235]","[None, None]",2005,500,0.0,
6590,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,3,10.26,96,"[0.5781, 0.4231, 0.3959]","[None, None, None]",2006,500,0.0,
6591,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.68,64,"[0.361, 0.3815]","[None, None]",2007,500,0.0,
6592,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,3,10.35,96,"[0.2802, 0.1631, 0.1965]","[None, None, None]",2008,500,0.0,
6593,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.67,64,"[0.524, 0.3576]","[None, None]",2009,500,0.0,
6594,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.69,64,"[0.5087, 0.2215]","[None, None]",2010,500,0.0,
6595,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,3,10.43,96,"[0.4204, 0.2989, 0.2147]","[None, None, None]",2011,500,0.0,
6596,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.88,64,"[0.5428, 0.4502]","[None, None]",2012,500,1.0,
6597,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.99,64,"[0.5103, 0.3887]","[None, None]",2013,500,1.0,
6598,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,1,3.48,32,[0.2351],[None],2014,500,0.0,
6599,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,4,14.1,128,"[0.5892, 0.3387, 0.3297, 0.2575]","[None, None, None, None]",2015,500,1.0,
6600,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,4,14.0,128,"[0.4594, 0.2076, 0.3947, 0.365]","[None, None, None, None]",2016,500,1.0,
6601,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,1,3.28,32,[0.343],[None],2017,500,0.0,
6602,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,13,53.13,416,"[0.468, 0.4761, 0.4223, 0.4378, 0.4201, 0.3249, 0.2954, 0.2433, 0.2035, 0.21, 0.2118, 0.2883, 0.3553]","[None, None, None, None, None, None, None, None, None, None, None, None, None]",2018,500,0.0,
6603,32,False,False,1e-05,0.0001,"(0.4, 0.3, 0.3)",0,2,0,2,6.65,64,"[0.3216, 0.4268]","[None, None]",2019,500,1.0,
6604,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,1,3.32,32,[0.4545],[None],2000,100,0.0,
6605,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,39,330.46,1248,"[0.5774, -0.0046, 0.2064, 0.1245, 0.1209, 0.0366, -0.056, -0.0149, -0.0456, -0.1342, -0.2161, -0.2358, -0.4462, -0.5369, -0.5393, -0.5725, -0.2859, -0.3835, -0.1497, -0.3364, -0.4138, -0.5554, -0.617, -0.6991, -0.7461, -0.7495, -0.7735, -0.7165, -0.7335, -0.7794, -0.7572, -0.7498, -0.6419, -0.533, -0.5298, -0.5835, -0.5365, -0.2121, 0.4214]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001,100,0.0,
6606,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,40,305.08,1280,"[0.3615, 0.3307, 0.2329, 0.1628, 0.2248, 0.2085, 0.1436, 0.1193, 0.1372, 0.0945, -0.023, -0.0298, -0.1214, -0.2065, -0.2118, -0.2919, -0.0166, -0.0632, 0.166, 0.0268, -0.1328, -0.3135, -0.4423, -0.5408, -0.559, -0.5647, -0.6279, -0.6391, -0.6093, -0.644, -0.6837, -0.681, -0.4557, -0.5312, -0.5654, -0.5887, -0.6081, -0.5651, -0.4805, 0.1312]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002,100,0.0,
6607,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.52,64,"[0.5337, 0.2835]","[None, None]",2003,100,1.0,
6608,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,[0.5013],[None],2004,100,0.0,
6609,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.54,64,"[0.4533, 0.1764]","[None, None]",2005,100,0.0,
6610,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.53,64,"[0.593, 0.2873]","[None, None]",2006,100,0.0,
6611,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,1,3.23,32,[0.4506],[None],2007,100,0.0,
6612,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,[0.2749],[None],2008,100,0.0,
6613,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.53,64,"[0.5421, 0.3437]","[None, None]",2009,100,0.0,
6614,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.4,64,"[0.5156, 0.3335]","[None, None]",2010,100,1.0,
6615,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.4,64,"[0.4355, 0.0832]","[None, None]",2011,100,0.0,
6616,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.52,64,"[0.562, 0.3801]","[None, None]",2012,100,1.0,
6617,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,1,3.21,32,[0.4303],[None],2013,100,0.0,
6618,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.52,64,"[0.3605, 0.3262]","[None, None]",2014,100,0.0,
6619,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,3,9.98,96,"[0.5774, 0.3345, 0.1781]","[None, None, None]",2015,100,0.0,
6620,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,1,3.21,32,[0.4616],[None],2016,100,0.0,
6621,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,[0.471],[None],2017,100,0.0,
6622,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,28,164.32,896,"[0.491, 0.3195, 0.2626, 0.2584, 0.2334, 0.2565, 0.1593, 0.1682, 0.1719, 0.1402, 0.0962, 0.074, 0.0169, -0.043, -0.1115, -0.1482, 0.0097, 0.0992, 0.0914, 0.0327, 0.0481, 0.029, -0.1119, -0.146, -0.1968, -0.1566, -0.0826, 0.1626]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2018,100,0.0,
6623,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.52,64,"[0.4777, 0.4172]","[None, None]",2019,100,0.0,
6624,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,[0.4735],[None],2000,200,0.0,
6625,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,38,277.56,1216,"[0.5799, 0.1666, 0.2277, 0.1028, 0.1508, 0.0558, -0.0266, -0.0651, -0.1481, -0.2285, -0.328, -0.3369, -0.5241, -0.6381, -0.6481, -0.726, -0.3874, -0.4075, -0.3736, -0.4023, -0.4911, -0.5037, -0.6121, -0.5835, -0.5814, -0.6477, -0.6778, -0.6864, -0.6714, -0.6568, -0.6598, -0.6401, -0.5371, -0.6016, -0.6501, -0.5862, -0.5572, 0.1137]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001,200,0.0,
6626,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,21,103.39,672,"[0.4373, 0.3819, 0.2099, 0.184, 0.1582, 0.1618, 0.1739, 0.1524, 0.1728, 0.1351, 0.1046, 0.0707, -0.0085, -0.0374, -0.0911, -0.2344, 0.0316, 0.0317, 0.3014, 0.3202, 0.3785]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002,200,0.0,
6627,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.52,64,"[0.5473, 0.381]","[None, None]",2003,200,1.0,
6628,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,3,9.98,96,"[0.5202, 0.2392, 0.3595]","[None, None, None]",2004,200,1.0,
6629,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.54,64,"[0.4683, 0.2015]","[None, None]",2005,200,0.0,
6630,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.53,64,"[0.5957, 0.3538]","[None, None]",2006,200,0.0,
6631,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.53,64,"[0.452, 0.2847]","[None, None]",2007,200,1.0,
6632,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,[0.2969],[None],2008,200,0.0,
6633,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,3,9.89,96,"[0.5534, 0.3457, 0.3545]","[None, None, None]",2009,200,0.0,
6634,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.31,64,"[0.5153, 0.3519]","[None, None]",2010,200,1.0,
6635,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.31,64,"[0.4563, 0.2349]","[None, None]",2011,200,0.0,
6636,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.33,64,"[0.5638, 0.4266]","[None, None]",2012,200,1.0,
6637,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,1,3.23,32,[0.4507],[None],2013,200,0.0,
6638,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.42,64,"[0.3656, 0.3617]","[None, None]",2014,200,0.0,
6639,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,1,3.18,32,[0.5874],[None],2015,200,0.0,
6640,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,[0.49],[None],2016,200,0.0,
6641,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,[0.4905],[None],2017,200,0.0,
6642,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,21,102.82,672,"[0.483, 0.4422, 0.3596, 0.1947, 0.3042, 0.3285, 0.2793, 0.2468, 0.2583, 0.2414, 0.1671, 0.1169, 0.0219, -0.0499, -0.1266, -0.1721, 0.1169, 0.139, 0.1821, 0.2497, 0.3502]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2018,200,0.0,
6643,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.53,64,"[0.4803, 0.4632]","[None, None]",2019,200,0.0,
6644,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,1,3.23,32,[0.4884],[None],2000,300,0.0,
6645,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,37,265.18,1184,"[0.582, 0.2028, 0.1728, 0.1381, 0.0329, -0.0038, -0.0596, -0.091, -0.1731, -0.2448, -0.2702, -0.4006, -0.4834, -0.6033, -0.67, -0.7389, -0.2698, -0.3037, -0.112, -0.2074, -0.2707, -0.3405, -0.4382, -0.4822, -0.4907, -0.4807, -0.5065, -0.5607, -0.539, -0.4968, -0.4466, -0.4968, -0.3499, -0.4121, -0.4139, 0.2408, 0.4947]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2001,300,0.0,
6646,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,22,112.25,704,"[0.4754, 0.3562, 0.2441, 0.3185, 0.2852, 0.2517, 0.2372, 0.2057, 0.1397, 0.101, 0.1069, 0.0843, -0.0137, -0.1342, -0.1906, -0.2513, 0.0548, 0.0447, 0.2757, 0.265, 0.3553, 0.3802]","[None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None]",2002,300,0.0,
6647,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.53,64,"[0.5551, 0.4727]","[None, None]",2003,300,1.0,
6648,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,3,9.98,96,"[0.5305, 0.252, 0.3221]","[None, None, None]",2004,300,0.0,
6649,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.53,64,"[0.4823, 0.208]","[None, None]",2005,300,0.0,
6650,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.54,64,"[0.5978, 0.3997]","[None, None]",2006,300,0.0,
6651,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.55,64,"[0.4536, 0.3549]","[None, None]",2007,300,1.0,
6652,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.55,64,"[0.3125, 0.2332]","[None, None]",2008,300,1.0,
6653,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,3,9.98,96,"[0.562, 0.3482, 0.3876]","[None, None, None]",2009,300,0.0,
6654,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.55,64,"[0.5149, 0.3576]","[None, None]",2010,300,1.0,
6655,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.54,64,"[0.4742, 0.2732]","[None, None]",2011,300,0.0,
6656,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.53,64,"[0.5716, 0.4448]","[None, None]",2012,300,1.0,
6657,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,[0.4598],[None],2013,300,0.0,
6658,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,1,3.23,32,[0.3745],[None],2014,300,0.0,
6659,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,4,13.52,128,"[0.5988, 0.3968, 0.3122, 0.211]","[None, None, None, None]",2015,300,1.0,
6660,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,[0.4973],[None],2016,300,0.0,
6661,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,1,3.22,32,[0.4964],[None],2017,300,0.0,
6662,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,3,9.98,96,"[0.4867, 0.4736, 0.4392]","[None, None, None]",2018,300,0.0,
6663,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,2,6.54,64,"[0.4857, 0.4388]","[None, None]",2019,300,1.0,
6664,32,False,False,1e-05,1e-05,"(0.4, 0.3, 0.3)",0,2,0,1,3.23,32,[0.503],[None],2000,400,0.0,
