,measure_size,encoder_freeze,scratch,weights,uncertainty_topk,grad_num,rand_num,encoder_lr,cost_predictor_lr,rank_warmup_epochs,lambda_pair,margin_scale,phase,train_size,top-1,used_time,val_reg_r2,val_rank_r2,sampling_seed,lambda_infonce,tau,tau_c,beta,gamma,noise_std,lambda_reg,feature_predictor_lr,epochs
9647,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,4,192,0.0,13.51,"[0.6937, 0.6893, 0.7252, 0.7596]","[None, None, None, None]",2002,0.0,0.0,,0.01,0.01,0.001,,,
9648,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,5,240,0.0,17.85,"[0.6291, 0.6298, 0.712, 0.7144, 0.7253]","[None, None, None, None, None]",2003,0.0,0.0,,0.01,0.01,0.001,,,
9649,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,3,144,0.0,10.27,"[0.6544, 0.6822, 0.7042]","[None, None, None]",2004,0.0,0.0,,0.01,0.01,0.001,,,
9650,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,2,96,0.0,6.75,"[0.6074, 0.6651]","[None, None]",2005,0.0,0.0,,0.01,0.01,0.001,,,
9651,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,5,240,0.0,17.87,"[0.5989, 0.6598, 0.7046, 0.7177, 0.7319]","[None, None, None, None, None]",2006,0.0,0.0,,0.01,0.01,0.001,,,
9652,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,5,240,0.0,17.9,"[0.6102, 0.6716, 0.6931, 0.6322, 0.6777]","[None, None, None, None, None]",2007,0.0,0.0,,0.01,0.01,0.001,,,
9653,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,6,288,0.0,21.96,"[0.4385, 0.6464, 0.6892, 0.7148, 0.7125, 0.698]","[None, None, None, None, None, None]",2008,0.0,0.0,,0.01,0.01,0.001,,,
9654,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,7,336,0.0,26.25,"[0.6738, 0.6922, 0.6937, 0.7478, 0.7303, 0.7535, 0.7555]","[None, None, None, None, None, None, None]",2009,0.0,0.0,,0.01,0.01,0.001,,,
9655,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,4,192,0.0,13.99,"[0.6772, 0.728, 0.7469, 0.7495]","[None, None, None, None]",2010,0.0,0.0,,0.01,0.01,0.001,,,
9656,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,4,192,0.0,13.98,"[0.6678, 0.7048, 0.7371, 0.7337]","[None, None, None, None]",2011,0.0,0.0,,0.01,0.01,0.001,,,
9657,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,2,96,0.0,6.72,"[0.6412, 0.6986]","[None, None]",2012,0.0,0.0,,0.01,0.01,0.001,,,
9658,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,5,240,0.0,17.86,"[0.5874, 0.6702, 0.7249, 0.7364, 0.7577]","[None, None, None, None, None]",2013,0.0,0.0,,0.01,0.01,0.001,,,
9659,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,3,144,0.0,10.12,"[0.6022, 0.6038, 0.6489]","[None, None, None]",2014,0.0,0.0,,0.01,0.01,0.001,,,
9660,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,1,48,0.0,3.15,[0.6371],[None],2015,0.0,0.0,,0.01,0.01,0.001,,,
9661,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,5,240,0.0,17.28,"[0.7072, 0.6978, 0.7079, 0.697, 0.7001]","[None, None, None, None, None]",2016,0.0,0.0,,0.01,0.01,0.001,,,
9662,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,4,192,0.0,13.51,"[0.5459, 0.7459, 0.7238, 0.7665]","[None, None, None, None]",2017,0.0,0.0,,0.01,0.01,0.001,,,
9663,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,1,48,0.0,3.27,[0.5901],[None],2018,0.0,0.0,,0.01,0.01,0.001,,,
9664,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,2,96,0.0,6.7,"[0.5177, 0.6936]","[None, None]",2019,0.0,0.0,,0.01,0.01,0.001,,,
9665,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,5,240,0.0,17.91,"[0.6797, 0.7009, 0.7236, 0.7376, 0.7369]","[None, None, None, None, None]",2000,0.0,0.0,,0.01,0.01,0.001,,,
9666,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,7,336,0.0,26.17,"[0.5998, 0.6888, 0.7333, 0.7584, 0.7605, 0.7458, 0.7528]","[None, None, None, None, None, None, None]",2001,0.0,0.0,,0.01,0.01,0.001,,,
9667,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,4,192,0.0,13.96,"[0.6937, 0.6893, 0.7252, 0.7596]","[None, None, None, None]",2002,0.0,0.0,,0.01,0.01,0.001,,,
9668,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,5,240,0.0,17.85,"[0.6291, 0.6298, 0.712, 0.7144, 0.7253]","[None, None, None, None, None]",2003,0.0,0.0,,0.01,0.01,0.001,,,
9669,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,3,144,0.0,10.28,"[0.6544, 0.6822, 0.7042]","[None, None, None]",2004,0.0,0.0,,0.01,0.01,0.001,,,
9670,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,2,96,0.0,6.79,"[0.6074, 0.6651]","[None, None]",2005,0.0,0.0,,0.01,0.01,0.001,,,
9671,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,5,240,0.0,17.86,"[0.5989, 0.6598, 0.7046, 0.7177, 0.7319]","[None, None, None, None, None]",2006,0.0,0.0,,0.01,0.01,0.001,,,
9672,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,5,240,0.0,17.86,"[0.6102, 0.6716, 0.6931, 0.6322, 0.6777]","[None, None, None, None, None]",2007,0.0,0.0,,0.01,0.01,0.001,,,
9673,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,6,288,0.0,21.68,"[0.4385, 0.6464, 0.6892, 0.7148, 0.7125, 0.698]","[None, None, None, None, None, None]",2008,0.0,0.0,,0.01,0.01,0.001,,,
9674,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,7,336,0.0,26.05,"[0.6738, 0.6922, 0.6937, 0.7478, 0.7303, 0.7535, 0.7555]","[None, None, None, None, None, None, None]",2009,0.0,0.0,,0.01,0.01,0.001,,,
9675,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,4,192,0.0,13.64,"[0.6772, 0.728, 0.7469, 0.7495]","[None, None, None, None]",2010,0.0,0.0,,0.01,0.01,0.001,,,
9676,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,4,192,0.0,13.97,"[0.6678, 0.7048, 0.7371, 0.7337]","[None, None, None, None]",2011,0.0,0.0,,0.01,0.01,0.001,,,
9677,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,2,96,0.0,6.73,"[0.6412, 0.6986]","[None, None]",2012,0.0,0.0,,0.01,0.01,0.001,,,
9678,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,5,240,0.0,17.88,"[0.5874, 0.6702, 0.7249, 0.7364, 0.7577]","[None, None, None, None, None]",2013,0.0,0.0,,0.01,0.01,0.001,,,
9679,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,3,144,0.0,10.27,"[0.6022, 0.6038, 0.6489]","[None, None, None]",2014,0.0,0.0,,0.01,0.01,0.001,,,
9680,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,1,48,0.0,3.28,[0.6371],[None],2015,0.0,0.0,,0.01,0.01,0.001,,,
9681,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,5,240,0.0,17.63,"[0.7072, 0.6978, 0.7079, 0.697, 0.7001]","[None, None, None, None, None]",2016,0.0,0.0,,0.01,0.01,0.001,,,
9682,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,4,192,0.0,13.92,"[0.5459, 0.7459, 0.7238, 0.7665]","[None, None, None, None]",2017,0.0,0.0,,0.01,0.01,0.001,,,
9683,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,1,48,0.0,3.29,[0.5901],[None],2018,0.0,0.0,,0.01,0.01,0.001,,,
9684,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,2,96,0.0,6.55,"[0.5177, 0.6936]","[None, None]",2019,0.0,0.0,,0.01,0.01,0.001,,,
9685,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,3,144,0.0,10.02,"[0.6864, 0.7073, 0.7062]","[None, None, None]",2000,0.0,0.0,,0.01,0.01,0.001,,,
9686,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,7,336,0.0,25.4,"[0.5973, 0.7056, 0.7083, 0.7209, 0.7325, 0.749, 0.7507]","[None, None, None, None, None, None, None]",2001,0.0,0.0,,0.01,0.01,0.001,,,
9687,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,3,144,0.0,10.23,"[0.694, 0.7026, 0.7333]","[None, None, None]",2002,0.0,0.0,,0.01,0.01,0.001,,,
9688,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,5,240,0.0,17.32,"[0.6406, 0.6562, 0.705, 0.7327, 0.7323]","[None, None, None, None, None]",2003,0.0,0.0,,0.01,0.01,0.001,,,
9689,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,6,288,0.0,21.36,"[0.6584, 0.6701, 0.7191, 0.7242, 0.7086, 0.6946]","[None, None, None, None, None, None]",2004,0.0,0.0,,0.01,0.01,0.001,,,
9690,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,2,96,0.0,6.49,"[0.6021, 0.648]","[None, None]",2005,0.0,0.0,,0.01,0.01,0.001,,,
9691,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,3,144,0.0,10.07,"[0.5974, 0.6565, 0.7064]","[None, None, None]",2006,0.0,0.0,,0.01,0.01,0.001,,,
9692,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,4,192,0.0,13.91,"[0.6212, 0.6663, 0.6582, 0.688]","[None, None, None, None]",2007,0.0,0.0,,0.01,0.01,0.001,,,
9693,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,7,336,0.0,26.19,"[0.4357, 0.6857, 0.6874, 0.7085, 0.717, 0.7386, 0.7405]","[None, None, None, None, None, None, None]",2008,0.0,0.0,,0.01,0.01,0.001,,,
9694,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,7,336,0.0,26.2,"[0.6687, 0.6945, 0.6896, 0.7097, 0.7523, 0.7586, 0.7273]","[None, None, None, None, None, None, None]",2009,0.0,0.0,,0.01,0.01,0.001,,,
9695,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,6,288,0.0,21.94,"[0.6719, 0.7006, 0.695, 0.7018, 0.6869, 0.6838]","[None, None, None, None, None, None]",2010,0.0,0.0,,0.01,0.01,0.001,,,
9696,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,3,144,0.0,10.31,"[0.667, 0.7347, 0.7265]","[None, None, None]",2011,0.0,0.0,,0.01,0.01,0.001,,,
9697,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,2,96,0.0,6.75,"[0.6448, 0.7052]","[None, None]",2012,0.0,0.0,,0.01,0.01,0.001,,,
9698,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,5,240,0.0,17.89,"[0.5939, 0.6995, 0.739, 0.7491, 0.7571]","[None, None, None, None, None]",2013,0.0,0.0,,0.01,0.01,0.001,,,
9699,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,2,96,0.0,6.72,"[0.6078, 0.6341]","[None, None]",2014,0.0,0.0,,0.01,0.01,0.001,,,
9700,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,1,48,0.0,3.27,[0.6336],[None],2015,0.0,0.0,,0.01,0.01,0.001,,,
9701,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,5,240,0.0,17.83,"[0.7019, 0.7236, 0.7101, 0.7086, 0.6989]","[None, None, None, None, None]",2016,0.0,0.0,,0.01,0.01,0.001,,,
9702,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,4,192,0.0,13.62,"[0.5406, 0.7281, 0.7163, 0.7716]","[None, None, None, None]",2017,0.0,0.0,,0.01,0.01,0.001,,,
9703,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,1,48,0.0,3.15,[0.5884],[None],2018,0.0,0.0,,0.01,0.01,0.001,,,
9704,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,2,96,0.0,6.47,"[0.5276, 0.6872]","[None, None]",2019,0.0,0.0,,0.01,0.01,0.001,,,
9705,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,3,144,0.0,9.97,"[0.6864, 0.7073, 0.7062]","[None, None, None]",2000,0.0,0.0,,0.01,0.01,0.001,,,
9706,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,7,336,0.0,26.07,"[0.5973, 0.7056, 0.7083, 0.7209, 0.7325, 0.749, 0.7507]","[None, None, None, None, None, None, None]",2001,0.0,0.0,,0.01,0.01,0.001,,,
9707,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,3,144,0.0,10.36,"[0.694, 0.7026, 0.7333]","[None, None, None]",2002,0.0,0.0,,0.01,0.01,0.001,,,
9708,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,5,240,0.0,17.9,"[0.6406, 0.6562, 0.705, 0.7327, 0.7323]","[None, None, None, None, None]",2003,0.0,0.0,,0.01,0.01,0.001,,,
9709,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,6,288,0.0,21.74,"[0.6584, 0.6701, 0.7191, 0.7242, 0.7086, 0.6946]","[None, None, None, None, None, None]",2004,0.0,0.0,,0.01,0.01,0.001,,,
9710,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,2,96,0.0,6.7,"[0.6021, 0.648]","[None, None]",2005,0.0,0.0,,0.01,0.01,0.001,,,
9711,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,3,144,0.0,10.29,"[0.5974, 0.6565, 0.7064]","[None, None, None]",2006,0.0,0.0,,0.01,0.01,0.001,,,
9712,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,4,192,0.0,13.76,"[0.6212, 0.6663, 0.6582, 0.688]","[None, None, None, None]",2007,0.0,0.0,,0.01,0.01,0.001,,,
9713,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,7,336,0.0,25.79,"[0.4357, 0.6857, 0.6874, 0.7085, 0.717, 0.7386, 0.7405]","[None, None, None, None, None, None, None]",2008,0.0,0.0,,0.01,0.01,0.001,,,
9714,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,7,336,0.0,25.37,"[0.6687, 0.6945, 0.6896, 0.7097, 0.7523, 0.7586, 0.7273]","[None, None, None, None, None, None, None]",2009,0.0,0.0,,0.01,0.01,0.001,,,
9715,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,6,288,0.0,21.27,"[0.6719, 0.7006, 0.695, 0.7018, 0.6869, 0.6838]","[None, None, None, None, None, None]",2010,0.0,0.0,,0.01,0.01,0.001,,,
9716,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,3,144,0.0,10.22,"[0.667, 0.7347, 0.7265]","[None, None, None]",2011,0.0,0.0,,0.01,0.01,0.001,,,
9717,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,2,96,0.0,6.71,"[0.6448, 0.7052]","[None, None]",2012,0.0,0.0,,0.01,0.01,0.001,,,
9718,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,5,240,0.0,17.51,"[0.5939, 0.6995, 0.739, 0.7491, 0.7571]","[None, None, None, None, None]",2013,0.0,0.0,,0.01,0.01,0.001,,,
9719,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,2,96,0.0,6.71,"[0.6078, 0.6341]","[None, None]",2014,0.0,0.0,,0.01,0.01,0.001,,,
9720,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,1,48,0.0,3.28,[0.6336],[None],2015,0.0,0.0,,0.01,0.01,0.001,,,
9721,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,5,240,0.0,17.87,"[0.7019, 0.7236, 0.7101, 0.7086, 0.6989]","[None, None, None, None, None]",2016,0.0,0.0,,0.01,0.01,0.001,,,
9722,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,4,192,0.0,13.97,"[0.5406, 0.7281, 0.7163, 0.7716]","[None, None, None, None]",2017,0.0,0.0,,0.01,0.01,0.001,,,
9723,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,1,48,0.0,3.28,[0.5884],[None],2018,0.0,0.0,,0.01,0.01,0.001,,,
9724,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.001,200,3.0,0.3,2,96,0.0,6.71,"[0.5276, 0.6872]","[None, None]",2019,0.0,0.0,,0.01,0.01,0.001,,,
9725,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,5,240,0.0,17.9,"[0.6548, 0.6901, 0.6635, 0.5923, 0.4241]","[None, None, None, None, None]",2000,0.0,0.0,,0.01,0.01,0.001,,,
9726,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,7,336,0.0,26.15,"[0.5807, 0.6204, 0.6603, 0.6137, 0.677, 0.6368, 0.6006]","[None, None, None, None, None, None, None]",2001,0.0,0.0,,0.01,0.01,0.001,,,
9727,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,7,336,0.0,25.61,"[0.6846, 0.6511, 0.5816, 0.6302, 0.5658, 0.514, 0.471]","[None, None, None, None, None, None, None]",2002,0.0,0.0,,0.01,0.01,0.001,,,
9728,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,4,192,0.0,13.79,"[0.594, 0.5753, 0.5463, 0.5236]","[None, None, None, None]",2003,0.0,0.0,,0.01,0.01,0.001,,,
9729,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,1,48,0.0,3.28,[0.5565],[None],2004,0.0,0.0,,0.01,0.01,0.001,,,
9730,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,2,96,0.0,6.71,"[0.5208, 0.5878]","[None, None]",2005,0.0,0.0,,0.01,0.01,0.001,,,
9731,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,4,192,0.0,13.94,"[0.5865, 0.6583, 0.6511, 0.6189]","[None, None, None, None]",2006,0.0,0.0,,0.01,0.01,0.001,,,
9732,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,3,144,0.0,9.98,"[0.5636, 0.6319, 0.5781]","[None, None, None]",2007,0.0,0.0,,0.01,0.01,0.001,,,
9733,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,7,336,0.0,25.85,"[0.3452, 0.6037, 0.6122, 0.5682, 0.5703, 0.5748, 0.5828]","[None, None, None, None, None, None, None]",2008,0.0,0.0,,0.01,0.01,0.001,,,
9734,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,5,240,0.0,17.25,"[0.5918, 0.6597, 0.644, 0.6448, 0.6502]","[None, None, None, None, None]",2009,0.0,0.0,,0.01,0.01,0.001,,,
9735,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,6,288,0.0,21.2,"[0.6273, 0.657, 0.644, 0.5441, 0.5408, 0.4324]","[None, None, None, None, None, None]",2010,0.0,0.0,,0.01,0.01,0.001,,,
9736,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,5,240,0.0,17.25,"[0.6321, 0.5769, 0.6662, 0.6243, 0.5822]","[None, None, None, None, None]",2011,0.0,0.0,,0.01,0.01,0.001,,,
9737,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,3,144,0.0,10.2,"[0.5766, 0.6209, 0.6438]","[None, None, None]",2012,0.0,0.0,,0.01,0.01,0.001,,,
9738,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,8,384,0.0,29.54,"[0.5609, 0.6381, 0.6201, 0.6411, 0.6341, 0.5744, 0.5925, 0.5835]","[None, None, None, None, None, None, None, None]",2013,0.0,0.0,,0.01,0.01,0.001,,,
9739,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,5,240,0.0,17.26,"[0.6012, 0.7057, 0.6317, 0.59, 0.5198]","[None, None, None, None, None]",2014,0.0,0.0,,0.01,0.01,0.001,,,
9740,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,1,48,0.0,3.15,[0.6001],[None],2015,0.0,0.0,,0.01,0.01,0.001,,,
9741,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,4,192,0.0,13.47,"[0.6861, 0.6134, 0.5561, 0.5342]","[None, None, None, None]",2016,0.0,0.0,,0.01,0.01,0.001,,,
9742,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,5,240,0.0,17.61,"[0.4196, 0.6571, 0.6905, 0.6831, 0.638]","[None, None, None, None, None]",2017,0.0,0.0,,0.01,0.01,0.001,,,
9743,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,2,96,0.0,6.67,"[0.565, 0.6413]","[None, None]",2018,0.0,0.0,,0.01,0.01,0.001,,,
9744,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,4,192,0.0,13.55,"[0.4635, 0.679, 0.6823, 0.6346]","[None, None, None, None]",2019,0.0,0.0,,0.01,0.01,0.001,,,
9745,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,5,240,0.0,17.42,"[0.6548, 0.6901, 0.6635, 0.5923, 0.4241]","[None, None, None, None, None]",2000,0.0,0.0,,0.01,0.01,0.001,,,
9746,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,7,336,0.0,25.4,"[0.5807, 0.6204, 0.6603, 0.6137, 0.677, 0.6368, 0.6006]","[None, None, None, None, None, None, None]",2001,0.0,0.0,,0.01,0.01,0.001,,,
9747,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,7,336,0.0,25.26,"[0.6846, 0.6511, 0.5816, 0.6302, 0.5658, 0.514, 0.471]","[None, None, None, None, None, None, None]",2002,0.0,0.0,,0.01,0.01,0.001,,,
9748,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,4,192,0.0,13.46,"[0.594, 0.5753, 0.5463, 0.5236]","[None, None, None, None]",2003,0.0,0.0,,0.01,0.01,0.001,,,
9749,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,1,48,0.0,3.15,[0.5565],[None],2004,0.0,0.0,,0.01,0.01,0.001,,,
9750,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,2,96,0.0,6.47,"[0.5208, 0.5878]","[None, None]",2005,0.0,0.0,,0.01,0.01,0.001,,,
9751,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,4,192,0.0,13.64,"[0.5865, 0.6583, 0.6511, 0.6189]","[None, None, None, None]",2006,0.0,0.0,,0.01,0.01,0.001,,,
9752,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,3,144,0.0,10.28,"[0.5636, 0.6319, 0.5781]","[None, None, None]",2007,0.0,0.0,,0.01,0.01,0.001,,,
9753,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,7,336,0.0,26.12,"[0.3452, 0.6037, 0.6122, 0.5682, 0.5703, 0.5748, 0.5828]","[None, None, None, None, None, None, None]",2008,0.0,0.0,,0.01,0.01,0.001,,,
9754,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,5,240,0.0,17.89,"[0.5918, 0.6597, 0.644, 0.6448, 0.6502]","[None, None, None, None, None]",2009,0.0,0.0,,0.01,0.01,0.001,,,
9755,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,6,288,0.0,21.94,"[0.6273, 0.657, 0.644, 0.5441, 0.5408, 0.4324]","[None, None, None, None, None, None]",2010,0.0,0.0,,0.01,0.01,0.001,,,
9756,48,False,False,"(0.6, 0.1, 0.3)",,2,0,0.0001,0.0001,0,3.0,0.3,5,240,0.0,17.81,"[0.6321, 0.5769, 0.6662, 0.6243, 0.5822]","[None, None, None, None, None]",2011,0.0,0.0,,0.01,0.01,0.001,,,
